Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"The Federally Administered Tribal Areas (FATA) Institutional Strengthening project (FISP) supports USAID/Pakistan's Development Objective -- increased stability in focus areas.&nbsp; According to the FISP results framework, the strategic objective of the project is to ensure the institutional viability of the FATA Secretariat (FS) and FATA Development Authority (FDA) as service-oriented government bodies capable of managing their duties in a transparent, well-planned manner.&nbsp; The project is pursuing the following: (1) improved capacity of the FS to govern through systems development, training, and strengthening of the IT infrastructure [to include] strengthened planning, monitoring and evaluation, budgeting, finance, human resources management, office management, and communication functions of the FS and FDA; and(2) strengthened IT infrastructure and IT capacity of the FS and FDA.&nbsp; By achieving the above-mentioned intermediate results, the project expects to improve: (1) efficiency; (2) transparency;(3) accountability; (4) and the quality of project plans, proposals, monitoring, and reporting in government departments.&nbsp; The evaluation aims to assess progress toward institutional strengthening in relation to the organizational needs of the three key FATA institutions, the FS, FDA and the Governor's Secretariat.&nbsp; The evaluation focuses on five main questions: (1) how and to what extent are the systems developed by FISP and currently in use addressing the organizational needs of the departments that own and use the systems, and what factors explain progress or lack thereof in this regard; (2) how and to what extent have the FS, the FDA, and the Governor's Secretariat institutionalized the systems introduced by FISP; (3) what has been the usefulness of the policy-related reports prepared with FISP assistance;&nbsp; (4) what evidence is there of women's participation and a concern for gender issues in FISP interventions; and (5) what changes could better serve the project objectives and the priority organizational needs of the FS, FDA, and the Governor's Secretariat?&nbsp; The evaluation found that six of the seven systems in use were being used to address some or all of the organizational needs expressed by the owner/user departments and other users.&nbsp; The evaluation also found that top-level support for the systems deployed so far is the most important factor facilitating implementation of the systems and progress toward meeting organizational needs.&nbsp; Specific evaluation findings, conclusions and recommendations are provided with detailed analysis for each evaluation question. (Excerpt, modified)","Evaluated project title: (FATA) institutional strengthening project (FISP)|Evaluated project title also known as: Federally Administered Tribal Areas institutional strengthening project|Project title: Monitoring and evaluation program (MEP).","Special Evaluation","Documents","AID-391-C-13-00005","","5/1/2014 12:00:00 AM","","Tribal groups|Public administration|Governance|Public services|Utilities|Communications infrastructure|Institutional linkages|Gender equality","Pakistan","http://pdf.usaid.gov/pdf_docs/PA00K37V.pdf","1,129 KB","003970 - Management Systems International, Inc. (MSI)","","008588 - USAID. Mission to Pakistan","English","application/pdf","","","Jameel, Ahmad|Haider, Zameer|Husain, Tariq","Governance","15 May 2014","","","","FATA institutional strengthening project : mid-term performance evaluation","","PA-00K-37V","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUyOTky","",""
"","","Final Evaluation Report","Documents","GPO-A-00-03-00003-00","","1/1/2008 12:00:00 AM","","","Swaziland","http://pdf.usaid.gov/pdf_docs/PA00K38Z.pdf","764 KB","The Swaziland Referral Technical Working Group Team|MEASURE Evaluation","","U.S. Agency for International Development|U.S. President's Emergency Plan for AIDS Relief","English","application/pdf","","","","HIV / AIDS","2008","","","","Linkages and Referrals within AIDS Care and Treatment National Service Delivery Systems, Swaziland","","PA-00K-38Z","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUzMDIz","",""
"The Partnership for Economic Growth (PEG) is a private sector development (PSD) program funded by USAID/EA/Somalia and works closely with private sector businesses, government ministries, non-governmental organizations (NGOs), and civil society organizations (CSOs) to promote economic growth and stabilization in Somaliland and Puntland.&nbsp; Program activities focus on two areas: private sector development, including womens' business development, and strengthening specific productive value chains.&nbsp; The PEG Partnership Fund also provides matching grants to promising local micro and small enterprises (MSEs) and to NGOs.&nbsp; PEG's program objective is to improve stability through inclusive economic growth.&nbsp; It is hoped that the lessons learned from PEG will contribute directly to the legitimacy of the PSD approach (more specifically the Marking Markets Work for the Poor, or M4P approach) within the Somali context and its subsequent replication and expansion.&nbsp; The PEG mid-term performance evaluation seeks to answer the following five evaluation questions: (1) has PEG achieved the objectives as prescribed in the program's PMP and in the 2011 contract and subsequent three modifications; (2) do the program's results show that inclusive economic growth has been achieved by its activities; (3) was the development hypothesis and accompanying assumptions that shaped the program design valid [and] does it remain valid for the current Somalia and Somaliland context and USAID's objectives; (4) how have PEG's operational structures and implementation practices performed in Somalia's challenging programming environment [and] how have they affected results [and] how can they be improved; and (5) what have been the most important program accomplishments during implementation [and] what are the lessons learned from the program to date that can be applied to the program's extension [and] how should these lessons be applied?&nbsp; Specific evaluation findings, conclusions and recommendations are provided with detailed analysis for each evaluation question. (Excerpt, modified)","Footer title: PEG mid-term performance evaluation|Evaluated project title: Partnership for economic growth (PEG)","Special Evaluation","Documents","AID-623-TO-11-00002|AID-RAN-I-00-09-00016|RAN-I-00-09-00016-00","","9/1/2014 12:00:00 AM","","Economic growth|Civil society|Economic stabilization|Microenterprises|Value chains|Small scale enterprises","Somalia","http://pdf.usaid.gov/pdf_docs/PA00K3B6.pdf","927 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","012598 - USAID. Mission to East Africa|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","[Woller, Gary|Farah, Sharmarke]","Economic growth and development","14 September 2014","","","","Mid-term performance evaluation of the Somalia partnership for economic growth program : mid-term evaluation report","","PA-00K-3B6","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUzMDU3","Somalia",""
"","","Final Evaluation Report","Documents","GPO-A-00-03-00003-00","","1/1/2010 12:00:00 AM","","","Kenya","http://pdf.usaid.gov/pdf_docs/PA00K3FP.pdf","1,106 KB","MEASURE Evaluation","","U.S. President's Emergency Plan for AIDS Relief|U.S. Agency for International Development","English","application/pdf","","","Richard Harding|Victoria Simms|Suzanne Penfold|Eve Namisango|Julia Downing|Richard A. Powell|Faith Mwangi-Powell|Mackuline Atieno|Nancy Gikaara|Grace Munene|Zipporah Ali|Scott Moreland|Irene J. Higginson","HIV / AIDS","2010","","","","PEPFAR Public Health Evaluation-Care and Support: Phase 2 Kenya","","PA-00K-3FP","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUzMTU1","",""
"","","Final Evaluation Report","Documents","GPO-A-00-03-00003-00","","","","","Uganda","http://pdf.usaid.gov/pdf_docs/PA00K3FQ.pdf","1,366 KB","MEASURE Evaluation","","U.S. Agency for International Development|U.S. President's Emergency Plan for AIDS Relief","English","application/pdf","","","Victoria Simms|Richard Harding|Suzanne Penfold|Eve Namisango|Julia Downing|Richard A. Powell|Faith Mwangi-Powell|Geoffrey Banga Nkurunziza|Clare Nsubuga Kwebiiha|Jeniffer Kataike|Scott Moreland|Irene J. Higginson","HIV / AIDS","","","","","","","PA-00K-3FQ","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUzMTU2","",""
"","","Special Evaluation","Documents","Cooperative Agreement No. 176-A-00-09-00023-00","","1/1/2012 12:00:00 AM","","","Eurasia|Central and Eastern Europe|Central Asia","http://pdf.usaid.gov/pdf_docs/PA00K3M5.pdf","1,096 KB","Population Services International","","USAID/CAR","English","application/pdf","","","PSI Research & Metrics","","2012","","","","CENTRAL ASIAN REPUBLICS (2012): HIV AND TB TRAC STUDY UNDERSTANDING RISK BEHAVIORS ASSOCIATED WITH HIV TRANSMISSION AND UTILIZATION OF HIV PREVENTION AND HIV/TB CO-INFECTION PREVENTION AMONG PEOPLE WHO INJECT DRUGS Small Scale Midterm Study","","PA-00K-3M5","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUzMjgw","",""
"","","Special Evaluation","Documents","Cooperative Agreement No. 176-A-00-09-00023-00","","1/1/2012 12:00:00 AM","","","Eurasia|Central and Eastern Europe|Central Asia","http://pdf.usaid.gov/pdf_docs/PA00K3M6.pdf","1,130 KB","Population Services International","","USAID/CAR","English","application/pdf","","","Research & Metrics|Population Services International","Health education","2012","","","","CENTRAL ASIAN REPUBLICS (2012): HIV AND TB TRAC STUDY UNDERSTANDING RISK BEHAVIORS ASSOCIATED WITH HIV TRANSMISSION AND UTILIZATION OF HIV PREVENTION SERVICES AMONG FEMALE SEX WORKERS Small Scale Midterm Study","","PA-00K-3M6","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUzMjgx","",""
"","","Special Evaluation","Documents","AID-OAA-A-11-00019","","1/1/2013 12:00:00 AM","","","Ecuador|Peru","http://pdf.usaid.gov/pdf_docs/PA00K3P2.pdf","439 KB","ICAA II- Indigenous Landscapes","","","English","application/pdf","","","","Environmental protection and conservation","April, 2013","","","","INITIATIVE FOR CONSERVATION IN THE ANDEAN AMAZON WORK PLAN","","PA-00K-3P2","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUzMzMz","",""
"","","Special Evaluation","Documents","AID-OAA-A-11-00019","","1/1/2013 12:00:00 AM","","","Peru|Ecuador","http://pdf.usaid.gov/pdf_docs/PA00K3PD.pdf","412 KB","Prepared by: ICAA II- Indigenous Landscapes","","","English","application/pdf","","","","Environmental protection and conservation","July, 2013","","","","INITIATIVE FOR CONSERVATION IN THE ANDEAN AMAZON Quarterly Report","","PA-00K-3PD","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUzMzQz","",""
"","","Special Evaluation","Documents","AID-OAA-A-11-00019","","1/1/2013 12:00:00 AM","","","Peru|Ecuador","http://pdf.usaid.gov/pdf_docs/PA00K3PG.pdf","405 KB","ICAA II- Indigenous Landscapes","","","English","application/pdf","","","","Environmental protection and conservation","October, 2013","","","","Indigenous Landscapes Quarterly Report FY 2013 - QR4","","PA-00K-3PG","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUzMzQ1","",""
