Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","","Special Evaluation","Documents","","","8/1/2003 12:00:00 AM","","","Poland","http://pdf.usaid.gov/pdf_docs/PBAAA606.pdf","10,607 KB","000393 - Cooperative Housing Foundation (CHF International)","","010926 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Private and Voluntary Cooperation (PVC)","English","application/pdf","","","","Housing","15 August 2003","","","","Cooperative development program evaluation : case studies from Poland","","PB-AAA-606","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUwMjI3","Poland",""
"","","Special Evaluation","Documents","EEM-I-00-07-00008-00","","1/1/2013 12:00:00 AM","","","East Africa","http://pdf.usaid.gov/pdf_docs/PA00JXWV.pdf","1,686 KB","009456 - Chemonics International Inc.","","000035 - U.S. Agency for International Development (USAID)","English","application/pdf","","","","Information management, systems and equipment","October 2013","","","","Revenue Authorities Digital Data Exchange (RADDEx) in the Making - Background, Strategy, and Implementation","","PA-00J-XWV","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUwMzg4","",""
"","Project title: Maternal and Child Health Integrated Program (MCHIP)","Special Evaluation","Documents","GHS-A-00-08-00002-000","","","","","Nepal","http://pdf.usaid.gov/pdf_docs/PA00JZ13.pdf","2,243 KB","Jhpiego","","","English","application/pdf","","","Robert McPherson","","12/31/2013","","","","MCHIP Nepal Community Based Newborn Care Program Evaluation Report","","PA-00J-Z13","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUwNDUw","",""
"","Cover title: Kinerja mid-term evaluation report|Evaluated project title: Kinerja","Special Evaluation","Documents","","","1/1/2013 12:00:00 AM","","","Indonesia","http://pdf.usaid.gov/pdf_docs/PA00JZ25.pdf","618 KB","011933 - Social Impact, Inc.","","000035 - U.S. Agency for International Development (USAID)","English","application/pdf","","","","Governance","March 2013","","","","Kinerja mid-term evaluation","","PA-00J-Z25","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUwNDgw","Indonesia",""
"<p class=""MsoNormal""><span style=""font-size: 10pt; line-height: 115%; font-family: Arial, sans-serif; background-image: initial; background-attachment: initial; background-size: initial; background-origin: initial; background-clip: initial; background-position: initial; background-repeat: initial;"">Yaajeende is a five-year Feed the Future food security project designed to reduce malnutrition in Senegal&rsquo;s Matam and Kedougou regions as well as the Department of Bakel -- an area representing the northeastern one-third of Senegal.&nbsp; The project's goal is to accelerate the participation of the very poor in rural economic growth and to improve the population's nutritional status. &nbsp;The purpose of this mid-term evaluation, conducted after approximately 35 months of project implementation (November 2010 to September 2013), is to assess progress to date and identify improvements that will facilitate the attainment of planned project results. &nbsp;To this end, the evaluation assesses the relevance of the two project components to Senegal's FtF strategy: (1) soundness of project approaches; overall quality of project management; (2) relevance, timeliness, and cost-effectiveness of service delivery; (3) beneficiary coverage and response; and (4) overall sustainability of project results beyond September 2015. Yaajeende has introduced new products, technologies, and innovations to strengthen food security in its intervention zones. &nbsp;Achieving higher production efficiency has been at the core of this initiative. The project has used diverse approaches to promote adoption and dissemination of new technologies, practices, and behaviors - and these approaches have been highly effective. &nbsp;Yaajeende has made a considerable effort to ensure the sustainability of its vehicles and approaches to promote adoption and dissemination of these more efficient innovations.&nbsp; Such efforts are reflected in key informant interviews and focus-group discussions with stakeholders. &nbsp;However, more rigorous empirical evidence would have better demonstrated the likelihood of project sustainability. &nbsp;(Excerpt, modified)</span></p>","French ed.: PA-00J-Z5D","Special Evaluation","Documents","AID-685-O-14-00029","","6/1/2014 12:00:00 AM","","Agricultural development|Malnutrition|Food production|Agricultural markets|Nutrition improvement|Food security|Value chains|Economic growth|Governance|Rural areas|Transportation infrastructure|Social change","Senegal","http://pdf.usaid.gov/pdf_docs/PA00JZ5C.pdf","2,439 KB","009456 - Chemonics International Inc.","","008600 - USAID. Mission to Senegal","English","application/pdf","","","","Agricultural development","June 2014","","","","Yaajeende agricultural development project mid-term performance evaluation","Projet de developpement agricole YAAJENDE USAID/Senegal evaluation de la performance a mi-parcours","PA-00J-Z5C","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUwNTcw","Senegal",""
"","English ed.: PA-00J-Z5C","Special Evaluation","Documents","AID-685-O-14-00029","","1/1/2014 12:00:00 AM","","Nutrition improvement|Malnutrition|Poverty reduction|Economic growth|Food production|Food security|Agricultural diversification|Sustainable agriculture|Food production|Value chains|Local level|Governance|Food consumption|Women","Senegal","http://pdf.usaid.gov/pdf_docs/PA00JZ5D.pdf","2,772 KB","009456 - Chemonics International Inc.","","008600 - USAID. Mission to Senegal","French","application/pdf","","","","Agricultural development","9 June 2014","","","","Projet de developpement agricole YAAJENDE USAID/Senegal evaluation de la performance a mi-parcours","Yaajeende agricultural development project mid-term performance evaluation","PA-00J-Z5D","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUwNTcx","Senegal",""
"","Project title: Program Representasi (ProRep )","Special Evaluation","Documents","AID-497-C-11-00002","","4/1/2013 12:00:00 AM","","","Indonesia","http://pdf.usaid.gov/pdf_docs/PA00JZ5K.pdf","919 KB","009456 - Chemonics International Inc.","","008558 - USAID. Mission to Indonesia","English","application/pdf","","","","Democratization","April 2013","","","","Midterm evaluation of the program representasi (ProRep ) project","","PA-00J-Z5K","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUwNTc2","Indonesia",""
"In 2006, USAID became involved in Avian and Pandemic Influenza (API) control in Indonesia, in response to the first human deaths that had just occurred in Indonesia during 2005. Program activities have included a wide range of API control activities on both the animal and human health sides.&nbsp; Indonesia has received special attention from USAID and the international community because it has the highest cumulative number (as per 24 January 2014) of reported human cases (195), deaths (163) and fatality rate (83%), among the countries where H5N1 is endemic in poultry.&nbsp; The purpose of this evaluation of the API program was to review and evaluate its progress and performance, since the last program assessment in 2009.&nbsp; The evaluation addressed the following nine questions: (1) to what extent has the program activities made an impact to mitigate the risks of influenza on humans and animals; (2) to what extent has the program activities made an impact to strengthen animal and human health systems in Indonesia; (3) to what extent has the program activity strengthen capacity of the national and sub-national (province and district) government, private sector, community, and other stakeholders; (4) what is the contribution of each project to the overall USAID API program goals; (5) how replicable, adaptable/adoptable, sustainable are the programs/program components; (6) how can the program design, management, and implementation become more efficient, effective and relevant toward achieving program goals; (7) how effective has the collaboration/coordination among the programs been in maximizing efforts and achieving greater results; (8) how can local and national ownership and future commitment to continued implementation of good practices/lesson learned be enhanced; and (9) what are the key focus points needed by the country to sustain an effective control effort for API?&nbsp; Specific evaluation findings, conclusions and recommendations are provided with detailed analysis for each evaluation question.&nbsp; (Excerpt, modified)","Project title: Global health tech bridge IV (GH tech bridge 4)","Final Evaluation Report","Documents","AID-OAA-C-13-00032|AID-OAA-C-13-00113","","2/1/2014 12:00:00 AM","","","Indonesia","http://pdf.usaid.gov/pdf_docs/PA00JZ5M.pdf","1,725 KB","011492 - Development & Training Services, Inc. (dTS)","","010822 - USAID. Bur. for Global Health","English","application/pdf","Influenza A (H5N1) (Avian flu)","","Hawkes, P.|Echalar, R.|et al.","Disease prevention and control","February 2014","","14-B4-009","","USAID/Indonesia avian and pandemic influenza (API) program evaluation : 2009–2014","","PA-00J-Z5M","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUwNTc3","Indonesia",""
"The USAID supported Expanding Maternal and Newborn Survival (EMAS) program aimed at contributing to the reduction of maternal and newborn (MN) deaths in Indonesia.&nbsp; Maternal mortality in Indonesia remains substantially higher than expected in comparison with other south Asian countries having similar economies and states of development.&nbsp; Also, despite progress in reducing mortality among older infants and children, during the past decade Indonesia has not substantially reduced mortality among newborns (the first month of life).&nbsp; As a result, the country is losing momentum in its in child survival.&nbsp; The purposes of the mid-term evaluation were to: (1) assess EMAS progress in achieving the goal, objectives and planned outputs as stated in the agreement's project description and in approved workplans; (2) provide recommendations to improve EMAS program effectiveness over the remaining 2-plus year life of project; and (3) provide recommendations for USAID to consider in the design of future projects aimed at improving maternal and neonatal health in Indonesia.&nbsp; The evaluation team concludes that the approaches developed and implemented by EMAS have important potential to improve the performance of Indonesia's health services in managing the complications that are the major causes of maternal and newborn morbidity and mortality.&nbsp; To realize this potential at scale, however, EMAS needs to address critical challenges.&nbsp; One is to identify the connection between the process changes that EMAS has succeeded in generating with improvement in patient outcomes.&nbsp; Equally important is strengthening communication and connection with the government of Indonesia (GOI) -- especially the Ministry of Health -- at the central level.&nbsp; EMAS also needs to work with USAID, the GOI, and other stakeholders to develop a strategy for implementation at scale that goes beyond its direct engagement, to link its results with national-scale initiatives and programs. (Excerpt, modified)","Evaluated project title: Expanding maternal and newborn survival (EMAS)","Special Evaluation","Documents","","","7/1/2014 12:00:00 AM","","Care of the newborn|Child survival activities|Maternal health care|Nurse midwives|Health care systems|Decentralization|Access to services|Integrated management of childhood illnesses (IMCI)|Primary health care","Indonesia","http://pdf.usaid.gov/pdf_docs/PA00JZ5Q.pdf","958 KB","","","008558 - USAID. Mission to Indonesia","English","application/pdf","","","Wasisto, Broto|Budiharsana, Meiwita|et al.","Maternal child health care","[July 2014]","","","","Report of the mid-term evaluation : expanding maternal and newborn survival (EMAS) program, USAID/Indonesia, April 6-May 7, 2014","","PA-00J-Z5Q","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUwNTgw","Indonesia",""
"","Project title: Combating trafficking in person (CTIP)","Special Evaluation","Documents","AID-367-A-10-00003","","9/1/2013 12:00:00 AM","","","Nepal","http://pdf.usaid.gov/pdf_docs/PA00JZ5R.pdf","1,175 KB","040831 - Sahavagi|000278 - The Asia Foundation (TAF)","","008583 - USAID. Mission to Nepal","English","application/pdf","","","","Human rights and social justice","September 2013","","","","Mid-term performance evaluation of the USAID Nepal combating trafficking in person (CTIP) project","","PA-00J-Z5R","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUwNTgx","Nepal",""
"","","Special Evaluation","Documents","AID-497-A-11-00004","","1/1/2012 12:00:00 AM","","","Indonesia","http://pdf.usaid.gov/pdf_docs/PA00JZ5T.pdf","1,835 KB","Pacific Institute in Malang, East Java and Makassar, South Sulawesi, Indonesia","","","English","application/pdf","","","Kay Mattson, MSW, MPH","Water supply and sanitation","June 2012","","","","Indonesia WATER SMS Project: Improving Water Services in Indonesia through Crowd-Sourced Map Data Mid-term Program Evaluation","","PA-00J-Z5T","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzUwNTgz","",""
