Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"Final evaluation of a project to help Nepal's Ministry of Health (MOH) to integrate its rural health and family planning services. External evaluation covers the period 1980-2/88, with emphasis on the post-1985 period. The project made very limited progress in improving the ability of the MOH to administer an integrated health system.  As a result, the main recipient of project support, the Integrated Community Health Service Delivery Project (ICHSDP), was abandoned following a 1984 evaluation.  Problems that marred ICHSDP performance are still very much in evidence, including overcentralized planning, poor financial and information management, and a personnel system that gives little or no support to field workers. The MOH's Health Planning Division did not perform as hoped, and vertical health programs continued to do their own planning.  The village health committee component made some progress, but committee functions need to be better defined.  Field worker training proceeded fairly satisfactorily, but the drug stocking and distribution system has proved unworkable and should be abandoned.  On the positive side, some integrated facilities appear to be functioning very well. In expanding family planning/health care services, the project had its greatest success in the area of voluntary surgical contraception (VSC).  Quantitative goals were met, and VSC now accounts for 86% of all contraceptive use in Nepal.  However, the number of VSC's performed annually declined after 1985, and the adoption of temporary methods has lagged far behind VSC.  The performance of family planning field workers was negatively affected by a lack of training, and personnel turnover was high due to extremely demanding outreach responsibilities.  With regard to child survival interventions, the project primarily provided support to the expanded program of immunization and oral rehydration therapy.  Some support was also provided in the areas of acute respiratory infection control, maternal health, and nutrition. After dropping the ICHSDP, the MOH developed a new policy aimed at integrating its vertical projects nationwide.  While it is recommended that USAID/N support this new thrust, it is advised that efforts be concentrated in one region, rather than on trying to support implementation nationwide.","Project title: Population technical assistance (POPTECH)","Special Evaluation","Documents","DPE-3024-Z-00-7079-00|DPE-3024-Z-00-8078-00","","2/1/1989 12:00:00 AM","","Family planning services|Integrated health care|Health care administration","Nepal","http://pdf.usaid.gov/pdf_docs/PDAAZ552.pdf","2,968 KB","006243 - Dual & Associates, Inc.|000673 - International Science and Technology Institute, Inc. (ISTI)|008583 - USAID. Mission to Nepal","","000191 - USAID. Bur. for Science and Technology. Ofc. of Population","English","application/pdf","Final evaluation","","Pratt, Robert|Acharya, Suniti|et al.","","22 Feb 1989","","Report no. 88-004-075","","Evaluation of the USAID/Nepal integrated rural health/family planning services project, no. 367-0135","","PD-AAZ-552","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3NjQx","Nepal","3670135|9363024"
"Interim evaluation of a project to provide training to key family planning professionals in Morocco and sub-Saharan Francophone Africa in the areas of program management, clinical practice training, and advocacy work.  The Johns Hopkins Program for International Education in Gynecology and Obstretics (JHPIEGO) implemented the program, in conjunction with the National Training Center for Reproductive Health (NTCRH) in Rabat, Morocco.  External evaluation covers the period 1988-89. The physician and nurse clinicians' courses conducted by the project rate highly in organization, trainers, and overall content and the trainees reported a positive learning environment.  The clinical content of courses was highly relevant to the trainees' work, and excellent opportunities were provided for practicing acquired skills in clinical settings.  Criticism of the nurse clinicians' course relates primarily to the management portion, which presented a great deal of new material in a short period, causing difficulty for trainees in grasping some of the concepts.  If clinical management is to be continued, more needs analysis, in-country evaluation, and course development are required. Recommendations for improving the quality of both the physician and nurse clinicians' courses center on increased availability of reference materials, individual needs assessment, and early detection of weak clinical skills. The NTCRH's organizational structure, policies, procedures, in-house expertise, and course materials support the delivery of high-quality family planning courses.  However, functions relating to needs assessment and evaluation are not yet fully institutionalized, resulting in an insufficient information base for certain course components.  The NTCRH has developed the capacity to ensure that training programs operate smoothly by effectively managing transportation, visas, lodging, meals, field practice, and support services.  To improve NTCRH's institutional capability, highest priority should be given to conducting systematic in-country follow-ups to ensure that the JHPIEGO/NTCRH program remains a relevant resource to family planning programs.","Project title: Population technical assistance (POPTECH)","Special Evaluation","Documents","DPE-3024-Z-00-8078-00","","8/1/1989 12:00:00 AM","","Health professional education|Nursing education|Physician education|Management training|Family planning","Morocco|French speaking Africa|Africa south of Sahara","http://pdf.usaid.gov/pdf_docs/PDAAZ553.pdf","679 KB","006243 - Dual & Associates, Inc.|000673 - International Science and Technology Institute, Inc. (ISTI)","","000191 - USAID. Bur. for Science and Technology. Ofc. of Population|004517 - USAID. Bur. for Africa. Regional Economic Development Services Ofc. (REDSO) West and Central Africa","English","application/pdf","Interim evaluation","","MacNeil, Joan","","1 Aug 1989","","Report no. 88-036-089","","Evaluation report : JHPIEGO regional family planning training support project for Francophone Africa","","PD-AAZ-553","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3NjQy","Morocco","9363024|9363045"
"Evaluates project to provide overseas training and field experience in population and family planning to recent U.S. college/university graduates or mid-career professionals. full external evaluation covers the period 8/84-3/89. The project has generally been successful.  Despite the need to seek buy-in funding in 1985 due to a 33% reduction in core funding, the University of Michigan placed some 30 U.S. fellows in 17 countries.  Of the 21 fellows who have completed their field assignments, 14 are employed by A.I.D. cooperating agencies, 4 are working in LDC family planning programs supported by other agencies, 2 are taking graduate studies in population, and 1 is seeking employment.  The project has also made good use of the fellows to provide inexpensive and valuable TA to LDC family planning and population programs. At the project management level, fellow selection, logistical arrangements, and implementor-host government communication were either satisfactory or above standard.  Field site selection proceeded smoothly until the need to seek buy-ins arose.  At that point, the range of feasible placement countries narrowed significantly, the identification of host-country agencies became more difficult, and the placing of fellows began to slow.  Better background and language training for project fellows could have ameliorated some of the difficulties experienced in the first months of host-country placement. Recommendations are to:  (1) extend the project for at least 4 years; (2) permit more buy-ins and provide sufficient core funding to allow adequate program management; (3) permit external funding for host-agency strengthening activities (e.g., joint research, on-site training) without the monies counting toward project funding ceilings; (4) expand efforts to obtain buy-in support; and (5) establish closer contacts with fellows in the field - particularly during the first 6 months of placement.","Project title: Population technical assistance (POPTECH)","Special Evaluation","Documents","DPE-3024-Z-00-8078-00","","8/1/1989 12:00:00 AM","","Population programs|Family planning|Population education|Technical assistance","","http://pdf.usaid.gov/pdf_docs/PDAAZ554.pdf","1,005 KB","006243 - Dual & Associates, Inc.|000673 - International Science and Technology Institute, Inc. (ISTI)","","000191 - USAID. Bur. for Science and Technology. Ofc. of Population","English","application/pdf","","","Marshall, John F.","","3 Aug 1989","","Report no. 88-033-091","","Evaluation of the Population Services Fellowship Program","","PD-AAZ-554","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3NjQz","Development Support","9363024|9363033"
"","","Special Evaluation","Documents","","","6/1/1989 12:00:00 AM","","Health care administration|Health workers|Health professional education","Jordan","http://pdf.usaid.gov/pdf_docs/PDAAZ555.pdf","70 KB","008564 - USAID. Mission to Jordan","","","English","application/pdf","Interim evaluation","","","","Jun 1989","","","","Mid-term evaluation : 1. 278-0270 SCF1 -- child survival in urban and rural Jordan; 2. 278-0270 CRS -- training of health educators in rural Jordan -- a comparison","","PD-AAZ-555","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3NjQ3","Jordan","2780270"
"PACR of a project (7/84-6/88) to provide training in cocoa production and processing to farmers at two sites in Belize - Ringtail Village and the Valley of Peace.  Hummingbird Hershey Limited (HHL), the Hershey Foods Corporation's farm near Belmopan, Belize, collaborated on the project, as did several PVO's. Farmer and extensionist training targets were met and in some cases exceeded, a methodology was developed for accelerating cocoa production under Belizean conditions, and three major technical publications were prepared.  Only 415 of a targeted 600 acres of cocoa were planted, however, partly because of fire damage to cocoa trees from slash and burn cropping.  In Ringtail Village, the shortfall was also caused by an unrealistic project design, which expected participating farmers (in addition to being full-time HHL employees) to plant 10 acres of cocoa plus subsistence crops, build a family residence, and assist with community development activities.  In the Valley of Peace, cocoa development was constrained by poor soil quality and by tensions between Belizeans and Salvadoran refugees.  The lack of a clear public policy on refugees/aliens, compounded by divided leadership in the community, should have disqualified the Valley of Peace from participating in the project. The project also assisted in the formation and start-up funding of the Toledo Cocoa Growers Assocation, and - with contributions from HHL - initiated several community activities which helped develop Ringtail Village into a dynamic, self-reliant agricultural community:  economic activities for women; construction of roads and water supply structures; development of a credit union. Significant advantages resulted from combining HHL's resources with public and PVO efforts.  HHL's corporate interests in cocoa development were compatible with the government's and the implementing PVO's were able to enhance the resources of both. HHL contributed the use of its facilities, equipment, and personnel.  The dynamic leadership of the HHL farm manager in Ringtail Village fostered a working camaraderie that immediately facilitated cooperation and mutual confidence.  The creativity allowed by the OPG mechanism was also responsible for several successful interorganizational linkages that expanded the benefits and assured project sustainability. Several lessons were learned.  (1) Seasonal training with an emphasis on practical field demonstrations is better for farmers, while intensive short courses combining cocoa technology and extension methods is most effective for extensionists.  (2) The incompatibility of permanent tree crops and annual slash and burn systems dictates that fire-free areas be established.  (3) The economic prospects for small-scale commercial cocoa production are excellent, but more study is needed in two areas - short-term cash crops (while cocoa trees are being established) and multipurpose intercrops (for long-term diversification).","","Final Evaluation Report","Documents","","","5/1/1989 12:00:00 AM","","Cocoa|Agricultural extension|Cacao trees|Farmer training|Agricultural training","Belize|El Salvador","http://pdf.usaid.gov/pdf_docs/PDAAZ556.pdf","273 KB","008513 - USAID. Mission to Belize","","","English","application/pdf","","","Szadek, S.","","24 May 1989","","","","Project assistance completion report -- accelerated cocoa production project no. 505-0023","","PD-AAZ-556","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3NjQ4","Belize","5050023"
"PACR of a subproject (SP) (5/84-9/88) to improve the effectiveness of the Government of Rwanda's (GOR) forestry extension system in the 3 communes of Cyeru, Butaro, and Nyamugali in Ruhengeri Prefecture. The SP is strongly supported by the President of Rwanda, and most targets - e.g., planting 400 ha of communal woodlot and up to 2,500 ha of private farmland, and establishing 37 nurseries - were met prior to the original PACD of 9/87.  However, delays in the construction of a house for the forestry extension officer in Butaro forced 2 extensions of the PACD, while construction of a house in Nyamugali was canceled because an extension officer was never assigned to the commune.  The SP accrued unexpected expenses for both nursery workers, who originally were to be self-financed through the commercialization of nurseries, and for casual laborers.  Although the SP responded to the mid-term evaluation by reducing the use of casual labor and increasing UMUGANDA (commune self-help) efforts, the unexpected labor costs forced the elimination of short-term TA from the SP.  The TA component was further reduced when the last of 3 Peace Corps volunteers assigned to the SP resigned in 10/86.  Also in response to the mid-term evaluation, the SP established a training curriculum which emphasized on-the-job training of extension officers, who in turn instructed farmers in alley cropping, intercropping, and nursery techniques. SP evaluation was made difficult by the fact that the project lacked both a logframe and a technical management plan for self-sustainability. A proposed framework recommended in the mid-term evaluation was not adopted by USAID/R, and Mission reviews focused only on physical outputs and achievements.  On the positive side, an unplanned reforestation demonstration plot with a small nursery, established near the project office in Cyeru, provided a center for local extension activities and permitted field trials of forestry and groundcover species of proven quality without the risk of on-farm failure.","","Final Evaluation Report","Documents","","","3/1/1989 12:00:00 AM","","Forestry|Extension services|Reforestation","Rwanda","http://pdf.usaid.gov/pdf_docs/PDAAZ557.pdf","290 KB","008598 - USAID. Mission to Rwanda","","","English","application/pdf","Peace Corps","","Tadokora, Yasuyo","","Mar 1989","","","","Rwanda communal afforestation project (USAID 698-0424.001) : project assistance completion report","","PD-AAZ-557","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3NjQ5","Africa Regional","698042401"
"Since the late 1960's, A.I.D. and much of the donor community have adopted rural-based development strategies - often deemphasizing urbanization or even considering it as a problem. This paper discusses the importance of urbanization in overall national development, with a specific focus on rural-urban linkages.  It is argued that urbanization in developing countries falls along a continuum of two extreme theoretical types:  Type I, in which urbanization contributes to national economic growth; and Type II, in which it is coincident with inadequate growth and even underdevelopment.  Generally, countries in the Near East share characteristics of Type I, sub-Saharan countries share characteristics of Type II, while Asian and Latin American nations share a mixture of both types.  Government policies affecting human settlement and economically motivated rural-to-urban migration have been two key factors influencing urbanization.  Equally important is the character of rural-urban linkages, which encompass economic, technological, spatial, infrastructural, financial, administrative, and participant (e.g., producer, processor, distributor, consumer, etc.) aspects.  An A.I.D.-funded study of Kutus Town, Kenya, is cited to illustrate these features. According to the report, rural-urban linkages in Type I urbanization actively contribute to dynamic market systems, while linkages in Type II environments fail to create opportunities for increased employment or income generation.  In reaction to the usual separation of rural and urban planning, an analytical framework for rural-urban linkage development, called ARULINKED or ""Are You Linked?,"" is developed based on A.I.D.'s 15-year experience of trying to capture and channel energies that reinforce both rural and urban development.  This framework examines patterns of migration, backward linkages, off-farm employment, urban poverty, and mega-city growth.  ARULINKED is also used to generate illustrative questions - posed in terms of macro- and sector-level analysis and planning issues - to guide project designers and Mission strategists toward a new view of urbanization.","","Special Evaluation","Documents","","","7/1/1989 12:00:00 AM","","Rural urban linkages|Economic development|Urban development|Rural urban migrations|Urban planning|Urban population growth|Urbanization","","http://pdf.usaid.gov/pdf_docs/PNAAX221.pdf","97 KB","003433 - USAID. Bur. for Program and Policy Coordination. Center for Development Information and Evaluation (CDIE)","","","English","application/pdf","CDIE series|PPCeval","","Mason, John P.","Urban areas and urbanization","Jul 1989","","","AID program evaluation discussion paper, no. 27","Role of urbanization in national development : bridging the rural-urban divide","","PN-AAX-221","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3NjUz","",""
"PACR of a project (FY79-9/85) to fund PVO activities in Thailand with a minimum of 25% of project financing to be provided by the PVO's. The project was effective and received full support from the Government of Thailand (GOT).  At the end of the project, 25 subprojects (SP's) had been completed, in addition to 18 SP's initiated under previous OPG procedures.  A total of 20 PVO's participated in the project, providing 39% of SP costs.  The PVO's were effective in reaching the rural poor and many worked with the poorest of the poor. SP beneficiaries, totalling about 400,000, were able to realize both monetary and non-monetary returns, including increased individual and family incomes, greater confidence among women leaders, increased motivation for development activities among villagers, improved literacy, and improved nutrition and health.  Approaches concentrated on self-help methodologies and included:  leadership training; home nutrition interventions; training in poultry raising, swine breeding, and vegetable farming for farmers and schoolchildren; development activities for schoolteachers; establishment of workgroups and clubs for community action; and vocational training.  Nine of the SP's involved working with the landless rural population, and five reached groups classified as otherwise disadvantaged or unreached. On the negative side, PVO's continue to be weak in project design and evaluation as well as project management, with indigenous PVO's particularly weak in financial management.  Some effective methodologies were not replicated because lessons learned were not adequately disseminated.  Selection criteria as well as funding criteria were not well defined and submission of progress and financial reports to USAID/T was delayed in some cases. Measures to ameliorate these problems have already been taken or are planned for the follow-on project.","","Final Evaluation Report","Documents","","","6/1/1989 12:00:00 AM","","Co-financing|Private voluntary organizations|Financial management|Poor","Thailand","http://pdf.usaid.gov/pdf_docs/PDAAZ563.pdf","263 KB","008613 - USAID. Mission to Thailand","","","English","application/pdf","Final evaluation","","","","8 Jun 1989","","","","Project assistance completion report : PVO co-financing project (493-0296)","","PD-AAZ-563","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3NjYx","Thailand","4930296"
"Interim evaluation of a project to help the Agricultural Development and Marketing Corporation (Admarc), a Malawian parastatal, restore its liquidity through the divestiture of assets valued at MK 47 million. External evaluation covers the period 1986-3/89. Divestiture has proceeded relatively rapidly, and Admarc's liquidity, as well as its ability to carry out marketing functions, has visibly improved.  Since work began about 2 years ago, 9 estates and 3 companies have been sold and sales of a further 7 estates are in progress.  The aggregate value of assets divested totaled MK 34.6 million, of which Admarc received MK 14.7 million in net cash proceeds.  These achievements have been made despite severe constraints to divestiture in Malawi, namely the lack of a developed capital market and the very small number of potential buyers with sufficient capital.  Although a commendable effort has been made to identify new buyers and involve smaller purchasers, many sales represent a continuation of the concentration of ownership, with potential for abuse of monopoly power. For example, the Press Group, Malawi's largest enterprise, has been a major purchaser of Admarc assets.  In many cases at least a partial share of these assets could have been sold to other buyers.  Moreover, a reluctance to sell to resident Asians has precluded access to an important source of capital and management expertise.  Due to the lack of conditionality, USAID/M has been limited in its ability to impose or influence divestiture objective or standards. Government of Malawi (GOM) officials are generally satisfied with the TA provided by the project and the progress to date in divestiture. Although the GOM has insisted in some cases on keeping a minority interest in properties, there is growing enthusiasm among officials for private sector growth and the prospect of other privatization projects. It is recommended that the current project be extended for a year with continued TA, provision of financial incentives (e.g., balance of payments support), and possibly additional funding from other donors to support the establishment of a unit trust or local currency liquidity line of credit.  Thus far, USAID/M has provided the GOM with $11.55 million in balance of payments support, while a further $3.45 million is expected to be disbursed before 6/89. Several lessons were learned.  (1) Strong commitment at the top of government is crucial to success.  (2) A systematic approach to the divestiture process can contribute materially to effectiveness.  (3) Divestiture can be most effective and least controversial when undertaken in the context of solving a problem (e.g., lack of liquidity).  (4) Valuation is less likely to be a problem when specific business and economic goals are the focus of a privatization program. (5) Missions can materially assist the divestiture process through provision of TA and an incentive.","Companion evaluation summary: PD-ABC-694","Special Evaluation","Documents","DPE-0008-C-00-5058-00","","4/1/1989 12:00:00 AM","","Privatization|Divestiture|Parastatals|Balance of payments","Malawi","http://pdf.usaid.gov/pdf_docs/PDAAZ568.pdf","1,070 KB","004844 - Center for Privatization","","000165 - USAID. Bur. for Private Enterprise|008573 - USAID. Mission to Malawi","English","application/pdf","Interim evaluation","","Tomlinson, Alexander C.|Cowan, L. Gray|et al.","Agricultural development","Apr 1989","","","Project/Center for Privatization, no. 116","Evaluation of the divestiture program of the Agricultural Development and Marketing Corporation, `ADMARC,' Malawi, 1986-1989","","PD-AAZ-568","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3NjY5","Malawi","9400008|6120227"
"","Attached to PD-AAZ-603|WASH task no. 017","Special Evaluation","Documents","DPE-5942-C-00-4085-00","","7/1/1989 12:00:00 AM","","Water user associations|User fees|Potable water|Water pumps|Water supply|Water supply engineering|Water supply structure maintenance","Tunisia","http://pdf.usaid.gov/pdf_docs/XDAAZ603A.pdf","4,352 KB","000333 - Camp Dresser and McKee, Inc. (CDM)","","008616 - USAID. Mission to Tunisia|000186 - USAID. Bur. for Science and Technology. Ofc. of Health","English","application/pdf","Interim evaluation|Scheduled evaluation","","Jennings, Lee|Bourkraa, Ridha|et al.","","Jul 1989","","","WASH field report, no. 256","Midterm evaluation of the USAID/Tunisia rural potable water institutions project","","XD-AAZ-603-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3NzUz","Tunisia","6640337|9365942"
"","","Final Evaluation Report","Documents","","","2/1/1989 12:00:00 AM","","Agricultural management|Policy making|Baseline studies","Honduras","http://pdf.usaid.gov/pdf_docs/PDAAZ646.pdf","61 KB","008555 - USAID. Mission to Honduras","","","English","application/pdf","","","","Agricultural policy","21 Feb 1989","","","","Project assistance close out report : grant no. 522-ESF-0318, agricultural policy support to the Ministry of Natural Resources -- grantee : Ateneo de la Agroindustria (ADAI)","","PD-AAZ-646","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3ODA0","Honduras","5220318"
"A.I.D.'s Consumption Effects of Agricultural Policies (CEAP) project was designed to study the links between agricultural policies, food consumption, and nutrition. From 1977 to 1988, the project conducted research and policy studies, technical assistance, and training activities in about 30 countries. A major emphasis of these activities was to determine the impact of food policies on the poor. This assessment of the project identifies lessons drawn from CEAP country studies, which focused on producer and consumer price policies; food subsidies; input, technology, and marketing policies; and macroeconomic and trade policies. It also identifies lessons relating to research design, food policy analysis, technical assistance, training, and project management and administration. A major lesson is that accurate data on consumption parameters can dispel traditional wisdom and promote better policy design. For example, it was discovered that policies to induce coarse grain consumption by increasing rice prices are misguided, since consumers respond to the price hikes by reducing their overall grain consumption. The report concludes with recommendations for future A.I.D. activities related to food policy, with special attention to developing policies and interventions to assist groups vulnerable to the adverse impacts of structural adjustment programs. Abstracts of the 17 CEAP country studies are included.","'RSSA-BST-1171-R-AG-3125-01'","Special Evaluation","Documents","BST-1171-R-AG-3125-01|BST-1171-R-AG-3125-00","","8/1/1989 12:00:00 AM","","Food policy|Agricultural policy|Policy reform|Food consumption|Food consumption patterns|Human nutrition","","http://pdf.usaid.gov/pdf_docs/PNABD064.pdf","2,214 KB","001038 - Resources for the Future, Inc. (RFF)","","003787 - U.S. Dept. of Agriculture. Ofc. of International Cooperation and Development. Technical Assistance Div.|000189 - USAID. Bur. for Science and Technology. Ofc. of Nutrition","English","application/pdf","","","Kramer, Carol S.|Rubey, Lawrence M.","Agricultural policy","Aug 1989","","","","A.I.D. food policy programming : lessons learned -- an assessment of the `consumption effects of agricultural policies' project, 1977-1988","","PN-ABD-064","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3ODI0","","9311274"
"Final evaluation of a project to develop a model low-cost health delivery system in three rural areas of Ecuador.  External evaluation covers the period 7/87-3/89, when the primary goal was construction of rural water supply and sanitation systems (RWSS's). The project has succeeded in institutionalizing the concept of community ownership and management of RWSS's.  The relatively high level of community maintenance of constructed systems (50%-60%) is a good indicator of project success.  Also, the project's modular operating approach has been an efficient means of organizing construction, and has demonstrated that a team of one engineer, three promotores, and one administrator can construct six or seven systems a year.  However, achievement of construction and promotion goals were hampered by logistical problems and lack of transportation, and construction targets of 18 systems per year for each operational module proved unrealistic. Another problem is that latrines with concrete pour-flush devices are not being used because they are hard to keep clean and aesthetically unappealing.  Appropriate technology experiments yielded few results but should be continued with more organization and supervision.  Also, water tariffs have been set too low in most communities. Training provided by the Ecuadorean Institute of Sanitary Works (IEOS) to 1,200 project-related personnel was effective in manual skills, but less so in promotional skills and hygiene.  User education in sanitation also needs improvement, particularly in latrine promotion, construction, and water usage.  Too many communities do not understand the health benefits of latrine use. This is partially a result of the underrepresentation of women as IEOS promoters and on community water boards.  Health messages from male promoters are highly unlikely to win the acceptance of women.  A planned follow-on project will add elements relating to child survival.","Spanish ed.: PD-AAZ-845|Companion evaluation summary: PD-ABB-857","Special Evaluation","Documents","DPE-5942-C-00-4085-00","","6/1/1989 12:00:00 AM","","Water sanitation|Water supply|Outdoor toilet facilities|Community participation|Water supply structure maintenance","Ecuador","http://pdf.usaid.gov/pdf_docs/PDAAZ655.pdf","1,400 KB","000333 - Camp Dresser and McKee, Inc. (CDM)","","000186 - USAID. Bur. for Science and Technology. Ofc. of Health|008538 - USAID. Mission to Ecuador","English","application/pdf","Final evaluation","","Edwards, Daniel B.|Gonzalez, Nancie L.|Larrea, Oscar R.","","Jun 1989","","","WASH field report, no. 264","Integrated rural health delivery system Ecuador : final evaluation","","PD-AAZ-655","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3ODM4","Ecuador","5180015|9365942"
"","Companion evaluation summary: PD-AAZ-688","Special Evaluation","Documents","","","1/1/1989 12:00:00 AM","","Financial institutions|Financial management|Management education|Economic self sufficiency|Public sector|Private sector|Training centers","Ecuador","http://pdf.usaid.gov/pdf_docs/PDAAZ682.pdf","2,158 KB","005130 - Institute of Social Studies and Public Opinion","","008538 - USAID. Mission to Ecuador","Spanish","application/pdf","","","Reyes, Santiago Quevedo|Martinez, Miguel Angel Nino|Morgado, Carlos Quevedo","","Jan 1989","","","","Evaluacion de las actividades del Instituto de Practicas Bancarias y Financieras en el periodo agosto de 1987 a Noviembre de 1988 : informe final","Evaluation of the activities of the Instituto de Practicas Bancarias y Financieras during the period of August 1987 to November 1988 : final report","PD-AAZ-682","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3ODY5","Ecuador","5180048"
"Evaluates a pilot study of community participation in malaria control in West Timor. In general, the pilot project was proceeding according to plans. The provincial health authorities and the USAID direct hire personnel had done an outstanding job. It is expected that a great deal will be learned about approaches to involving villagers and the rural health delivery system in joint efforts to control malaria. The midterm status of major segments of the project is as follows: Training: Modules have been developed for Puskesmas (health center) physicians (training methods), village volunteers (recognition, treatment, and reporting of clinical malaria), and village inhabitants (malaria biology and control).  Programs have been successfully implemented at each of these levels. Village Malaria Surveillance and Treatment: Volunteers have been trained and are functioning well in the villages selected for this activity.  Support systems for this activity from the Puskesmas are working well with only minor problems in supplying drugs. Correlation of clinical symptoms and malaria parasitemias: Blood specimens are being collected from the three clinically defined groups of patients coming to selected health centers. Blood slides are being collected, stained and accurately examined. Some mid-course changes have been suggested for this part of the program, including: l) Adding two subPuskesmas to the blood specimen collecting program in order to have health center activities closer to study villages; 2) Increasing the number of subjects in the afebrile clinical group; 3) Recording parasites in positive blood smears in a more standard format; and 4) Recruiting an additional microscopist. Bed net study: Bed nets have been distributed and insecticide treatment schedules followed. Initial surveys indicate that the majority of villagers involved in this activity use the nets. Mosquito catches have been initiated in both experimental and control villages. Clearly village support for bed net use as a means of interrupting transmission can be developed and utilized. Evaluation of this effort will be difficult. Additional studies on vector identification and biology as well as evaluation technology will be required.  (Author abstract)","","Special Evaluation","Documents","DPE-5948-C-00-5044-00","","6/1/1989 12:00:00 AM","","Health research|Operations research|Community participation|Disease prevention and control|Malaria","Indonesia","http://pdf.usaid.gov/pdf_docs/PDAAZ695.pdf","369 KB","005969 - Medical Service Corp. International","","000186 - USAID. Bur. for Science and Technology. Ofc. of Health","English","application/pdf","Interim evaluation","","McWilson, Warren|Rosenberg, Ronald","Malaria","Jun 1989","","VBC report no. AR-103-3","","Mid-term evaluation of a pilot study of community participation for malaria control in West Timor, Indonesia","","PD-AAZ-695","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA3ODc2","Indonesia","4970326|9365948"
