Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"THE MAIN TARGET OF THE MISAMIS ORIENTAL RURAL ELECTRIC SERVICE COOPERATIVE (MORESCO) HAS BEEN THE MAJORITY OF THE PEOPLE WHO ARE POOR IN TERMS OF ECONOMIC GOODS. THE TARGET GROUP HAS SUBSTANTIALLY BENEFITTED FROM THE PROJECT BY INCREASED QUALITY IN SOCIAL AND ECONOMIC LIFE. IN ADDITION, OTHER SEGMENTS OF SOCIETY HAVE SHARED IN THE PROJECT'S BENEFITS. ELECTRIFICATION HAS IMPROVED HEALTH STANDARDS THROUGH (1)PURE AND SAFE WATER, (2)GREATER AVAILABILITY OF SERVICES PROVIDED BY CLINICS AND HOSPITALS, AND (3)GREATER USE OF REFRIGERATORS TO COMBAT FOOD SPOILAGE. ELECTRIFICATION HAS INCREASED THE USE AND EFFECTIVENESS OF EXISTING EDUCATIONAL FACILITIES. IT HAS MADE HOMES SAFER AND RAISED THE QUALITY OF LIFE BY INTRODUCING HOUSEHOLD APPLIANCES SUCH AS ELECTRIC IRONS. PRODUCTION HAS INCREASED IN EXISTING BUSINESSES AND INDUSTRIES, AND NEW BUSINESSES HAVE BEEN ATTRACTED TO THE AREA BECAUSE OF THE CHEAP ELECTRICITY. AGRICULTURAL PRODUCTION HAS INCREASED DUE TO BOTH WATER AND LIGHTING (HOGS, POULTRY, ETC.) EMPLOYMENT AND INCOME HAVE INCREASED BECAUSE OF THE GREATER NUMBER OF BETTER-PAYING JOBS IN THE AREA DUE TO THE GROWING DEVELOPMENT OF BUSINESSES, AND DUE TO THE GREATER PRODUCTIVITY OF FARMS BASED UPON ELECTRICITY.","","Special Evaluation","Documents","","","1/1/1976 12:00:00 AM","","Cooperatives|Electric power distribution|Electrification|Rural areas|Sociology research|Economic research|DEMOGRAPHY|IRRIGATION|CREDIT","Philippines","http://pdf.usaid.gov/pdf_docs/PDAAA413A1.pdf","5,545 KB","002445 - Xavier University. Research Institute for Mindanao Culture","","","English","application/pdf","","","","","1 Jan 1976","","","","EVALUATIVE STUDY OF THE MISAMIS ORIENTAL RURAL ELECTRIC SERVICE COOPERATIVE","","PD-AAA-413-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTc0MDM0","Philippines","4920189"
"THE OBJECTIVE OF THE SPECIAL STUDIES UNIT (SSU) IS TO BE SUPPORTIVE THROUGH ITS ANALYTICAL WORK OF THE INTEGRATION EFFORTS IN CENTRAL AMERICA. THE MAJOR INSTRUMENT USED TO ACCOMPLISH THIS IS THE UNDERTAKING OF A NUMBER OF STUDIES BY THE STAFF OF THE SSU. THE PROJECT HAS ACCOMPLISHED ITS OBJECTIVE OF PROVIDING TECHNICAL ASSISTANCE IN PLANNING AND EXECUTING THE STUDIES. AN INSTITUTIONAL RESEARCH AND ANALYTICAL CAPACITY HAS BEEN ADDED TO SIECA WHICH DID NOT EXIST BEFORE THE PROJECT. THERE IS SOME FEELING THAT THE SSU'S WORK, IN SOME RESPECTS, IS TOO THEORETICAL TO BE OF DIRECT RELEVANCE TO THE INTEGRATION PROCESS. SINCE MOST OF THE STUDIES WERE ONLY RECENTLY COMPLETED IN THEIR FINAL FORM, LITTLE HAS BEEN ACCOMPLISHED IN MAKING THE FINDINGS AVAILABLE TO THOSE INFLUENTIAL AND CONCERNED WITH THE INTEGRATION PROCESS. IT IS QUITE CLEAR THAT A LARGE EFFORT NEEDS TO BE MOUNTED IN ORDER TO DISSEMINATE THE FINDINGS AND PROMOTE THEIR UTILIZATION BY THE PROPER PEOPLE AND INSTITUTIONS. THE MAJOR TASK FOR THE SSU SHOULD BE CARRY OUT ANALYSIS WHICH POINTS TO THE PARTICULAR PROBLEMS THAT NEED TO BE ADDRESSED IN A COLLABORATIVE FASHION AND THE CONSTRAINTS THAT MUST BE OVERCOME BEFORE EFFECTIVE ACTION CAN BE TAKEN. AN EFFORT TO RETAIN BROOKINGS SHOULD BE MADE ON THE CONDITION THAT CHANGES IN FUNDINGS AND TIMING OF RESIDENCE IN CENTRAL AMERICA ARE MADE.","","Special Evaluation","Documents","","","4/1/1976 12:00:00 AM","","Institution building|Sector planning|Agricultural policy|Agricultural planning|Income distribution|Sociology research|Economic research|Economic integration|Economic policy|Economic planning|Economic analysis","Central America","http://pdf.usaid.gov/pdf_docs/PDAAA468A1.pdf","625 KB","","","","English","application/pdf","","","MICHALOPOULOS, CONSTANTINE","","1 Apr 1976","","","","SIECA - BROOKINGS PROJECT : AN EVALUATION","","PD-AAA-468-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTc0MDcw","Reg Office Cent America & Panama (ROCAP)","5960040"
"THE PROGRAM OF THE PARTNERS SERVES THE INTEREST OF THE UNITED STATES BY INVOLVING VOLUNTEERS IN ACTIVITIES TO BUILD BRIDGES BETWEEN THE PEOPLE OF THE UNITED STATES AND THE PEOPLE OF LATIN AMERICA AND TO PROVIDE INEXPENSIVE TECHNICAL ASSISTANCE AND TRAINING THAT CONTRIBUTES TO DEVELOPMENT. HOWEVER, WITH ONLY 30 TO 200 MEMBERS IN EACH OF THE STATE PARTNERS VISITED, THE PROGRAM IS FAR FROM ITS POTENTIAL. THE EVALUATION WAS HANDICAPPED BY LACK OF RELIABLE STATISTICAL INFORMATION, BUT A STUDY OF 46 PROJECTS SHOWED A SIGNIFICANT CONTRIBUTION TO DEVELOPMENT AT A VERY LOW COST TO THE UNITED STATES. DESPITE THE SMALL SIZE OF THEIR ACTIVE MEMBERSHIP, THE STATE PARTNERS ARE REASONABLY EFFECTIVE IN OBTAINING THE PARTICIPATION OF THE PRIVATE AND PUBLIC SECTOR IN COLLABORATIVE ACTIVITIES WITH THEIR LATIN AMERICAN PARTNERS AND IN STIMULATING PUBLIC AWARENESS. THE LATIN AMERICAN PARTNERS, WITH EVEN MORE LIMITED MEMBERSHIP THAN THEIR US PARTNERS, ARE GENERALLY EFFECTIVE IN DRAWING ON THE PRIVATE SECTOR AND SOME GOVERNMENTAL RESOURCES FOR MODEST BUT EFFECTIVE PROJECTS WHICH BENEFIT THEIR COUNTRIES. ALL NEED GUIDANCE ON PARTNER OPERATIONS, PROGRAM AND PROJECT DEVELOPMENT, AND DEVELOPMENT PRIORITIES. THE EVALUATORS MADE MANY RECOMMENDATIONS INCLUDING: (1)STATE PARTNERS SHOULD EXPAND THEIR PROGRAMS AND THEIR MEMBERSHIP; AND (2)AID AND THE PARTNERS SHOULD PLAN ON AN ORDERLY PHASE-OUT OF AID FINANCING.","","Special Evaluation","Documents","AID-OTR-C-1382","","3/1/1976 12:00:00 AM","","Development organizations|Regional development","Latin America","http://pdf.usaid.gov/pdf_docs/PDAAC002A1.pdf","2,626 KB","000436 - Development Associates, Inc.","","","English","application/pdf","","","","","1 Mar 1976","","","","EVALUATION OF THE PARTNERS OF THE AMERICAS","","PD-AAC-002-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTc0MDc2","Latin American Regional","5980436"
"BASED ON NATIONAL FIGURES AND EVALUATORS' OBSERVATIONS, IT IS EVIDENT THAT IN TEN YEARS, THE MOROCCAN NATIONAL FAMILY PLANNING PROGRAM HAD ALMOST NO DEMOGRAPHIC EFFECT. ANY MODEST FALL IN THE BIRTH RATE IS MORE THE RESULT OF SOCIAL CHANGE THAN THE EXTENSION OF FAMILY PLANNING. THERE HAS BEEN SLIGHT PROGRESS; HOWEVER, THE BASIC FIGURES ARE SO LOW THAT IT IS MORE APPARENT THAN REAL. IN ADDITION, THE DROP-OUT RATE IN HIGH. ON THE POSITIVE SIDE, THERE IS POTENTIAL WITHIN THE IMPRESSIVE NATIONAL PUBLIC HEALTH INFRASTRUCTURE FOR AN EFFECTIVE FAMILY PLANNING PROGRAM. THE PRINCIPAL PROBLEMS ARE: (1)A LACK OF PRIORITY EMPHASIS, (2)AN ORGANIZATIONAL STRUCTURE WHICH FORESTALLS THE POSSIBILITY OF EFFECTIVE MANAGEMENT, AND (3)INSUFFICIENT INFORMATION, EDUCATIONAL MATERIALS, AND TRAINING. THE PRINCIPAL RECOMMENDATIONS ARE: (1)THAT THE GOVERNMENT OF MOROCCO (GOM) ASSIGN A HIGH PRIORITY TO FAMILY PLANNING WITHIN ITS INTEGRATED HEALTH DELIVERY SYSTEM; AND (2)THAT ONLY IF THE GOM ACTS QUICKLY TO INCREASE THE EMPHASIS ON FAMILY PLANNING SHOULD AID ASSIGN A HIGH PRIORITY TO THE REAL NEEDS OF THE PROGRAM. THE EVALUATORS MAKE A TOTAL OF 45 RECOMMENDATIONS ON SUCH THINGS AS MANAGEMENT, NEW METHODS OF DISTRIBUTION, INFORMATION AND EDUCATION, STATUS OF WOMEN, SERVICE DELIVERY, REFERENCE CENTERS, STERILIZATION, AND REDUCTION OF ILLEGAL ABORTIONS.","","Special Evaluation","Documents","AID/pha/C-1100","","1/1/1976 12:00:00 AM","","FAMILY PLANNING|Contraceptive agents and devices|Information dissemination|DEMOGRAPHY","Morocco","http://pdf.usaid.gov/pdf_docs/PDAAA186A1.pdf","3,432 KB","000262 - American Public Health Association","","","English","application/pdf","","","ROBBINS, JOHN C.|BERNARD, ROGER P.|et al.","","27 Jan 1976","","","","REPORT OF THE EVALUATING TEAM ON THE MOROCCO FAMILY PLANNING PROGRAM","","PD-AAA-186-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTc0MDc5","Morocco","6080112"
"THE PURPOSE OF THE PROJECT WAS TO ACHIEVE A HIGH LEVEL OF NET OFFTAKE IN THE MASAI DISTRICT. TO DATE LITTLE HAS BEEN ACCOMPLISHED WITH RESPECT TO ATTAINING THE CONDITION EXPECTED AT THE END OF THE PROJECT. THERE IS LITTLE EVIDENCE THAT PRODUCTION INDICES SUCH AS INCREASED CALF DROPS, LARGER ANIMALS, YOUNGER ANIMALS BEING MARKETED, AND INCREASED NET OFFTAKE HAVE MATERIALIZED. THIS SHORTFALL IS DUE TO SLOWER THAN ANTICIPATED PROGRESS IN PHYSICAL DEVELOPMENT, IMPLEMENTATION OF IMPROVED GRAZING PRACTICES, AND LAG IN THE CATTLE IMPROVEMENT PROGRAM. THE ASSUMPTIONS RESPECTING ACHIEVEMENT OF PROJECT PURPOSES HAVE NOT BEEN BORNE OUT. PROGRESS IS BEING MADE WITH RESPECT TO ANIMAL HEALTH AND DISEASE CONTROL, BUT THERE HAS BEEN NO EVIDENT CHANGE IN MASAI ATTITUDES ABOUT DEVELOPMENT OF A MARKET ORIENTATION. THE EVALUATORS MADE 21 RECOMMENDATIONS, INCLUDING: (1)THE CONTRACTOR FOR THE MASAI TEAM SHOULD BE CHANGED; (2)THE TRAINING PROGRAM SHOULD BE ACCELERATED; (3)THE PARTICIPANT TRAINING PROGRAM SHOULD BE MODIFIED; (4)THE RANGE MANAGEMENT CAPABILITY SHOULD BE EXPANDED TO BRING IT INTO BALANCE WITH THAT OF THE WATER COMPONENT; (5)THE SOCIOLOGICAL INPUTS SHOULD BE REDIRECTED TO PROVIDE A MEANS OF MONITORING PROGRESS AND CHANGE AMONG THE MASAI; AND (6)THE HYDROGEOLOGIST SHOULD GIVE PRIORITY TO IDENTIFYING PROMISING BOREHOLE SITES.","","Special Evaluation","Documents","AID/afr-C-1207","","2/1/1976 12:00:00 AM","","Range management|Land tenure|Disease prevention and control|Animal diseases|LIVESTOCK|Animal husbandry|Participants|Water resources|Natural resource development|ANIMAL HEALTH","Tanzania","http://pdf.usaid.gov/pdf_docs/PDAAA541A1.pdf","5,053 KB","001469 - Utah State University","","","English","application/pdf","","","","Livestock","1 Feb 1976","","","","EVALUATION OF THE MASAI LIVESTOCK AND RANGE MANAGEMENT PROJECT","","PD-AAA-541-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTc0MDkw","Tanzania","6210093"
"THE EVALUATORS DISCUSS THEIR SCOPE OF WORK AND METHODOLOGY AND REVIEW: (1)THE RESEARCH STRATEGY, METHODS, INPUTS, AND OUTPUTS; (2)THE RESEARCH PROGRAM, MANPOWER RESOURCES AND DEVELOPMENT, AND ADMINISTRATION; AND (3)THE SECTOR GOAL AND PROJECT PURPOSE. AFTER CONSIDERABLE DELAY, THE PROJECT WAS STARTED UP IN 1973, SHORT OF PROGRAMMED INPUTS BUT WITH A SCIENTIFICALLY SOUND APPROACH. DUE TO THE ASTUTENESS AND GOOD FORTUNE OF THE SCIENTISTS, THE PROJECT HAS PRODUCED HIGHLY SIGNIFICANT OUTPUTS IN ITS FIRST TWO YEARS OF OPERATION. THE PROJECT IS PROGRESSING WELL IN SPITE OF THE FACT THAT THE PROJECT STAFF PROVIDED FOR IN THE BASIC PROJECT AGREEMENT IS 80 PERCENT COMPLETE. RECOMMENDATIONS INCLUDE: (1)DRAFT A STATEMENT OF GOALS AND OBJECTIVES OF THE AGRICULTURAL RESEARCH SERVICE; (2)DEVISE A SYSTEM OF PLANNING, BUDGETING AND IMPLEMENTATION THAT HARMONIZES WITH NATIONAL CROP DEVELOPMENT PURPOSES, INPUTS AND PROCEDURES, AND THOSE OF THE REGIONAL RESEARCH INSTITUTES; (3)PLACE MORE EMPHASIS ON THE DEVELOPMENT OF MANPOWER FOR THE RESEARCH PROGRAM; (4)PLACE MORE EMPHASIS ON INFORMAL, ON-THE-JOB TRAINING OF RESEARCH COLLEAGUES; (5)CONTINUE THE DEVELOPMENT OF HIGH LYSINE MAIZE AND SHORT-SEASON MAIZE; AND (6)INCLUDE SORGHUM AND MILLET RESEARCH IN THE PROJECT","","Special Evaluation","Documents","","","5/1/1976 12:00:00 AM","","Agricultural research|Maize|LEGUMES|SORGHUM|Millet","Tanzania","http://pdf.usaid.gov/pdf_docs/PDAAA544A1.pdf","846 KB","008612 - USAID. Mission to Tanzania","","","English","application/pdf","","","CLYBURN, LLOYD E.|RUSSEL, M. B.|TATUM, LOYD A.","Agricultural research","1 May 1976","","","","AGRICULTURAL RESEARCH PROJECT 621-11-110-107 EVALUATION","","PD-AAA-544-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTc0MDkx","Tanzania","6210107"
"EVALUATES ENTENTE AFRICAN ENTERPRISES LOAN. THE LOAN WAS RAPIDLY AND WELL-DISBURSED DUE PRIMARILY TO ITS FLEXIBILITY AT THE LEVEL OF THE DEVELOPMENT BANK WHICH ENABLED THE BANK TO USE THIS MONEY WHERE OTHER CREDIT SOURCES WERE EXCLUDED. A HIGH PERCENTAGE OF THE LOAN WAS USED FOR WORKING CAPITAL, REFLECTING ONE OF THE GREAT NEEDS OF AFRICAN ENTERPRISES AND SUGGESTING THAT THE COMMERCIAL BANK SYSTEM BE INDUCED TO PROVIDE THIS CREDIT. HOWEVER, FEW GUIDELINES WERE ATTACHED TO THE LOAN, AND A LEARNING EXPERIENCE DEVELOPED WHICH THE ENTENTE FUND FAILED TO GENERALIZE ACROSS COUNTRIES. ABUSE OCCURRED DUE TO SELECTIVE ACCESS TO CHEAP CREDIT, WHICH SOME BANKS CHOSE NEITHER TO PASS ON LOWER INTEREST RATES TO THE ENTREPRENEUR, NOR TO PROVIDE EXTRA SERVICES EXPECTED OF THEM UNDER THE LOAN. IN ADDITION, DOLLAR PROCUREMENT WAS ABUSED, IN THAT LITTLE EQUIPMENT WAS ACQUIRED,SPECIFICALLY BECAUSE OF THE LOAN,WHILE TAX-FREE STATUS SPECIFIED IN THE LOAN AGREEMENT LED TO UNNECESSARY ABUSE. THE FOLLOWING RECOMMENDATIONS WERE MADE: 1)THE DEFINITION OF AFRICAN ENTERPRISE MUST BE MADE MORE RIGOROUS; 2)THE LOAN SHOULD BE GUIDED MORE TO SMALL AND MEDIUM ENTERPRISES; 3)GREATER USE SHOULD BE MADE OF THE RESOURCES; 4)BANKS SHOULD BE REQUIRED TO HIRE BANKING PERSONNEL USING INCOME FROM THE LOAN; 5)THE EXPERIMENTAL CHARACTER OF THE LOAN SHOULD BE MAINTAINED BY KEEPING GUIDELINES AS LOOSE AS POSSIBLE; 6) NO REQUIREMENT SHOULD BE MADE TO LOAN IN SPECIAL SECTORS; 7)PARTICIPATION IN FIRMS SHOULD BE CIRCUMSCRIBED TO PREVENT ABUSE IN TERMS OF APPROPRIATION OF EXPATRIATE ENTERPRISES; 8)SATEC ASSISTANCE MUST BE CONTINUED FOR THE NEXT YEAR; 9)THE REQUIREMENT FOR CODE 941 PROCUREMENT MUST BE ABOLISHED DUE TO DIFFICULTIES AND ABUSES; 10)ON CODE 941 PROCUREMENT, THE WORDING OF THE LOAN MUST BE CHANGED TO PERMIT THE ENTREPRENEUR TO PAY DUTIES AND TAXES; 11)CODE 935 PROCUREMENT REQUIREMENT ON NON-LOAN ASPECTS SHOULD BE ABOLISHED AND; 12)SPECIAL ACCOUNTS KEPT BY THE ENTENTE FUND TO REPAY THE LOAN SHOULD BE AUTHORIZED.","","Special Evaluation","Documents","","","2/1/1976 12:00:00 AM","","Institution building|Banks|CREDIT|ENTENTE LOAN|Economic planning|Fiscal policy","West Africa","http://pdf.usaid.gov/pdf_docs/PDAAA475A1.pdf","6,084 KB","002680 - USAID. Bur. for Africa. Ofc. of Central and West Africa Regional","","","English","application/pdf","","","NELSON, ERIC R.","","1 Feb 1976","","","","EVALUATION REPORT : ENTENTE AFRICAN ENTERPRISES LOAN, 625-H-006; ENTENTE AFRICAN ENTERPRISES PROJECT, 625-15-920-717","","PD-AAA-475-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTc0MDk0","Sahel Regional","6250715|6250717"
"Evaluates project performance from 1973 to 1978 in Botswana. Purpose of project is to assist the Government of Botswana (GOB) to develop socially acceptable range and livestock production/management models. Evaluation methodology based on interviews and onsite observations. Project has enjoyed little success.  Underestimation of the importance of sociological surveys and staff to conduct them have been the greatest reason for failure.  In each of three communities chosen to benefit by the project all or some of the following situations exist: 1. conflict between farmers and herders as to who may benefit from the project; 2. disputes between neighboring villages as to the grazing rights and boundaries; 3. lack of communication since communities chosen are minority groups speaking minor languages & having been little studied as to their origin, customs, etc; 4. lack of help from government officials who were unsure as to what their responsibilities were; and 5. lack of a sense of directn and skills among personnel. Other minor problems have been poor grass species for fodder production, equipment shortages, inadequate living conditions for staff at the beginning of the project, and delays in vehicle repairs.  It is believed that project may not be economically feasible even with the two year extension being suggested. Recommendations are to:  1. improve interaction between AID and the Botswana communities served by utilizing Peace Corps type volunteers, junior officers, and team members; 2. add a rural sociologist to the team; 3. place team in a coordinate position in the Department of Agriculture; 4. agree upon policies and guidelines governing the organization of communal groups; 5. provide better servicing of equipment; 6. study the economics; 7. find other forms of training for personnel; and 8. perform an early evaluation of the next program.","","Special Evaluation","Documents","AID/afr-C-1140","","6/1/1976 12:00:00 AM","","Range management|Livestock","Botswana","http://pdf.usaid.gov/pdf_docs/PDAAA575A1.pdf","10,784 KB","000387 - Consortium for International Development (CID)","","","English","application/pdf","Evaluation team|Onsite evaluation","","","","1 Jun 1976","","","","EVALUATION OF THE BOTSWANA RANGE MANAGEMENT AND DEVELOPMENT USAID PROJECT NO. 690-11-130-015 (PART I)","","PD-AAA-575-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTc0MTAy","Southern Africa Regional","6900015"
"THIS IS THE SECOND OF A TWO-PART EVALUATION OF THE BOTSWANA RANGE MANAGEMENT AND DEVELOPMENT PROJECT. IT EXAMINES (A)THE CATTLE MARKETING SYSTEM AND HOW IT AFFECTS THE ACHIEVEMENT OF EQUITY FOR THE SMALL CATTLE HOLDER, AND (B)THE RELATIONSHIP BETWEEN THE BOTSWANA RANGE AND LIVESTOCK MANAGEMENT PROJECT AND OTHER DEVELOPMENT SUCH AS WORLD BANK LIVESTOCK II AND THE TRIBAL GRAZING ACT POLICY. IT ALSO DISCUSSES THE ORIGINS OF SKEWED CATTLE OWNERSHIP AND THE BACKGROUND AND FACTORS AFFECTING THE SKEWED MARKETING OF CATTLE. THE CHAPTER ENTITLED ""MARKETING SYSTEM AND ITS RELATION TO RANCHING DEVELOPMENT"" POINTS OUT THAT IF SMALL HOLDERS ARE TO BENEFIT FROM RANCHING DEVELOPMENT, THEY MUST HAVE AN EQUITABLE POSITION IN TH MARKETING SYSTEM. ALSO, THE COMMUNAL RANCHES NOW BEING DEVELOPED ARE PROVIDING A USEFUL SERVICE IN UNCOVERING PROBLEMS THAT WILL BE FACED ON A BROADER SCALE WHEN RANCHING DEVELOPMENT IS ACCELERATED. SOME OF THE MATTERS THAT SHOULD RECEIVE ATTENTION ARE: (1)PROBLEMS OF GROUP FORMATION INVOLVING THOSE WHO OCCUPY MARGINAL ECONOMIC STATUS; (2)THE QUESTION OF MAFISA'S CATTLE WHICH WILL CONTINUE TO PRESENT MANAGEMENT PROBLEMS AND ECONOMIC LOSSES FOR THE SMALL HOLDERS; (3)RELEVANT SAFEGUARDS IN RANCHING DEVELOPMENT TO ASSURE PARTICIPATION AND SECURITY FOR SMALL HOLDERS; AND (4)THE CONCEPT OF ALLOWING FOR PARTIAL RATHER THAN TOTAL PARTICIPATION.","","Special Evaluation","Documents","AID/afr-C-1140","","6/1/1976 12:00:00 AM","","LIVESTOCK|Agricultural product marketing|Agricultural planning|Agricultural policy|Range management","Botswana","http://pdf.usaid.gov/pdf_docs/PDAAA432A1.pdf","1,151 KB","000387 - Consortium for International Development (CID)","","","English","application/pdf","","","","","1 Jun 1976","","","","EVALUATION OF THE BOTSWANA RANGE MANAGEMENT AND DEVELOPMENT (USAID) PROJECT NO. 690-11-130-015 (PART II)","","PD-AAA-432-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTc0MTAz","Southern Africa Regional","6900015"
"THE DENTAL HEALTH INTERNATIONAL (DHI) PROJECT HAS CREATED CONSIDERABLE POLITICAL AND GENERAL PUBLIC FAVOR. IT HAS NOT MADE SUBSTANTIVE CHANGES IN ORAL HEALTH, NOR WOULD SUCH A BRIEF EFFORT BE EXPECTED TO HAVE SUCH AN IMPACT. UNIFORM SUPPORT FOR THE CONCEPT INDICATES THAT PROGRAM MODIFICATIONS COULD LEAD TO LONG TERM EFFECTIVE RESULTS. THE CURRENT REQUIREMENT THAT THE PROJECT BE ECONOMICALLY SELF-SUFFICIENT HANDICAPS ACHIEVEMENT OF OBJECTIVES IN PREVENTION AND EDUCATION AND IN REACHING THE GREATEST POSSIBLE RURAL POPULATION. IT IS BETTER SUITED AS A DEMONSTRATION PROJECT TO DEFINE ORAL HEALTH NEEDS, TO DETERMINE METHODS FOR DENTAL SERVICE DELIVERY AND TO ELEVATE PUBLIC RECOGNITION OF ORAL HEALTH AS A LEGITIMATE SOCIAL CONCERN. THE OPPORTUNITY PRESENTED BY THE PROJECT TO COLLECT DATA THAT WILL BE ESSENTIAL TO RATIONAL DENTAL PROBLEM DEFINITION AND PROGRAM DEVELOPMENT HAS SO FAR BEEN OVERLOOKED. THE DHI GRANT SHOULD BE CONTINUED BECAUSE IT: (1)IS AN EXCELLENT DEMONSTRATION PROJECT; (2)HAS THE POTENTIAL TO PROVIDE IMPORTANT DATA; AND (3)IS RESPECTED AND APPRECIATED BY THE GOVERNMENTS WHO ARE UNABLE TO CARRY ON AN ORAL HEALTH PROGRAM WITH NATIONAL RESOURCES. THE EVALUATOR DISCUSSES (1)DHI AND LOCAL HOSPITAL ADMINISTRATION, (2)DHI AND LOCAL HOSPITAL TRAINING, (3)USAID AND DHI RELATIONS, (4)TARGET GROUP RESPONSE AND PROJECT GOALS AND PURPOSES, AND (5)THE PROBLEM OF AN ADEQUATE POWER SUPPLY.","","Special Evaluation","Documents","","","3/1/1976 12:00:00 AM","","Hygiene|Mobile health services|Dental care","Africa","http://pdf.usaid.gov/pdf_docs/PDAAA592A1.pdf","10,111 KB","003030 - U.S. Dept. of Health, Education and Welfare. Public Health Service","","","English","application/pdf","","","MECKLENBURG, ROBERT","","10 Mar 1976","","","","EVALUATION REPORT; USAID GRANT NO. AID/AFR-G-1163; DENTAL HEALTH INTERNATIONAL, INC.","","PD-AAA-592-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTc0MTA4","Africa Regional","6980409"
"WORK UNDER THE PRESENT CONTRACT SHOULD BE CONTINUED AS PROGRAMMED. SUBSEQUENT TO THE COMPLETION OF THE PROJECT, MAJOR EFFORT SHOULD BE PLANNED DEALING WITH PROGRAMS TO ASSIST SMALL FARMERS IN ON-FARM WATER MANAGEMENT IN CENTRAL AND SOUTH AMERICA. IN ADDITION, THE SOCIO-POLITICAL STUDIES UNDERWAY SHOULD BE CONTINUED, BUT RESTRUCTURED ALONG SOCIO-ECONOMIC AND IMPACT ASSESSMENT LINES. IT APPEARS THAT WORK ON EVAPOTRANSPIRATION SHOULD NOT HAVE SUCH HIGH PRIORITY IN THE FUTURE. EARLY WORK HAD A LARGER COMPONENT IN FIELD DEMONSTRATION OF IRRIGATION METHODS AND PRACTICES. HOWEVER, THE PROJECT HAS DRIFTED FROM THE GOAL OF IMPROVING ON-FARM WATER MANAGEMENT. MORE EMPHASIS ON ADAPTIVE RESEARCH AND DEVELOPMENT AND ""HOW TO"" DEMONSTRATIONS SEEMS TO BE DESIRED. EACH INDIVIDUAL PROJET SHOULD RELATE TO OTHERS TO ENSURE A FOCUS OF ALL COMPONENT PROJECTS ON THE OBJECTIVE OF IMMEDIATELY IMPROVING FOOD PRODUCTION THROUGH BETTER ON-FARM WATER MANAGEMENT. RECOMMENDATIONS INCLUDE: (1)STRENGTHEN INTERNAL COMMUNICATION TO REDUCE CONFUSION AND PROBLEMS FOR THE CONTRACTORS; (2)STRENGTHEN AID'S ABILITY TO BETTER RELATE PROJECT SUBSTANCE TO PROJECT PURPOSE AND OBJECTIVES; AND (3)DEFINE ""RESEARCH"" SO IT HAS THE SAME MEANING FOR ALL PARTIES INVOLVED IN THE PROJECT.","","Special Evaluation","Documents","","","3/1/1976 12:00:00 AM","","Water management|Semiarid zone|Institution building|IRRIGATION|Technical assistance","","http://pdf.usaid.gov/pdf_docs/PDAAG391A1.pdf","4,430 KB","","","","English","application/pdf","","","SMERDON, ERNEST T.|HAISE, HOWARD|CATON, DOUGLAS D.","","1 Mar 1976","","","","FIELD REVIEW AND ASSESSMENT OF WATER MANAGEMENT RESEARCH BY UTAH STATE UNIVERSITY","","PD-AAG-391-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTc0MTA5","Pakistan","9310489|3910401"
