Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","","Special Evaluation","Documents","118-A-00-06-00050-00","","2/1/2009 12:00:00 AM","","Basic needs|Health care|Orphans and vulnerable children (OVC)|Family relationships|Community development","Caucasus","http://pdf.usaid.gov/pdf_docs/PDACO359.pdf","377 KB","002508 - MetaMetrics, Inc.","","008597 - USAID. Mission to Russia","English","application/pdf","","","Surla, Leo T., Jr.","Social problems","11 Feb 2009","","","","Comprehensive systems of care for children and youth in the north Caucasus (Health and social care for children in the north Caucasus), cooperative agreement no. 118-A-00-06-00050-00 : final performance monitoring and evaluation report","","PD-ACO-359","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3MDcw","",""
"","Task order no. 806","Special Evaluation","Documents","DFD-I-00-04-00228-00","","4/1/2009 12:00:00 AM","","","Kenya","http://pdf.usaid.gov/pdf_docs/PDACO374.pdf","769 KB","003970 - Management Systems International, Inc. (MSI)","","010864 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Democracy and Governance","English","application/pdf","","","Finkel, Steven E|Horowitz, Jeremy","Civil society","23 Apr 2009","","","","The impact of the second national Kenya civic education programme (NCEP II-URAIA) on democratic attitudes, values, and behavior : final report","","PD-ACO-374","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3MTMx","Kenya",""
"","'Prepared .... under MOBIS contract #GS-10F-0048L, purchase order #|611-O-00-08-00003'|Evaluated project titles: Community health and nutrition, gender|and education support program 2  (CHANGES2) -- Educational quality|improve program  (EQUIP2) -- Quality education services through|technology (QUESTT)","Special Evaluation","Documents","611-O-00-08-00003-00","","7/1/2009 12:00:00 AM","","Basic education|USAID|Impact assessment|Educational policy|Strategic planning|HIV/AIDS|Community participation|Project sustainability|Quality of education|Orphans and vulnerable children (OVC)","Zambia","http://pdf.usaid.gov/pdf_docs/PDACN449.pdf","704 KB","009054 - DevTech Systems, Inc.","","008627 - USAID. Mission to Zambia","English","application/pdf","Interim evaluation","","Swallow, John R.|Nielson, Eldora Burns|Chakufyali, Peggy Nsama","Education (General)","Jul 2009","","","","USAID/Zambia education program evaluation","","PD-ACN-449","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3MjE3","Zambia",""
"","Contract no. listed on document as: EEM-I-02-07-00003-03|Task order no. EEM-I-02-07-00003-03|Task order no. 03","Special Evaluation","Documents","EEM-I-02-07-00003-03|EEM-I-00-07-00003-00","","4/1/2009 12:00:00 AM","","Economic growth|Economic competition|Value chains|Agribusiness|Interactive radio instruction","Senegal","http://pdf.usaid.gov/pdf_docs/PDACO429.pdf","502 KB","009568 - Sibley International","","011274 - USAID. Bur. for Economic Growth, Agriculture and Trade. Ofc. of Economic Growth|008600 - USAID. Mission to Senegal","English","application/pdf","Interim evaluation","","","Economic growth and development","Apr 2009","","","","Mid-term evaluation of task order no. 1 : support for accelerated growth and increased competitiveness IQC -- final report","","PD-ACO-429","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3MjU1","Senegal",""
"","Strengthening pharmaceutical systems (SPS)|Translation provided by cataloguer","Special Evaluation","Documents","GHN-A-00-07-00002-00","","2/1/2009 12:00:00 AM","","Governance|Transparency|Drug therapy|Distribution","Benin","http://pdf.usaid.gov/pdf_docs/PDACO438.pdf","550 KB","000750 - Management Sciences for Health (MSH)","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","French","application/pdf","","","Ndoye, Thidiane|Chenin, Bertrand|et al.","Disease prevention and control","Feb 2009","","","","Evaluation de la gouvernance, de la transparence et des operatopns de la centrale d'achats des medicaments essentiels du Benin, decembre 2008 decembre 2008","Evaluation of governance, transparency and operations of central procrement of essential drugs in Benin, December 2008","PD-ACO-438","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3Mjgy","Benin","936310407"
"","'This document was submitted .... under USAID contract no.|GS-10F-0405M.'","Final Evaluation Report","Documents","GS-10F-0405M","","4/1/2009 12:00:00 AM","","","Liberia","http://pdf.usaid.gov/pdf_docs/PDACO233.pdf","1,214 KB","011976 - QED Group, LLC","","000035 - U.S. Agency for International Development (USAID)","English","application/pdf","","","Henderson, Keith|Jakosa, Charles|Gibson, Charles","Rule of law","Apr 2009","","","","Evaluation of rule of law programs in Liberia","","PD-ACO-233","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3MzA1","Liberia",""
"","","Final Evaluation Report","Documents","176-A-00-04-00006-00","","1/1/2009 12:00:00 AM","","","Kazakhstan|Kyrgyzstan|Tajikistan|Turkmenistan|Uzbekistan","http://pdf.usaid.gov/pdf_docs/PDACO240.pdf","787 KB","005783 - Project HOPE. Center for Health Affairs","","012199 - USAID. Regional Mission for Central Asian Republics","English","application/pdf","","","","Health care administration","[2009]","","","","Final assessment and evaluation report : tuberculosis program implementation in the Central Asian republics : Kazakhstan - Kyrgystan - Tajikistan - Turkmenistan - Uzbekistan","","PD-ACO-240","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3NDE2","Central Asia Regional",""
"","Task order no. GEW-I-01-02-00019","Special Evaluation","Documents","GEW-I-01-02-00019-00|GEW-I-00-02-00019-00","","3/1/2009 12:00:00 AM","","International trade|USAID|Constraints|Gender analysis|Economic growth|Trade promotion|Poverty reduction","Bangladesh|Kenya|Peru","http://pdf.usaid.gov/pdf_docs/PDACO242.pdf","410 KB","009054 - DevTech Systems, Inc.","","010959 - USAID. Bur. for Economic Growth, Agriculture and Trade. Ofc. of Women in Development","English","application/pdf","Interim evaluation","","Lieberson, Joseph|Rapic, Danka","International trade","Mar 2009","","","","Assessment of the greater access to trade expansion (GATE) project","","PD-ACO-242","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3NDIz","",""
"The child welfare programs, funded by USAID in Russia, were designed to pilot, disseminate, and help institutionalize modern child welfare services, particularly, child abandonment prevention and professional support of vulnerable children, child welfare institutions, and substitute families.  This report reviews program results and sets out recommendations for future program design.  (Author abstract)","'Evaluation report'","Special Evaluation","Documents","118-O-00-09-00028-00","","3/1/2009 12:00:00 AM","","Quality of life|Child welfare services|Orphans|Institution building|Child welfare|Orphans and vulnerable children (OVC)|Distribution|Child survival activities|Preventive health care","Russia","http://pdf.usaid.gov/pdf_docs/PDACN457.pdf","1,564 KB","012552 - Terra P Group, Inc.","","008597 - USAID. Mission to Russia","English","application/pdf","Interim evaluation|Foster care|Abandoned children","","Telyukov, Alexander|Paterson, Mary","Quality of life","Mar 2009","","","","Assessment of USAID's child welfare programs in Russia","","PD-ACN-457","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3NjIy","Russia",""
"","'It was prepared under .... contract GS-10F-0425M, order no.|442-M-00-07-00009-00.'|Title in footer: Cambodia strengthening governance and|accountability program mid-term evaluation|Project title: Local administration and reform (LAAR)","Special Evaluation","Documents","442-M-00-07-00009-00","","1/1/2009 12:00:00 AM","","Administration of law|Local level|Government reform|Democratization|Accountability|Anticorruption interventions|Governance|Community mobilization|Transparency","Cambodia","http://pdf.usaid.gov/pdf_docs/PDACO260.pdf","317 KB","000356 - Checchi and Co. Consulting, Inc.","","008523 - USAID. Mission to Cambodia","English","application/pdf","Interim evaluation","","Calavan, Michael|Barr, Ashley|Blair, Harry","Governance","Mar-May 2009","","","","Local administration and reform project : mid-term evaluation","","PD-ACO-260","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3NjM1","Cambodia",""
"","'It was prepared under .... contract GS-10F-0425M, order no.|442-M-00-07-00009-00.'|Project title: Local administration and reform (LAAR)","Special Evaluation","Documents","442-M-00-07-00009-00","","2/1/2009 12:00:00 AM","","Labor productivity|Industrial productivity|Manufacturing|Exports|Value chains|Economic competition|Labor force","Cambodia","http://pdf.usaid.gov/pdf_docs/PDACO261.pdf","442 KB","000356 - Checchi and Co. Consulting, Inc.","","008523 - USAID. Mission to Cambodia","English","application/pdf","","","Deuster, Paul|MacDonald, Barry|Zimmerman, Don","Labor economics","20 Feb 2009","","","","Evaluation of USAID/Cambodia's labor and industrial productivity activities","","PD-ACO-261","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3NjM3","Cambodia",""
"","USAID purchase order number on document: 267-O-00-09-00508","Special Evaluation","Documents","267-O-00-09-00508-00","","7/1/2009 12:00:00 AM","","","Iraq","http://pdf.usaid.gov/pdf_docs/PDACN461.pdf","412 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","011765 - USAID. Mission to Iraq","English","application/pdf","","","Glenn, Russell W.|Holland, Colin|et al.","Internal conflict","22 Jul 2009","","","","Evaluation of USAID's community stabilization program (CSP) in Iraq : effectiveness of the CSP model as a non-lethal tool for counterinsurgency","","PD-ACN-461","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3Njg5","Iraq",""
"","'.... Task Order No. 8, Mid-Term Evaluation of the Nigeria CALM|Program, under the Instability, Crisis, and Recovery Programs|(ICRP) Indefinite Quantity Contract.'","Special Evaluation","Documents","DFD-I-00-05-00248-00","","6/1/2009 12:00:00 AM","","Conflict resolution|Disaster mitigation|Conflict prevention|Youth|Early warning systems|Democratization","Nigeria","http://pdf.usaid.gov/pdf_docs/PDACP571.pdf","323 KB","001600 - Associates in Rural Development, Inc. (ARD)","","010864 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Democracy and Governance","English","application/pdf","Interim evaluation","","LaPin, Deirdre|Amadi, Sam|Adetula, Victor","Conflict resolution","Jun 2009","","","","Mid-term evaluation of the conflict abatement through local mitigation (CALM) project, implemented by IFESH under cooperative agreement no. 620-A-00-05-000099-00","","PD-ACP-571","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3NzQ1","Nigeria",""
"","Stability for Ethiopia�s Lowland and Marginalized Communities|(SELAM-C)","Final Evaluation Report","Documents","663-A-00-05-00440-00","","3/1/2009 12:00:00 AM","","","Ethiopia","http://pdf.usaid.gov/pdf_docs/PDACO619.pdf","1,388 KB","","","","English","application/pdf","","","","Post conflict societies","25 Mar 2009","","","","Stability for Ethiopia's lowland marginalized communities (SELAM-C) : final technical report","","PD-ACO-619","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3Nzg5","Ethiopia",""
"","'This report was produced .... under contract No: GS-10F-0112J|order no: 690-M-00-06-00023-00.'|Title in header: Primary school support program : a school fees|pilot final report|Project title: Primary school support program : a school fees pilot|(PSSP-SFP)","Final Evaluation Report","Documents","690-M-00-06-00023-00","","2/1/2009 12:00:00 AM","","","Malawi","http://pdf.usaid.gov/pdf_docs/PDACO621.pdf","666 KB","000251 - American Institutes for Research (AIR)","","012599 - USAID. Mission to Southern Africa","English","application/pdf","","","","Basic education","28 Feb 2009","","","","Primary school support program : a school fees pilot (PSSP:SFP) -- final report, January 2006-February 2009","","PD-ACO-621","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3Nzk4","Malawi",""
"","Redacted|Evaluated project title: Community stabilization program (CSP)|Project title: Monitoring and evaluation performance program, phase|II (MEPP II)","Special Evaluation","Documents","267-C-00-05-00508-00","","1/1/2009 12:00:00 AM","","","Iraq","http://pdf.usaid.gov/pdf_docs/PDACN468.pdf","815 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","011765 - USAID. Mission to Iraq","English","application/pdf","","","Herr, Harvey|Mason, Rich","Business enterprises","5 Jan 2009","","","","USAID community stabilization program (CSP) counterinsurgency (COIN) : special study on business development component","","PD-ACN-468","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3ODEw","Iraq",""
"","Redacted|Evaluated project title: Community stabilization program (CSP)|Project title: Monitoring and evaluation performance program, phase|II (MEPP II)","Special Evaluation","Documents","267-C-00-05-00508-00","","5/1/2009 12:00:00 AM","","","Iraq","http://pdf.usaid.gov/pdf_docs/PDACN470.pdf","236 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","011765 - USAID. Mission to Iraq","English","application/pdf","","","Herr, Harvey|Mason, Rich","Vocational training","31 May 2009","","","","USAID community stabilization program (CSP) counterinsurgency (COIN) : vocational education and apprenticeship component","","PD-ACN-470","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3ODE1","Iraq",""
"","Evaluated project title: Community stabilization program (CSP)|Project title: Monitoring and evaluation performance program, phase|II (MEPP II)","Special Evaluation","Documents","267-C-00-05-00508-00","","5/1/2009 12:00:00 AM","","","Iraq","http://pdf.usaid.gov/pdf_docs/PDACN472.pdf","332 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","011765 - USAID. Mission to Iraq","English","application/pdf","","","Mason, Rich|Herr, Harvey","Communities","19 May 2009","","","","USAID community stabilization program (CSP) counterinsurgency (COIN) : CIES and BDP program review in Kirkuk","","PD-ACN-472","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3ODE5","Iraq",""
"","Evaluated project title: Community stabilization program (CSP)|Project title: Monitoring and evaluation performance program, phase|II (MEPP II)","Special Evaluation","Documents","267-C-00-05-00508-00","","6/1/2009 12:00:00 AM","","","Iraq","http://pdf.usaid.gov/pdf_docs/PDACN478.pdf","383 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","011765 - USAID. Mission to Iraq","English","application/pdf","","","Herr, Harvey|Hayden, Mary F.|et al.","Social problems","18 Jun 2009","","","","USAID community stabilization program (CSP) : an examination of the youth engagement program","","PD-ACN-478","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA3ODI3","Iraq",""
"","'A report prepared for the four Bolivia Title II cooperating|sponsors'|Title in footer: Final evaluation of the 2002-2008 Bolivia Title II|development assistance programs","Special Evaluation","Documents","","","4/1/2009 12:00:00 AM","","Development assistance|Maternal child health care|Child nutrition|Maternal nutrition|Food for Peace Title II|Natural resource management|Income generation|Sanitation|Water management|Sustainable development","Bolivia","http://pdf.usaid.gov/pdf_docs/PDACO837.pdf","7,902 KB","006007 - AMEX International, Inc.","","010990 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Food for Peace (FFP)","English","application/pdf","Interim evaluation","","van Haeften, Roberta|Bentley, Jeffery|et al.","Development assistance","Apr 2009","","","","The final evaluation of the FY2002-2008 Bolivia Title II development assistance program","","PD-ACO-837","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA4NDAz","Bolivia",""
"","Evaluation period: August 3-September 16, 2009|'This evaluation was contracted under USAID Contract Number: GS-10F-0466P (order number: 306-M-00-07-00502-00; task order number 2007-012)'|Project title: Services under program and project offices for results tracking (SUPPORT)'","Special Evaluation","Documents","306-M-00-07-00502-00","","1/1/2009 12:00:00 AM","","Higher education|Information technology|Learning motivation|Access to education|Computer technology|Libraries|Scholarships|Curriculum","Afghanistan","http://pdf.usaid.gov/pdf_docs/PDACN521.pdf","322 KB","000356 - Checchi and Co. Consulting, Inc.","","008504 - USAID. Mission to Afghanistan","English","application/pdf","Interim evaluation","","Boardman, Gerald|McLaughlin, Patricia|et al.","Higher education","[2009]","","","","Mid-term evaluation of Afghan e-quality alliance (AeQA) by USAID in the Islamic Republic of Afghanistan","","PD-ACN-521","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA4OTQ1","Afghanistan",""
