Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","V. 1. Main report -- V. 2. Annexes","Special Evaluation","Documents","AID-FFP-A-10-00011","","3/1/2013 12:00:00 AM","","Food security|Households|Maternal child health care|Nutrition|Nutrition improvement|Livelihood|Disaster relief|Risk|Income generation|Gender analysis","Bangladesh","http://pdf.usaid.gov/pdf_docs/PDACX396.pdf","1,049 KB","011662 - TANGO International Inc.|001407 - Save the Children (U.S.)","","010990 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Food for Peace (FFP)","English","application/pdf","","","Ravesloot, Bruce|Frankenberger, Tim|et al.","Food security","12 March 2013","","","","Save the Children Bangladesh mid-term review of nobo jibon multi-year assistance program","","PD-ACX-396","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzMxMDIx","Bangladesh",""
"This is a report on the mid-term evaluation of the Consolidating Cooperative and Agribusiness Recovery (COCAR) project funded by the United States Agency for International Development (USAID) Mission in Timor-Leste.&nbsp; The evaluation was conducted during the period December 2012-February 2013, by a team assembled by Mendez, England &amp; Associates (ME&amp;A).&nbsp; The purpose of the evaluation was to examine the technical and managerial performance of the COCAR project, including the implementing partner National Cooperative Business Association (NCBA), and the partner organization Cooperativa Cafe Timor (CCT), in order to provide a comprehensive overview of the activities and interventions being implemented under COCAR, as well as identify project's strengths and areas for improvement.&nbsp; The evaluation also assessed the current capacity level of CCT and its ability to function in the absence of donor funding.&nbsp; At the request of the USAID Mission, the evaluation did not address the community health extension and cattle fattening activities implemented under the project.&nbsp; The evaluation was guided by USAID's criteria for evaluation, including: relevance; effectiveness and efficiency; impact; monitoring; and sustainability.&nbsp; As per the Scope of Work (SOW), the evaluation considered the following guiding questions: (1) have project interventions been effective in increasing incomes and improving the wellbeing, including food security, of targeted beneficiaries?; (2) how important are the interventions for the target groups and subgroups (women) and to what extent does it meet their needs and interests1?; (3) to what extent are COCAR activities, including various value chains, sustainable from a financial and institutional perspective?; (4) how well has NCBA/CCT implemented the project, and are they on target for reaching the objectives outlined in the Cooperative Agreement?; and (5) how can the monitoring system be modified to more accurately reflect the project's progress towards the desired objectives and reporting requirements of USAID?&nbsp; (Excerpt, modified)","Cover title:Performance evaluation of the USAID/Timor-Leste consolidating cooperative and agribusiness recovery project|'Submitted to: USAID/Timor-Leste'|Evaluated project title: Consolidating cooperative and agribusiness recovery (COCAR)","Special Evaluation","Documents","AID-486-TO-13-00001|RAN-I-00-09-00018-00","","3/1/2013 12:00:00 AM","","Agribusiness|Disaster recovery|Economic recovery|Agricultural development|Agricultural economics|Livelihood|Income generation|Food security|Beneficiary targeting|Women|Value chains|Business growth","Timor-Leste","http://pdf.usaid.gov/pdf_docs/PDACX381.pdf","1,608 KB","008414 - Mendez England and Associates","","011460 - USAID. Regional Development Mission - Asia|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","Fritsch, Conrad|Jarvis, Peter|et al.","Agribusiness","30 March 2013","","","","Performance evaluation of the USAID/Timor-Leste consolidating cooperative and agribusiness recovery (COCAR) project : final report","","PD-ACX-381","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzMxNDg2","",""
"","On cover: USAID | Ukraine|Evaluated project title: Access to justice and legal empowerment project (LEP)|'Prepared under .... the Democracy and Governance Analytical Services Indefinite Quantity Contract'","Special Evaluation","Documents","AID-121-TO-12-00006|AID-OAA-I-10-00004","","2/1/2013 12:00:00 AM","","Access to justice|Beneficiary empowerment|Legal reform|Legal aid|Rule of law|Higher education|Legal education|Judicial reform|Public awareness","Ukraine","http://pdf.usaid.gov/pdf_docs/PDACX372.pdf","1,603 KB","012295 - Democracy International, Inc.","","011039 - USAID. Regional Mission to Ukraine, Belarus, Moldova|040194 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Center of Excellence on Democracy, Human Rights and Governance","English","application/pdf","","","Pepys, Mary Noel|Meleshevich, Andrey","Rule of law","February 2013","","","","Mid-term performance evaluation of the Ukraine access to justice and legal empowerment project","","PD-ACX-372","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzMxNjY3","Ukraine",""
"","Evaluated project title: Microenterprise access to banking services program 4 (MABS-4)","Final Evaluation Report","Documents","AID-492-O-13-00052","","4/1/2013 12:00:00 AM","","Microenterprises|Access to services|Access to credit|Banks|Rural areas|Financial institutions|Loans","Philippines","http://pdf.usaid.gov/pdf_docs/PDACX377.pdf","8,953 KB","040510 - Sustainable Development Solutions (SDS)","","","English","application/pdf","","","Sales, Hector|Almendral, Alejandro|Guballa, Io Martin","Small scale enterprises","24 April 2013","","","","Final performance evaluation USAID/Philippines' microenterprise access to banking services program-4 (MABS-4) : final report","","PD-ACX-377","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzMyMTc2","Philippines",""
"This is a report of a performance evaluation of the Support to Sub-national Governance Structures (SNG) project implemented by the National Democratic Institute (NDI or the Institute), which has been working in Afghanistan since 2002.&nbsp; The SNG project began in June, 2008; USAID funding was on the basis of a Cooperative Agreement that was signed with NDI, with two major modifications in March 2011 and July 2012.&nbsp; The 14-month extension described in the latter modification ends in September 2013.&nbsp; This was the first evaluation of this project, and its Statement of Work had two main objectives: to assess NDI's performance in supporting the operations of Provincial Councils (PCs) across Afghanistan, and to provide information that USAID can use to decide how best to support subnational governance after this project ends in 2013.&nbsp; This was essentially a dual performance evaluation, in that it assessed the effectiveness of NDI's support for the PCs, which in turn required assessment of how the PCs were working in their provinces.&nbsp; (Excerpt, modified)","Title in footer: Performance evaluation of support to sub-national governance structures (SNG) project|Evaluated project title: Support to sub-national governance structures (SNG)|Project title: Services under program and project offices for results tracking II (SUPPORT II)","Final Evaluation Report","Documents","AID-306-C-12-00012","","2/1/2013 12:00:00 AM","","","Afghanistan","http://pdf.usaid.gov/pdf_docs/PDACX375.pdf","1,482 KB","000356 - Checchi and Co. Consulting, Inc.","","008504 - USAID. Mission to Afghanistan","English","application/pdf","","","[amas, Andy|Austin, Bradley|et al.","Governance","5 February 2013","","","","Performance evaluation : support to sub-national governance structures (SNG)","","PD-ACX-375","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzMyMjUw","Afghanistan",""
"","Cover title: Final evaluation of the health communications partnership (HCP II) project : final report|Evaluated project title: Health communications partnership II (HCP II)","Final Evaluation Report","Documents","AID-617-O-12-00013","","4/1/2013 12:00:00 AM","","","East Africa","http://pdf.usaid.gov/pdf_docs/PDACX383.pdf","1,837 KB","040511 - i-Train and Evaluate Center (i-TEC)","","008618 - USAID. Mission to Uganda","English","application/pdf","","","","Health (General)","19 April 2013","","","","Final evaluation of the health communications partnership project (HCP II) : final report","","PD-ACX-383","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzMyMjY4","",""
"","'RFP Number: J664-090212-1'|Title in header: Final MTR report of PROSHAR, Bangladesh","Special Evaluation","Documents","AID-FFP-A-10-00012","","3/1/2013 12:00:00 AM","","Food security|At-risk groups|Rural populations|Households|Livelihood|Food for Peace Title II|Disaster preparedness|Disaster relief|Poor|Pregnancy|Women","Bangladesh","http://pdf.usaid.gov/pdf_docs/PDACX397.pdf","1,054 KB","040513 - Moneval Solutions, Ltd.|010380 - ACDI/VOCA","","010990 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Food for Peace (FFP)","English","application/pdf","","","","Food aid programs","28 March 2013","","","","Mid-term review for the PROSHAR project in Bangladesh","","PD-ACX-397","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzMyNDQ2","Bangladesh",""
"","'Prepared [under] USAID Contract Number AID-RAN-I-00-09-00015; Contract Order Number AID-121-TO-12-00005'|At head of title: Evaluation services IQC|Title in footer: FINREP project evaluation : final report|Evaluated project title: Financial sector rehabilitation project (FINREP)","Final Evaluation Report","Documents","AID-121-TO-12-00005|RAN-I-00-09-00015-00","","2/1/2013 12:00:00 AM","","Financial management|Sector restructuring|Transparency|Economic reform|Market structure|Regulations|Banks|Gender equality|Securities|Economic risk","Ukraine","http://pdf.usaid.gov/pdf_docs/PDACX380.pdf","1,126 KB","011492 - Development & Training Services, Inc. (dTS)","","011039 - USAID. Regional Mission to Ukraine, Belarus, Moldova|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","","Finance","15 Feb 2013","","","","Final performance evaluation of the financial sector rehabilitation project (FINREP) in Ukraine","","PD-ACX-380","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzMyNTEy","Ukraine",""
"","Title in footer: Rapport final/DOC N°3-EVAL USAID","Special Evaluation","Documents","AID-685-O-12-00110","","4/1/2013 12:00:00 AM","","Water use|Water sanitation|Urban areas|Rural areas|Water supply|Hygiene|Access to resources","Senegal","http://pdf.usaid.gov/pdf_docs/PDACX639.pdf","10,134 KB","040532 - Services de l'Energie en Milieu Sahelien (SEMIS)","","008600 - USAID. Mission to Senegal","French","application/pdf","","","","Water supply and sanitation","April 2013","","","","Evaluation de performance du projet eau et assainissement de l'USAID Senegal (USAID/PEPAM 685-A-00-09-00006-00)","Performance Evaluation of the water and sanitation project of USAID/Senegal (USAID/PEPAM 685-A-00-09-00006-00)","PD-ACX-639","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzMzMjM2","",""
"","On title page: Behavior changecommunicationinitiative in South Africa (i.e., Behavior change communication initiative in South Africa)|'RFTOP-674-13-000003'","Final Evaluation Report","Documents","","","5/1/2013 12:00:00 AM","","","South Africa","http://pdf.usaid.gov/pdf_docs/PDACX484.pdf","1,308 KB","040317 - University Research South Africa (URSA)","","008605 - USAID. Mission to South Africa","English","application/pdf","","","","HIV / AIDS","2 May 2013","","","","Johns Hopkins University (JHU) HIV communication programme project performance evaluation","","PD-ACX-484","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzMzMzgz","South Africa",""
"","'This publication was produced .... under PDQ II TO#75.'|Evaluated project title: Kenya transition initiative – Eastleigh (KTI-E)|Evaluated project title: Garissa youth project (G-youth)|Evaluated project title: Somali youth livelihoods program (SYLP)|Project title: Program development quickly II (PDQ-II)","Special Evaluation","Documents","DOT-I-00-08-00017-00","","2/1/2013 12:00:00 AM","","","Kenya|Somalia","http://pdf.usaid.gov/pdf_docs/PDACX479.pdf","3,977 KB","011976 - QED Group, LLC","","010972 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Transition Initiatives (OTI)","English","application/pdf","Interim evaluation","","Swedberg, Jeffrey|Reisman, Lainie","Internal conflict","22 February 2013","","","","Mid-term evaluation of three countering violent extremism projects","","PD-ACX-479","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzMzNDI2","",""
"","Project title: Food and nutrition technical assistance III (FANTA III)","Special Evaluation","Documents","AID-OAA-A-12-00005","","3/1/2013 12:00:00 AM","","Malnutrition|Child nutrition|Nutrition improvement|Child survival activities|Agricultural production|Food consumption|Preventive health care|Access to services|Hygiene|Health commodities|Child health care","Burundi","http://pdf.usaid.gov/pdf_docs/PDACY057.pdf","964 KB","013682 - FHI 360","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","","","Olney, Deanna|Parker, Megan E.|et al.","Child nutrition","March 2013","","","","A process evaluation of the tubaramure program for preventing malnutrition in children under 2 approach (PM2A) in Burundi","","PD-ACY-057","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzMzNDcx","Burundi",""
"","'Research and Evaluation Report'|Evaluated project title: Santenet2 (SN2)|Evaluated UNICEF project title: Community integrated management of childhood illness (c-IMCI)|Project title: Health care improvement (HCI)|French ed.: PD-ACX-641","Final Evaluation Report","Documents","GHN-I-03-07-00003-00|GHN-I-00-07-00003-00","","4/1/2013 12:00:00 AM","","","Madagascar","http://pdf.usaid.gov/pdf_docs/PDACX486.pdf","549 KB","004293 - University Research Corp. (URC)","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","","","Smith, Sarah|Agarwal, Aarti|et al.","Community health workers","April 2013","","","","Community health volunteer program functionality and performance in Madagascar : a synthesis of qualitative and quantitative assessments","Fonctionnalite et performance du programme des agents de sante communautaires a Madagascar : une synthèse d'evaluations qualitatives et quantitatives","PD-ACX-486","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzM0MzY4","Madagascar",""
"","'Rapport de Recherche et d'Evaluation'|Evaluated project title: Santenet2 (SN2)|Evaluated UNICEF project title: Community integrated management of childhood illness (c-IMCI)|Project title: Health care improvement (HCI)|English ed: PD-ACX-486","Final Evaluation Report","Documents","GHN-I-03-07-00003-00|GHN-I-00-07-00003-00","","4/1/2013 12:00:00 AM","","","Madagascar","http://pdf.usaid.gov/pdf_docs/PDACX641.pdf","703 KB","004293 - University Research Corp. (URC)","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","French","application/pdf","","","Smith, Sarah|Agarwal, Aarti|et al.","Community health workers","April 2013","","","","Fonctionnalite et performance du programme des agents de sante communautaires a Madagascar : une synthèse d'evaluations qualitatives et quantitatives","Community health volunteer program functionality and performance in Madagascar : a synthesis of qualitative and quantitative assessments","PD-ACX-641","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzM0MzY5","Madagascar",""
"","French ed.: PD-ACY-056","Special Evaluation","Documents","","","2/1/2013 12:00:00 AM","","Community based delivery|Community development|Integrated management|Child health care|Integrated management of childhood illnesses (IMCI)|Disease prevention and control|Reproductive health","Madagascar","http://pdf.usaid.gov/pdf_docs/PDACY055.pdf","1,036 KB","001439 - Centers for Disease Control (CDC) (U.S)|004293 - University Research Corp. (URC)","","040600 - President’s Malaria Initiative (PMI) (U.S.)|000035 - U.S. Agency for International Development (USAID)","English","application/pdf","","","Agarwal, Aarti|Gallo, Maria|Finlay, Alyssa","Community health care delivery","February 2013","","","","Evaluation of the quality of community based integrated management of childhood illness and reproductive health programs in Madagascar","Evaluation de la qualite des programmes de prise en charge integree communautaire des maladies de l'enfant et de sante de la reproduction a Madagascar","PD-ACY-055","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzM0Mzcy","Madagascar",""
