Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","Evaluation period: Sep 1966-30 Jun 1973","Final Evaluation Report","Documents","","","6/1/1973 12:00:00 AM","","Electrification|Rural areas|Limited data","India","http://pdf.usaid.gov/pdf_docs/PDAAD102E1.pdf","2,630 KB","008557 - USAID. Mission to India","","","English","application/pdf","Final EOPS","","","Cooperatives","30 Jun 1973","","","","COMPLETION REPORT : RURAL ELECTRIC COOPERATIVES","","PD-AAD-102-E1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTY5NjM3","India","3860342"
"","","Final Evaluation Report","Documents","","","12/1/1973 12:00:00 AM","","Educational development|Agricultural education","Brazil","http://pdf.usaid.gov/pdf_docs/PDAAA252C1.pdf","1,332 KB","008517 - USAID. Mission to Brazil","","","English","application/pdf","Indepth evaluation|Final EOPS","","","","31 Dec 1973","","","","FEDERAL UNIVERSITY OF RIO GRANDE DO SUL (UFRGS)","","PD-AAA-252-C1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTcwMjg2","Brazil","5120094"
"","","Final Evaluation Report","Documents","","","2/1/1973 12:00:00 AM","","Industrial development","Nigeria","http://pdf.usaid.gov/pdf_docs/PDAAA856D1.pdf","717 KB","008586 - USAID. Mission to Nigeria","","","English","application/pdf","","","","","26 Feb 1973","","","","INDIGENOUS INDUSTRIAL DEVELOPMENT","","PD-AAA-856-D1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTcxODEz","Nigeria","6200714"
"","","Final Evaluation Report","Documents","","","8/1/1973 12:00:00 AM","","Educational development|Universities and colleges","Nigeria","","","008586 - USAID. Mission to Nigeria","","","English","","Indepth evaluation|Country program evaluation","","KIRK, JAMES H.|FORD, WILLIAM R.","","29 Aug 1973","","","","PROJECT COMPLETION REPORT : ZARIA INSTITUTE OF ADMINISTRATION, AHMADU BELLO UNIVERSITY","","PD-AAA-872-C1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTcxODIw","Nigeria","6200740"
"","","Special Evaluation","Documents","","","7/1/1973 12:00:00 AM","","Agricultural credit|Credit unions|Banks|Loans","Tanzania","http://pdf.usaid.gov/pdf_docs/PDAAB593B1.pdf","5,475 KB","008612 - USAID. Mission to Tanzania","","","English","application/pdf","","","WINTER, MARCUS|ODELL, BRUCE|et al.","","1 Jul 1973","","","","REPORT ON LOAN REQUEST OF TANZANIAN RURAL DEVELOPMENT BANK","","PD-AAB-593-B1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTcyMzA5","Tanzania","6210117"
"","","Special Evaluation","Documents","AID/csd-1870","","1/1/1973 12:00:00 AM","","Family planning services|Family planning promotion programs","","http://pdf.usaid.gov/pdf_docs/PDAAD373A1.pdf","2,034 KB","000941 - Pathfinder Fund","","","English","application/pdf","","","GUSTAFSON, HAROLD C.|BEASLEY, W. B. ROGERS|KIRSCHT, JOHN P.","","8 Jan 1973","","","","EVALUATION OF THE PATHFINDER FUND : REVIEW OF ACTIVITIES AND PROJECTS FUNDED FROM GRANT AID/CSD-1879","","PD-AAD-373-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTcyOTk3","Population and Humanitarian Assistance","9320807"
"","Evaluation period: 30 Jul 1971-31 Dec 1972","Special Evaluation","Documents","AID/CSD-3623","","5/1/1973 12:00:00 AM","","Family planning promotion programs|Economic planning|Household management","","http://pdf.usaid.gov/pdf_docs/PDAAA517.pdf","407 KB","000249 - American Home Economics Association","","000077 - USAID. Bur. for Development Support. Ofc. of Population","English","application/pdf","","","Ray, Elizabeth","","1 May 1973","","","","Ex post facto process evaluation : planning phase -- international family planning project","","PD-AAA-517","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTczMDcx","Population and Humanitarian Assistance","9320980"
"USDA ECON RESEARCH SERVICE-CONTRACTED SPECIAL FEASIBILITY STUDY OF AID-SUPPORTED FY1970-73 WEST AFRICAN REGIONAL POULTRY PROJECT WITH SENEGAL,MALI & MAURITANIA,MEMBERS OF ORGANISATION POUR LA MISE EN VALUER DU FLEUVE SENEGAL  (OMVS) REGIONAL ORGANIZATION. PROJECT SEEKS TO FOSTER DEVELOPMENT OF BROILER PRODUCTION INDUSTRY TO PROVIDE LOW-PRICED POULTRY MEAT/EGGSFOR OMVS CITIZENS. USDA/USAID EVALUATION TEAM REVIEWED PROJ ECT FILES,CONSULTED PROJECT PRINCIPALS & CONDUCTED INTERPRETER-ASSISTED INTERVIEWS WITH SAMPLE OF 102 POULTRY-RELATED ESTABLISHMENTS IN ALL 3 COUNTRIES IN 4-MONTH INTENSIVE EVALUATION. EVALUATORS ASSESSED PROJECT OPERATIONS IN EACH COUNTRY & PROJECT AS A WHOLE. NO ASSESSMENT MADE OF TUSKEGEE INSTITUTE TECHNICAL ASSISTANCE TO PROJECT. USDA CONSULTANTS RECOMMEND PRECIPITOUS TERMINATION OF REGIONAL PROJECT DUE TO SERIOUS MANAGEMENT PROBLEMS, INEFFICIENCIES,UNDERDEVELOPED FACILITIES & NON-COMPLIANCE OF HOST GOVERNMENTS WITH PREVIOUS USAID OPERATING RECOMMENDATIONS. EVALUATORS NOTE EFFECT OF SEVERE PERENNIAL DROUGHT & ENSUING PRIORITY USAGE OF AVAILABLE FEED GRAINS FOR HUMAN CONSUMPTION,BUT DO NOT EMPHASIZE SUCH AS RATIONALE FOR UNDEVELOPED OPERATIONS/UNFULFILLED OBJECTIVES. EVEN WITH SUBSIDIZATION,POULTRY MEAT/EGGS FROM OMVS CENTERS REMAIN NON-COMPETITIVE LUXURY COMMODITIES. EVALUATORS RECOMMEND ECONOMIES OF SCALE PRODUCTION & EMPHASIS ON MARKETING TO INCREASE BROILER/EGG DEMAND & LOWER SELLING PRICES. USDA CONSULTANTS NOTE GREATER SUCCESS OF SELECT INDEPENDENT COMMERCIAL PRODUCERS; SUGGEST THEY MIGHT BETTER PROVIDE DEMONSTRATION MODEL. SPECIFIC PROBLEMS OBSERVED INCLUDE INEFFICIENCY OF HAND FEED-MIXING (AUTOMATED FEED-MIXERS NOT YET OPEATIONAL  AT MALI CENTER;LACK OF ELECTRICITY PERSISTS AT MAURITAINIAN CENTER);INADEQUATE SECURITY MGMT FOR DISEASE PREVENTION (70% MORTALITY RATE AT MALI CENTER);PROBLEMS IN COST ACCOUNTING PROCEDURES/PROGRAMMING;AND LACK OF FORWARD PLANNING TO FACILITATE MORE EFFECTIVE COORDINATION OF CHICK PURCHASE/FEED SUPPLIES. PROJECT TRAINING COMPONENTS AS OF YET NOT INITIATED. TEAM RECOMMENDS PROJECT TERMINATION WITH SUBSEQUENT USAID TECHNICAL GUIDANCE ONLY UPON OMVS REQUEST.","ATTACHMENT: XN-AAA-354-A|Evaluation period: 5 Nov 1969-18 Sep 1973","Special Evaluation","Documents","PASA AFR(AG)12-73(4)","","11/1/1973 12:00:00 AM","","Agricultural training|Agricultural development|Systems approach|Agricultural planning|Agricultural policy|Procurement|Livestock|Cost benefit analysis|Agricultural product marketing|Chickens|Eggs|Animal husbandry|Sector evaluation|Agribusiness|Poultry housing|Animal breeding|Farms|POULTRY","Mali","","","001166 - U.S. Dept. of Agriculture. Economic Research Service","","","English","","Multi country evaluation|Indepth evaluation|Onsite evaluation","","PAULHUS, NORMAN G.|GRAY, LEO R.","Animal husbandry","1 Nov 1973","","PIO/T625-508-2-30038","","ECONOMIC FEASIBILITY OF THE WEST AFRICAN REGIONAL POULTRY PROJECT (MAY 18-SEPT 18, 1973)","","PN-AAA-354-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTczNzQ3","Mali","6250508"
"1/71-12/73, CHAD, CAMEROON, CENTRAL AFRICAN REPUBLIC (CAR). UNIVERSITY OF PITTSBURGH (U OF PITT) CONTRACT TO ADVISE AND ASSIST OCEAC AND COOPERATING COUNTRIES IN DEVELOPING ""A BLUEPRINT FOR LOCAL HEALTH SERVICES"" WAS ONLY MARGINALLY SUCCESSFUL. ORIGINAL GOALS AND OBJECTIVES OF PROJECT WERE JUDGED BY EVALUATORS TO BE UNREALISTIC. THESE WERE ALTERED BY MULTIPLE REVISIONS (IN SOME CASES,WIITHOUT THE FULL KNOWLEDGE OF ALL INVOLVED PARTIES), AND TO DATE, NO COMMON UNDERSTANDING OF THE PROJECT'S INTENT EXISTS. IN BOTH CAR AND CHAD, THE PROJECT HAS EVOLVED AS THE HEALTH EDUCATION COMPONENT IN A HEALTH SERVICES DEMONSTRATION PROJECT CONDUCTED BY WHO, UNICEF, THE NATIONAL HEALTH MINISTRIES, AND OTHERS. IN CAMEROON, THE ACTIVITY IS BASED ON NURSE TRAINING IN THE OCEAC HEADQUARTERS, WITH A FIELD DEMONSTRATION PROJECT FOR IN-SERVICE TRAINING OF NURSES. EVALUATOR FOUND OPERATIONS IN CHAD TO BE OF QUESTIONABLE VALUE; OTHER ACTIVITIES JUDGED WORTHY OF CONTINUED SUPPORT IF PROGRAM OBJECTIVES CAN BE CLEARLY DEFINED AND RELATED ADMINISTRATIVE PROBLEMS RESOLVED EVALUATOR RECOMMENDED TERMINATION OF ACTIVITIES IN CHAD AS SOON AS IS PRACTICAL; REVISION OF EXISTING PROP TO PROVIDE SPECIFIC OBJECTIVES; AND EXTENSION OF OTHER ACTIVITIES UNTIL 3/30/76 TO PROVIDE AN ADDITIONAL OPERATIONAL YEAR AND A YEAR FOR FINAL EVALUATION. UNIV PITT'S USE TO LARGELY UNTRAINED GRADUATE STUDENTS IN FIELD WORK HAS PUT AN EXTRA WORK LOAD ON FIELD STAFF. IN ADDITION, U OF PITT UNDERESTIMATED TECHNICAL DEMANDS OF PROJECT AND DID NOT PROVIDE REQUIRED EXPERT CONSULTANTS IN THE AREA OF SURVEY DESIGN, SAMPLING, AND STATISTICAL ANALYSIS. EVALUATOR SUGGESTED A MORITORIUM ON USE OF GRADUATE STUDENTS; REDUCTION OF ON-CAMPUS STAFF BY 50%; PROVISION OF EXPERT CONSULTANTS TO FIELD STAFF; AND PRODUCTION OF QUANTIFIABLE WORK PLANS. EVALUATION HINDERED BY THE LACK OF A CLEAR ADMINISTRATIVE FOCUS CONCERNING PROJECT OBJECTIVES, AS WELL AS BY THE ALMOST TOTAL LACK OF AVAILABLE BASELINE DATA AND THE LACK OF FEEDBACK ON TRAINING MATERIALS.","Evaluation period: 1 Jan 1971-13 Dec 1973","Special Evaluation","Documents","AID/afr-756","","12/1/1973 12:00:00 AM","","Health care planning|Health policy|Evaluation methodology|Health delivery|Pilot projects|Health|Nursing education|Rural areas|Medical education|Limited data plus","Central Africa|West Africa","http://pdf.usaid.gov/pdf_docs/PDAAA554A1.pdf","3,959 KB","000262 - American Public Health Association","","","English","application/pdf","Multi country evaluation|Indepth evaluation|Evaluation team","","DYAR, ROBERT","","13 Dec 1973","","AID/CDS 2604-TO9","","REGIONAL PUBLIC HEALTH TRAINING (OCEAC) - - REPORT OF PUBLIC HEALTH CONSULTANT.","","PD-AAA-554-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTczNzQ4","Sahel Regional","6250510"
"THIS REPORT RELATES THE ENCOUNTERS & EVENTS WHICH DR ALBERT HENN EXPERIENCED DURING HIS PARTICIPATION IN THE JOURNEES MEDICALES INTERNATL HEALTH CONFERENCE HELD AT THE UNIV CENTER FOR HEALTH SCIENCES  (CUSS) DEC 17-23, 1973.DR HENN ATTENDED THE CONFERENCE TO ADD TO THE AMERICAN PRESENCE THERE,TO BECOME ORIENTED TO THE STATUS OF USAID HEALTH PROJS IN CENTRAL AFRICA,AND TO PREPARE FOR PROJ REVIEW OF CUSS SCHEDULED FOR FEB 1974.AID INVOLVEMENT IN CUSS,AS PLANNED,CONSISTED OF SUPPORT FOR THE CONSTRCTN OF AN OUTPATIENT CNTR AND A PEDIATRICS & MATERNITY UNIT OF THE HOSPITAL ALONG WITH PROVISION OF FACULTY SUPPORT & PARTIC TRNG.THIS REPORT STATES THAT,AS OF DEC 1973,AID'S INVOLVEMENT IN THIS MULTI-DONOR PROJ COMPRISED ONLY A CONTRACT WITH HARVARD UNIV TO PROVIDE THE MATRNL/CH HLTH COMPONENTS OF TRNG & SRVCS AT THE CENTER. AN ISSUE STRESSED AT THE CONFERENCE BY CAMEROUN'S PRESIDENT,EL HADJ AHMADON AHIDJO,IS THAT THE COUNTRY'S HLTH SRVCS & INSTITS SHOULD DEVOTE MUCH CONCERN TO A NATL EFFORT TO DOUBLE CAMEROUN'S POPULATION.THIS REPORT RECOMMENDS THAT AID CAPITALIZE ON THIS BY INTEGRATING FAM PLANNING TYPE HLTH EDUC WITH STANDARD MATRNL/CH HLTH CURRICULUMS.ANOTHER GENERAL RECOMMENDATION IS THAT ALL CONSULTANTS/ADVISORS ASSIGNED TO THIS & OTHER HLTH PROJS IN FRANCOPHONE AFRICA SHOULD HAVE A STRONG WORKING KNOWLEDGE OF FRENCH. PROJECT-SPECIFIC RECOMMENDATIONS: 1)THE SECOND PHYSICIAN MEMBER OF THE HARVARD TEAM SHOULD BE IDENTIFIED AND SENT TO CUSS AS SOON AS POSSIBLE.THIS PHYSICIAN WOULD SHARE THE CLINICAL WORKLOAD OF THE OB/GYN DEPT IN ADDITION TO HAVING TEACHING DUTIES. 2)AID SHOULD CONSIDER THE POSSIBILITY OF SUPPORTING THE ESTABLISHMENT OF A PARAMEDICAL TRNG PROGRAM AT CUSS AND SHOULD DEVELOP THE CAPACITY TO PROVIDE ASSISTANCE IN LOCAL HEALTH NEEDS ASSESSMENT & TASK ANALYSIS,PROBLEM-ORIENTED CURRICULUM DEISGN,COMPETENCY-BASED TRAINING,AND IMAGE BUILDING FOR NEW PARAMEDICAL PROFESSIONALS.","Evaluation period: 17 Dec 1973-23 Dec 1973","Special Evaluation","Documents","","","12/1/1973 12:00:00 AM","","Public health care|Universities and colleges|National level|Organizations|Government departments|Maternal child health care|Training centers|Medical education|Health professional education|Health care planning|Health policy|Health outreach services|Limited data","Cameroon","http://pdf.usaid.gov/pdf_docs/PDAAA556A1.pdf","2,148 KB","000262 - American Public Health Association","","","English","application/pdf","Limited data","","HENN, ALBERT E.","","23 Dec 1973","","","","PLANNING FOR PROJECT REVIEW UNIVERSITY CENTER FOR HEALTH SERVICES YAOUNDE, CAMEROUN","","PD-AAA-556-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTczNzYy","Sahel Regional","6250531"
"THIS EVALUATION OF THE ECUADOR MALARIA ERADICATION PROJECT IS WRITTEN IN SPANISH.","","Special Evaluation","Documents","","","9/1/1973 12:00:00 AM","","Disease prevention and control|MALARIA","Ecuador","","","008538 - USAID. Mission to Ecuador","","","English","","Indepth evaluation","","LITUMA, VICTOR R.|PLETSCH, DONALD J.|et al.","Malaria","1 Sep 1973","","","","EVALUACION DEL PROGRAMA DE ERRADICACION DE LA MALARIA","EVALUATION OF THE MALARIA ERADICATION PROGRAM","PD-AAA-733-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTczNzg0","Ecuador","5180029"
