Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","","Final Evaluation Report","Documents","","","5/1/1992 12:00:00 AM","","Villages|Volunteers|Community development|Indigenous private voluntary organizations","Bangladesh","http://pdf.usaid.gov/pdf_docs/PDABE486.pdf","1,187 KB","008818 - Private Agencies Collaborating Together (PACT)","","008511 - USAID. Mission to Bangladesh","English","application/pdf","","","Abdullah, Tahrunnesa|Hassan, Shahed","Private voluntary organizations","May 1992","","","","PACT Bangladesh/PRIP : evaluation of project SG 002, IVS - village volunteer program -- end of project evaluation","","PD-ABE-486","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjIyNzU4","Bangladesh","3880072"
"Presents final Mission report on a project (7/83-9/88) to provide the physical and social infrastructure needed for socioeconomic development in Costa Rica's Northern Zone.  The three major project activities were road improvement, community development, and land titling/purchasing. The information in this report is mostly drawn from a 2/87 evaluation. Project start-up was delayed until 3/84, due mainly to the Government of Costa Rica's adherence to the letter of the law regarding formal ratification of the loan agreement.  As a result, targets were not fully met. Only 103.7 km of roads were upgraded, compared to 152 km targeted, and of these, 22.7 were financed through P.L. 480, not the project.  The shortfall in road improvement was due partly to a change in specifications and hence higher costs. Community development activities were more successful.  The project supported 31 existing Development Associations and helped to form 21 more, for a total of 52, covering virtually 100% of the project area. Construction of community infrastructure included 3 classrooms, a community center, two meeting centers, a health center, and a water system.  In addition, six agricultural projects were undertaken, including establishment of windbreaks and plantings of cocoa, cardamom, black pepper, vanilla, and maraguya. The land purchase component, implemented by the Agrarian Development Institute (IDA), succeeded in helping small and medium sized farmers (i.e., those owning less than 100 ha) to secure legal land titles.  IDA purchased 4,291 ha with P.L. 480 funds, and created 12 new asentamientos from this land, with an estimated capacity of 548 families.  Between 340 and 370 of the plots were occupied and/or being worked as of 1/87.  As for farmers who already had topographic plans, 117 titles were registered and awarded as of 1/87, 5 others were ready for registry, and 65 were in the field inspection phase.  Property censuses were underway (as of 11/86) in 2 of the 5 zones targeted for this activity. The project design did not expect actual economic development to occur and in fact there seems to have been no noticeable change, or even the beginnings of progress in such crucial development areas as income or unemployment reduction.  There are some signs (as of 2/87) of incipient new economic activity, but signs of an economic take-off are notable for their absence.  A Phase II project, focusing on production, has been recommended. The project delays should serve to remind future projects to allow ample time for formal ratification of loan agreements, and not to expect any real action until this process is completed.","Loan no. 515-T-041","Final Evaluation Report","Documents","","","1/1/1992 12:00:00 AM","","Economic infrastructure|Community development|Regional development|Land ownership|Road construction|Land titling","Costa Rica","http://pdf.usaid.gov/pdf_docs/PDABE602.pdf","231 KB","008533 - USAID. Mission to Costa Rica","","","English","application/pdf","Final evaluation","","","Rural areas / rural development","[1992]","","","","Project assistance completion report : northern zone infrastructure development, implementing agency -- Ministry of Planning and Economic Policy, Costa Rica","","PD-ABE-602","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjIzMDU1","Costa Rica","5150191"
"Evaluates the fourth and final phase of a project to help Eastern Caribbean governments organize and deliver non-formal skills training and job placement programs for unemployed youth aged 15-25.  Evaluation covers the period 10/1/89-6/30/92. The project achieved most of its objectives.  Country programs are being administered without external assistance and have become institutionalized within national technical training systems, as is evident in the appointment of permanent staff and the commitment to finance training at least through 12/92. However, none of the staffs possess the technical skills needed to conduct labor market surveys, training needs assessments, or tracer studies.  While all countries value the programs, a debate is brewing about how they fit into each government's overall technical training system; in view of fiscal pressures, governments are seeking to rationalize their systems to eliminate overlap. The project achieved its goal of making youth more employable. About 4,100 youth (representing about one-sixth of all unemployed youth in the region) were enrolled during Phase IV, with 3,208 completing training. While women trainees comprised 66% of the total (vs. a target of 40%), most were trained in traditional trades (industrial sewing, data processing, and crafts), and only 9% in non-traditional areas (vs. a target of 20%).  The overall job placement rate of 70%, though short of the 80% target, was commendable given the regional economic situation. However, the expectation that trainees could graduate to self-employment after 8-12 weeks of training and without credit and TA was not well-founded. Although most training was in direct response to a need identified by local employers and community leaders, the programs are not as demand driven as they could be.  They could benefit from regular input from the employer community regarding course content and design, as well as from knowledge of other available training programs. On-the-job training -- which accounted for nearly half of all training -- was cheaper than workshop training, and resulted in a higher employment rate.  Quality of training was found to depend largely on individual instructors.  For example, most business skills instructors had little no experience or education in small business development. Instruction in social skills was highly valued by employers and seems to have a real impact on attitudes, work performance, and motivation. Finally, the programs would benefit from better collection and analysis of data on training outcomes, and especially by automation of their management information systems.  Some programs are already using computers, but, due to lack of staff training, not to their full potential.","","Final Evaluation Report","Documents","","","9/1/1992 12:00:00 AM","","Vocational training|Technical training|Nonformal education|Youth|Women|On the job training|Employment|Beneficiary count","Eastern Caribbean","http://pdf.usaid.gov/pdf_docs/PDABE608.pdf","2,937 KB","007223 - USAID. Bur. for Latin America and the Caribbean. Ofc. of Development Resources. Education and Human Resources Div.","","","English","application/pdf","Final evaluation","","Russell, Gary","Vocational training","Sep 1992","","","","Evaluation of phase IV (10/1/89-6/30/92) : regional non-formal skills training project (538-0073)","","PD-ABE-608","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjIzMDcw","Caribbean Regional","5380073"
"This interim evaluation of Indonesia's Municipal Finance Project was conducted to provide a basis for considering the design of a possible new Housing Guaranty loan (HGL) program, and possible amendments and changes to the current project.  The project's goal is to improve the shelter conditions of the urban poor by developing the means by which municipal governments can more effectively finance shelter-related urban services and infrastructure.  The evaluation entailed review of urban sector documentation provided by the Government of Indonesia and written products from the project, and interviews with counterparts, consultants, and trainees. The project has made, and continues to make, substantial progress. Major accomplishments include:  decentralizing and coordinating (across sectors) the urban infrastructure programming process; substantially improving the management and yields of the property tax and other local own source revenues; setting a sound base for expanding private sector participation in urban services; establishing the Regional Development Account (RDA) as a major step toward an effective credit finance system for local government; and institutionalizing ministerial coordination at the central level.  The TA and training component has been effective in advancing priority program initiatives and interagency collaboration. The project's accomplishments are sustainable. Even so, national urban infrastructure investment is falling behind national targets and decentralization has proceeded slowly in some areas.  To respond to this situation the program should give priority to developing a strategy for local finance reform that goes beyond better tax administration, preparing an action plan for building the RDA into a market-based credit system, and establishing an indigenous system for building local capacity in urban management.  It is also critical that policies to address urban environmental degradation be added as a high priority. USAID support has played an influential role in the program to date and the potential payoff from further assistance is high.  A new HGL program and substantially expanded TA and training efforts are warranted to extend sector progress. USAID should continue to support the integrated urban program as a whole, but give special emphasis to the achievement of new goals in urban environmental management and infrastructure provision, local government finance, and private sector participation. Lessons learned included the following.  The project provides a model for operating a policy-based sectoral HGL.  It shows how long-term involvement in an integrated program with clearly focused sub-objectives can lead to important and measurable policy change while avoiding the risks of fragmentation inherent in more narrowly defined projects. (Author abstract)","Companion evaluation summary: PD-ABF-036|UI project no. 6275","Special Evaluation","Documents","PDC-1008-I-00-9067-00","","7/1/1992 12:00:00 AM","","Housing investment guaranty|Housing finance|Urban development|Municipal level|Institution building|Management development","Indonesia","http://pdf.usaid.gov/pdf_docs/PDABE640.pdf","5,926 KB","002711 - Urban Institute (UI)","","002960 - USAID. Bur. for Private Enterprise. Ofc. of Housing and Urban Programs|008558 - USAID. Mission to Indonesia","English","application/pdf","Interim evaluation","","Kingsley, G. Thomas|Peterson, George E.","Housing finance","Jul 1992","","","","Interim evaluation : Indonesia municipal finance project","","PD-ABE-640","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjIzMTgw","Indonesia","4970365|497HG01"
"Evaluates grant to Fundacion Natura to increase environmental awareness and promote resource management and conservation activities in Ecuador.  Midterm evaluation covers the period 7/88-3/91. The project has been mostly successful and has helped make Fundacion Natura one of the most effective and widely recognized NGO's in the hemisphere.  Some planned activities, however, remain unfulfilled due to time, funding, and personnel constraints. The environmental awareness component has prepared databases, surveyed the public's knowledge of environmental issues, developed radio and TV public service announcements, produced radio programs, published booklets, and pamphlets, and conducted 18 seminars for people in leadership positions.  The latter have contributed substantially to national dialogue on environmental protection and management.  A concrete manifestation of achievements under this component has been Ecuador's progress toward passage of a national environmental law. A major accomplishment of the industrial pollution component has been the publication of Potencial Impacto Ambiental de las Industrias en el Ecuador, the first compendium of its kind in Ecuador.  This publication has heightened awareness of industrial pollution problems.  The time and effort needed to collect data on the entire industrial sector were underestimated, however, with data collection complete so far on only 14% of 164 industrial processes.  Also, contacts with industry have been spotty; only after publication of Potencial did many industries become aware of project activities.  The project has the opportunity to overcome some of these problems as it prepares and distributes detailed reports on individual industries (vademecos). The project's greatest accomplishment has been under the environmental education component and consists of the signing of the Convenio, an interministerial agreement to institutionalize environmental education at the preschool, primary, and secondary school level.  The Ministries of Health, Social Welfare and Education have contributed extensive staff and other resources to establish a decentralized administrative structure in 21 offices throughout the country, while the project has contributed educational materials and staff to conduct seminars and promote other educational activities, such as ecological clubs and local research.  To date, schools have received more than 300,000 units of material, and more than 200 seminars have been held for over 8,000 teachers (the number of seminars was doubled at the request of the Ministry of Education). Several efforts have been undertaken in the community development component, including a major information and outreach campaign in Quito, credited with improving citizens' handling of garbage and in improving litter control on the streets. Additionally, training for the Ecuadoran Association of Municipalities (AME) has sensitized AME staff to environmental concerns, which are now dealt with extensively in AME's own training. Finally, the project has successfully established the Fundacion Natura document center, which houses over 15,000 documents and 700 periodicals, and is used by over 300 people every month. Lesson learned include:  (1) the need for performance benchmarks (lacking in this project); and (2) the need for NGO's to consider offering competitive employment packages as a means of attracting and holding experienced professionals.","Delivery order no. 10","Special Evaluation","Documents","PDC-5517-I-00-0105-00","","7/1/1992 12:00:00 AM","","Information dissemination|Environmental education|Pollution|Industrial wastes|Community development|Information centers|Indigenous private voluntary organizations","Ecuador","http://pdf.usaid.gov/pdf_docs/PDABE641.pdf","2,513 KB","005072 - Tropical Research and Development, Inc.","","008538 - USAID. Mission to Ecuador","English","application/pdf","Interim evaluation","","","Natural resources and the environment (General, research)","11 Jul 1992","","","","Education for Nature (EDUNAT III) : mid-term evaluation","","PD-ABE-641","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjIzMTgx","Ecuador","5180079|9365517"
"","Project title: Advancing basic education and literacy (ABEL)","Special Evaluation","Documents","DPE-5832-Z-00-9032-00","","2/1/1992 12:00:00 AM","","Basic education|Educational reform|Primary education","Namibia","http://pdf.usaid.gov/pdf_docs/PDABE642.pdf","3,281 KB","001341 - Creative Associates International, Inc. (CAII)","","008582 - USAID. Mission to Namibia","English","application/pdf","","","Bryant, Brenda L.|Gant, James L.|Rideout, William","Basic education","28 Feb 1992","","","","Evaluation of the Namibia basic education reform program","","PD-ABE-642","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjIzMTgy","Namibia","6730006|9365832"
"Presents final Mission report on a project component (8/85-9/91) to strengthen the capacity of El Salvador's private sector to promote irrigated farming and nontraditional exports. The original plan to develop a private sector irrigation association (CORPREX) was not successful and in 6/87, responsibility for the component was given to FUSADES -- the Salvadoran Association for Social and Economic Development. Activities were carried out in four areas. (1) Using demonstration farms established by its agricultural research and extension arm, the Agriculture Diversification Program (DIVAGRO), FUSADES taught irrigation and farming practices to farmers.  As a result, 1,582 farmers are applying their new skills, and precision irrigation has been adopted on 2,727 ha for the production of high labor, or high value, nontraditional export crops.  DIVAGRO also set up a data base and library that are the best in the country for irrigated agriculture.  (2) FUSADES trained 45 private sector field agents (agribusiness and farm employees) to support farmers in precision irrigation technology. (3) FUSADES established a credit fund to support the development of irrigated agriculture and the export of irrigation crops. Loans (through FIDEX, the FUSADES lending arm) were made to farmers and to packing and processing enterprises.  Thirty-nine Salvadoran enterprises are using FUSADES to export nontraditional agricultural products to extraregional markets. DIVAGRO and FIDEX greatly benefitted from in-country training and international short courses and study tours. While the project component has ended, DIVAGRO continues to have an active TA program for farmers and food processors, and FIDEX continues its credit program.  USAID/ES will continue to support the development of private sector irrigated agriculture through FUSADES. The following lessons have been learned.  (1) Irrigation is a complex technology that takes considerable time to institutionalize, but it seems to be the only viable approach to profitable nontraditional agriculture.  (2) Due to constraints upon the Salvadoran government, it is up to the private sector to develop and transfer irrigation technology.  Fortunately, FUSADES/DIVAGRO now has the technical capacity to promote nontraditional agricultural exports, not only in irrigation techniques, but also in postharvest operations and marketing. (3) Nonetheless, farmers are reluctant to invest in precision irrigation due to its high costs.  Alternatives, such as furrow irrigation, must be promoted.","","Final Evaluation Report","Documents","519-0303-G-00-5510-00","","6/1/1992 12:00:00 AM","","Irrigation|Irrigated farming|Private sector|Agricultural extension|Crop diversification|Nontraditional agricultural exports|Beneficiary count","El Salvador","http://pdf.usaid.gov/pdf_docs/PDABE670.pdf","125 KB","008540 - USAID. Mission to El Salvador","","","English","application/pdf","Final evaluation","","","Irrigated farming and water management","18 Jun 1992","","","","Project assistance completion report : project 519-0303-G-00-5510-00 -- water management, FUSADES","","PD-ABE-670","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjIzMzE5","El Salvador","5190303"
"Presents final Mission report on a project (5/86-5/90) to convert a target group of large collective agricultural cooperatives in El Salvador into self-sustaining and profitable enterprises. Technoserve (TNS) was the implementing agency. The project was amended and extended in 8/88 to increase its emphasis on direct -- rather than intermediated -- assistance to co-ops.  An evaluation conducted in 10/89 showed that TNS provided valuable TA in production, farm management, accounting, financial management, and marketing.  Of 36 co-ops assisted, 20 (vs. 17 targeted) achieved the status of self-managed, self- sustaining enterprises.  TNS met or exceeded almost all the project's numerical targets.  The TNS approach is a highly participatory process that is tailored to the particular needs of each co-op.  Constraints on converting the co-ops into self- managing, profitable enterprises were found to be largely at the co-op level. The project teaches that the most important factor in agrarian reform is the quality and quantity of the training of the affected campesinos. Co-op members must be actively involved in recognizing the co-op's problems and planning solutions.  Project personnel should identify strongly with the co-op members' needs and the success of the organization as a business enterprise. Projects of this nature involve a constantly changing matrix of recipient groups as well as changing political, social, and economic parameters, and thus need to be evaluated frequently by the implementing organization.  Also, because of their political and social ramifications, projects such as this need to keep relevant policymaking institutions informed. A follow-on project, 5190382, was authorized in 6/90.","","Final Evaluation Report","Documents","519-0312-G-00-6376-00","","5/1/1992 12:00:00 AM","","Agrarian reform|Agricultural cooperatives|Agribusiness|Management development|Management training","El Salvador","http://pdf.usaid.gov/pdf_docs/PDABE671.pdf","119 KB","008540 - USAID. Mission to El Salvador","","","English","application/pdf","Final evaluation","","","Cooperatives","19 May 1992","","","","Project assistance completion report : project 519-0312-G-00-6376-00 -- rural small enterprise and cooperative development, TECHNOSERVE, Inc. (TNS)","","PD-ABE-671","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjIzMzIx","El Salvador","5190312"
"","Attached to PD-ABE-633","Special Evaluation","Documents","524-0301-C-00-2033-00","","2/1/1992 12:00:00 AM","","Democratization|Labor unions|Development project design|Technical training|Management training|Beneficiary count","Nicaragua","http://pdf.usaid.gov/pdf_docs/XDABE633A.pdf","898 KB","","","008584 - USAID. Mission to Nicaragua","English","application/pdf","Final evaluation|Late evaluation","","Lazar, David","Labor relations","26 Feb 1992","","","","Evaluation of AID - AIFLD : cooperative agreement no. 524-0308-A-00-0022-00","","XD-ABE-633-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjIzMzU5","Nicaragua","5240308"
"Midterm evaluation of a grant to the Agromart Outreach Foundation in Sri Lanka to implement an agricultural entrepreneurship program for women in the Northwestern Province.  Agromart was created by the Sri Lankan Women's Chamber of Industry and Commerce (WCIC) in 1988 and received NGO status in 1989.  The USAID grant runs from 4/90 to 5/93. Agromart's Entrepreneurship Development Training Program has exceeded expectations.  The program provides 2 days of training every month for some 125 competitively selected participants, covering both business and technical skills.  As of the end of 1991, a total of 2,378 persons had participated -- nearly double the goal set in the grant agreement.  Each trainee receives follow-on support.  Agromart staff have responded indefatigably to problems and felt needs by seeking solutions for new ideas. USAID has also funded a pilot entrepreneur training program in the Southern Province, and AGROMART is now seeking USAID funding for expansion of this activity. The Agromart Foundation is directed by an active and responsible Board, headed by a chairwoman and managed by a dedicated staff of 12. The Foundation grew out of trade fairs which were first sponsored by WCIC in 1985 and are now an annual event. Initially subsidized, the fairs now turn a profit.  Agromart also operates several activities funded by other donors, including an economic literacy training program; a ""training for everyone"" program to motivate (particularly) women to undertake self-employment projects; a seminar series on environmental hazards in the rural sector; a ""liberal access to markets"" program, which encourages a street vending approach to agricultural marketing; and a crafts skills development program.  CIDA, SIDA, NORAD, and the Marie- Schlei Foundation are among the sponsoring donors.  The Foundation is endeavoring to become self-sufficient in each activity it undertakes. There is no question that Agromart has had a powerful influence on people.  Participants feel that Agromart provides an essential service in skill-building and linking farmers to markets, and their confidence in Agromart and loyalty are clear.  It is also clear that Agromart builds self-esteem and fosters community linkages.  Economic benefits have been demonstrated as well. Agromart should be supported to the fullest extent, and even encouraged to undertake new challenges. Lessons learned include the following.  (1) Sri Lankan women tend to be well educated and when given the opportunity and technical skills, they can overcome cultural barriers and become entrepreneurs.  (2) In a program targeting women, it is important to include men.  Once they perceive that their spouses can be powerful income earners, men are happy to share in the work.  (3) Small entrepreneurs in Sri Lanka lack access to credit and must generate their own capital.  (4) Entrepreneur development programs should concentrate on marketing.  Agromart's insistence on identifying a market before producing a product has proven quite successful.  (5) Entrepreneur development cannot be done in a vacuum; many other aspects of community development, such as health care, language training, and environmental awareness, are also needed. (6) The impact of an NGO can be sustainable if follow-on institutions are created.  (7) NGO's, to be effective, rely a great deal on dedication and a commitment to the voluntary spirit.  As a result, there is danger of dependency on charismatic leadership. The evaluation includes recommendations for USAID to increase funding and for Agromart to proceed cautiously with its expansion plans.","","Special Evaluation","Documents","","","8/1/1992 12:00:00 AM","","Women in development|Indigenous private voluntary organizations|Agricultural enterprises|Management training|Entrepreneurship|Institution building|Agricultural product marketing|Beneficiary count","Sri Lanka","http://pdf.usaid.gov/pdf_docs/PDABE686.pdf","2,156 KB","","","008606 - USAID. Mission to Sri Lanka","English","application/pdf","Interim evaluation","","Bloom, Gretchen","Women in development","Aug 1992","","","","Agromart Outreach Foundation : mid-term evaluation -- final report","","PD-ABE-686","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjIzNDI2","Sri Lanka","3830101"
"The Partnership Initiatives Fund (PIF) provides small grants to U.S. PVO and African NGO partners to carry out short-term collaborative activities. The PIF project was initiated as a learning experience -- to explore how small grants could strengthen local NGO's through partnerships with U.S. PVO's. This impact study provides an overview of the project, followed by four case studies of partnerships: (1) The Center for Development and Population Activities (CEDPA) and L'Appui L'Autoformation des Adultes Applique a l""Action part Alternance et en Alternative (7A); (2) Aid to Artisans and Aid to Artisans/Ghana; (3) Technoserve and the International Association for the Advancement of Women in Africa (ASAWA); and (4) Private Agencies Collaborating Together and Reseau African au Developpement Integre. (Author abstract, modified)","","Special Evaluation","Documents","AFR-0526-C-00-9072-00","","9/1/1992 12:00:00 AM","","Private voluntary organizations|Indigenous private voluntary organizations|Institution building|Grants|Development projects|Partnerships","Africa south of Sahara","http://pdf.usaid.gov/pdf_docs/PNABM086.pdf","1,535 KB","005886 - Datex, Inc.","","006899 - USAID. Bur. for Africa. Operations and New Initiatives Ofc.","English","application/pdf","","","Booth, William","Private voluntary organizations","Sep 1992","","","PVO/NGO initiatives project : the impact reports","Partnership initiatives fund (PIF) : impact study","","PN-ABM-086","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjIzNDM3","Africa Regional","6980526"
"Presents final Mission report on a project (8/85-9/90) to expand family planning (FP) services in El Salvador. The project achieved or exceeded several of its targets.  For example, a large mass media campaign was developed to promote FP services offered by public health agencies and the private sector Salvadoran Demographic Association (SDA), and some 4.4 million pieces of educational materials (vs. a target of 1.9 million) were prepared.  All training targets were met, and in addition, Johns Hopkins University trained 3,190 Ministry of Agriculture field workers to promote FP in their communities.  The project was also instrumental in the development of a new National Population Policy and it established an FP supply management system, trained paramedical personnel in maintenance of laparoscopic equipment, and equipped an Infertility Clinic (though at 90% of the planned level). Lessons learned are as follows.  (1) Projects to build institutions and especially a capacity for coordinated planning require at least a 5-year time-frame.  (2) Whenever possible, complicated bureaucratic structures (e.g., this project's Special Administration and Training Unit) should be avoided.  If they are required, substantial administrative and financial management assistance are essential.  (3) In El Salvador, integrating FP with other health programs increases public acceptance, However, within the integrated health care system, FP requires special attention.  (4) To improve service delivery, attention must be given to training local policymakers and decisionmakers to organize and prioritize services.  (5) IEC programs must blend mass media and interpersonal communication; interpersonal campaigns require considerable time and energy.  (6) Every effort should be made to strengthen the private sector, which has proven the more effective FP implementor in El Salvador.  (7) The TA team should have offices inside the institution it is working with.  (8) Whenever possible, each major institution should have a separate project.  (9) Logistics are essential and should always receive a high degree of attention. USAID is funding follow-on FP assistance under project 5190308 for the public sector and 5190363 for SDA.","","Final Evaluation Report","Documents","","","8/1/1992 12:00:00 AM","","Family planning services|Public health care|Private voluntary organizations|IEC|Family planning promotion programs|Beneficiary count","El Salvador","http://pdf.usaid.gov/pdf_docs/PDABE698.pdf","302 KB","008540 - USAID. Mission to El Salvador","","","English","application/pdf","Final evaluation","","","Family planning","23 Aug 1992","","","","Project assistance completion report : population dynamics project (no. 519-0210)","","PD-ABE-698","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjIzNDY1","El Salvador","5190210"
"Presents final Mission report on a project (8/81-12/85) to strengthen the energy planning and management capacity of the Government of Tunisia's (GOT) Societe pour la Maitrise de l'Energie (SME), a semi-autonomous entity of the Ministry of National Economy. The project was a success, its purpose achieved and all EOPS and outputs completed.  Significant progress was made in institutionalizing capabilities in energy sector analysis, planning, and policy formulation through the GOT's creation of the SME, and TA from the U.S. contractor, Resources Management Associates (RMA).  The professionally staffed SME quickly developed into a well functioning organization making an important contribution to increased understanding of Tunisia's energy supply and demand options.  RMA assisted the SME and the GOT Directorate General of Energy in the development of energy supply/use baseline data, data analysis by sector, and energy audit capability.  GOT progress in analytical skills development, analysis of energy use data, incipient policy formulation capability, and access to energy analysis methodologies and U.S. institutions in the energy sector was also significant.  RMA's TA effort comprised 46 short-term assignments totaling 28 person- months of effort. Specific accomplishments include the following:  (1) energy audits of 6 Tunisian hotels, 4 GOT office buildings, 2 department stores, 1 school, 2 hospitals, 4 transport companies, 1 textile plant, 1 oil refinery, and 1 dairy plant; (2) a 10-day seminar on energy management in commercial and institutional buildings attended by 30 Tunisians representing 14 organizations; (3) preliminary designs of prototype solar water heating systems for 2 hotel buildings; (4) in collaboration with the national power utility, an energy consumption survey initiated in 3,000 households, with data used to develop energy supply and demand models; (5) development of transportation modeling methodologies, and U.S. training in this area for SME staff; and (6) an agricultural sector energy use study.","","Final Evaluation Report","Documents","","","3/1/1992 12:00:00 AM","","Public administration|Energy planning|Energy policy|Parastatals|Institution building","Tunisia","http://pdf.usaid.gov/pdf_docs/PDABE700.pdf","68 KB","008616 - USAID. Mission to Tunisia","","","English","application/pdf","Final evaluation","","","Energy policy","5 Mar 1992","","","","Project assistance completion report (PACR) : energy planning, project no. 664-0326","","PD-ABE-700","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjIzNDY3","Tunisia","6640326"
"","","Special Evaluation","Documents","","","6/1/1992 12:00:00 AM","","Development programs|Impact assessment","Africa south of Sahara|Cameroon|Ghana|Togo|Burundi|Kenya|Rwanda|Tanzania|Uganda|Gambia|Guinea-Bissau|Mali|Niger|Senegal|Lesotho|Malawi|Mozambique|Swaziland","http://pdf.usaid.gov/pdf_docs/PDABE703.pdf","99,822 KB","000004 - USAID. Bur. for Africa","","","English","application/pdf","","","","Development program planning and management","Jun 1992","","","","US Agency for International Development, Africa region : compendium -- assessment of program impact reports for fiscal year 1991","","PD-ABE-703","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjIzNDcw","Africa Regional",""
