Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","'Contract No. 12-17-07-5-2292'","Special Evaluation","Documents","","","1/1/1978 12:00:00 AM","","USAID|Information centers|Print media|Library collections|Reference materials|Reference libraries|Educational materials","","http://pdf.usaid.gov/pdf_docs/PNAAF426.pdf","883 KB","001166 - U.S. Dept. of Agriculture. Economic Research Service","","000154 - USAID. Bur. for Program and Policy Coordination. Ofc. of Development Information Services","English","application/pdf","PPCeval","","Vent, Myron H.","Information management, systems and equipment","January 1978","","","","An evaluation of the appropriateness and effectiveness of education and human resources development documents in the A.I.D. Reference Center","","PN-AAF-426","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTYwMDQ3","",""
"","","Special Evaluation","Documents","","","12/1/1978 12:00:00 AM","","USAID|Development project management|Development program evaluation","Philippines","http://pdf.usaid.gov/pdf_docs/PDAAE013.pdf","2,569 KB","000160 - USAID. Bur. for Program and Policy Coordination. Ofc. of Operations Appraisal Staff","","","English","application/pdf","Country program evaluation|PPCeval","","","Development assistance","Dec 1978","","","","Appraisal of the AID program in the Philippines","","PD-AAE-013","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTYxNzgz","Philippines",""
"Reviews and evaluates previous rural health projects in Haiti for the purpose of introducing a rural health delivery system effectively during the next five years. Interviews with health program staff members and others knowledgeable about these programs, as well as written reports and articles, were employed to gain information regarding project goals, methodology, and achievements. Particular attention is given to ecological, social, and cultural factors affecting project implementation. Reviews pilot health programs, which use paraprofessionals to administer primary health care in rural areas and educate rural residents in preventive health care. Compares two such programs regarding (1) selection of health agent candidates, (2) theoretical and practical components of training program, (3) general implementation scheme and makes recommendations for efficient and effective health delivery system based on previous program experience. Also assesses organization and performance of the Community Health Program of Albert Schweitzer Hospital (Deschapelles) and the Integrated Program for Public Health and Population at Petit Goave, and lists recommendations based on their specific functions. Appendices include interview schedules used and proposed for use in field survey of the pilot programs and other data-gathering forms.","","Special Evaluation","Documents","AID-521-78-32","","1/1/1978 12:00:00 AM","","Health care|Health delivery|Rural areas","Haiti","http://pdf.usaid.gov/pdf_docs/PNAAG224.pdf","4,117 KB","","","","English","application/pdf","","","Saulniers, Suzanne S.","Health delivery","1978","","Report no. 4","","Rural health delivery system project in Haiti : evaluation of previous rural health projects in Haiti","","PN-AAG-224","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTYyMDAx","Haiti",""
"","","Special Evaluation","Documents","AID/afr-C-1479","","1/1/1978 12:00:00 AM","","DISASTERS|EMERGENCY RELIEF|Food aid programs","Mauritania","http://pdf.usaid.gov/pdf_docs/PNAAG335.pdf","2,067 KB","","","","English","application/pdf","","","GOLDING, R. M.","Development assistance","1978","","","","EVALUATION OF THE EMERGENCY RELIEF OPERATION IN MAURITANIA IN 1978","","PN-AAG-335","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTYyMTA0","Mauritania",""
"","","Special Evaluation","Documents","AID/OTR-C-1380","","1/1/1978 12:00:00 AM","","USAID|ELECTRIFICATION|Development projects|Print media|Rural areas","","http://pdf.usaid.gov/pdf_docs/PNAAG337.pdf","3,433 KB","000833 - Robert R. Nathan Associates, Inc.","","","English","application/pdf","","","","Industry and technology (General and research)","1978","","","","RURAL ELECTRIFICATION PROJECTS; MID-PROJECT REPORT","","PN-AAG-337","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTYyMTA2","",""
"","EVALUATION OF COOPERATIVE ENDEAVOR BY AID, USDA, AND MICHIGAN STATE|UNIV.|MSU CONTRACT: AID/TA-BMA-4","Special Evaluation","Documents","","","1/1/1978 12:00:00 AM","","AGRICULTURAL ECONOMICS|CRIES|Information storage and retrieval systems|Sector evaluation|Technical assistance","Dominican Republic|Nicaragua","http://pdf.usaid.gov/pdf_docs/PNAAG386.pdf","3,393 KB","000064 - USAID. Bur. for Development Support. Ofc. of Agriculture","","","English","application/pdf","","","ARSCOTT, TREVOR G.|HARDY, ERNEST E.|et al.","Agricultural economics","1978","","","","COMPREHENSIVE RESOURCE INVENTORY AND EVALUATION SYSTEM (CRIES); REVIEW REPORT","","PN-AAG-386","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTYyMTUx","","9310236"
"","","Special Evaluation","Documents","AID/OTR-C-1499","","1/1/1978 12:00:00 AM","","Housing investment guaranty|FINANCIAL MANAGEMENT|Development project management|Investment|Low cost housing","","http://pdf.usaid.gov/pdf_docs/PNAAG420.pdf","9,093 KB","000944 - Peat, Marwick, Mitchell and Co.","","","English","application/pdf","","","","Housing","1978","","","","AID HOUSING GUARANTY PROGRAM - FINANCIAL MANAGEMENT ANALYSIS AND SYSTEMS STUDY; FINAL REPORT","","PN-AAG-420","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTYyMTg1","",""
"","EVALUATION OF CARE PROGRAM","Special Evaluation","Documents","AID/SOD-PDC-C-0003","","1/1/1978 12:00:00 AM","","Food for Peace Title II|Private voluntary organizations|Child nutrition|Maternal child health care|School feeding programs|Human nutrition","Sri Lanka","http://pdf.usaid.gov/pdf_docs/PNAAG494.pdf","5,329 KB","000833 - Robert R. Nathan Associates, Inc.","","","English","application/pdf","","","","Human nutrition","1978","","","","EVALUATION REPORT OF THE PL-480 TITLE II PROGRAM IN SRI LANKA","","PN-AAG-494","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTYyMjQz","Sri Lanka",""
"","ASSESSMENT OF ACTIVITIES OF WESTINGHOUSE HEALTH SYSTEMS UNDER|CONTRACT AID/PHA-C-1194","Special Evaluation","Documents","AID/pha-C-1100","","1/1/1978 12:00:00 AM","","Contraceptive agents and devices|Development project management|Family planning|SURVEYS","","http://pdf.usaid.gov/pdf_docs/PNAAG656.pdf","2,058 KB","000262 - American Public Health Association","","","English","application/pdf","","","HOGAN, DENNIS P.","Family planning","1978","","","","EVALUATION REPORT ON THE CONTRACEPTIVE PREVALENCE STUDIES PROJECT","","PN-AAG-656","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTYyMjky","Population and Humanitarian Assistance","9320877|9320624"
"","W.O. 70 [work order 70]|Evaluation of Africare activities, contract AID/pha-C-1076, project|932004700","Special Evaluation","Documents","AID/afr-C-1142","","8/1/1978 12:00:00 AM","","Grants|Development strategies|Information centers|Personnel development|Voluntary organizations","Africa south of Sahara","http://pdf.usaid.gov/pdf_docs/PDAAE004.pdf","1,525 KB","000522 - General Research Corp.","","","English","application/pdf","","","Dalsimer, I. P.|Faulkingham, R. H.|Rusch, William H.","Development assistance","Aug 1978","","CR-A-220","","Evaluation of aid development program and support grants to Africare","","PD-AAE-004","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTYyNzc2","Africa Regional","6980135|9320047"
"","","Special Evaluation","Documents","","","1/1/1978 12:00:00 AM","","Development strategies|ECONOMIC DEVELOPMENT|EMPLOYMENT|INCOME DISTRIBUTION|HUMAN RIGHTS|Small farms|Farmers|PLANTATIONS","El Salvador","http://pdf.usaid.gov/pdf_docs/PDAAE008.pdf","679 KB","000160 - USAID. Bur. for Program and Policy Coordination. Ofc. of Operations Appraisal Staff","","","English","application/pdf","Country program evaluation|PPCeval","","","Development assistance","1978","","","","REVIEW OF AID PROGRAM : EL SALVADOR","","PD-AAE-008","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTYyNzc4","El Salvador",""
