Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","Editorial, design, and production assistance provided by|IBI-International Business Initiatives under USAID contract no.|HFM-C-00-01-00143-00","Special Evaluation","Documents","HFM-C-00-01-00143-00","","4/1/2005 12:00:00 AM","","USAID|Development programs|Partnerships|Sector evaluation|Factor analysis|International level|Public sector|Private sector","Asia|Middle East","http://pdf.usaid.gov/pdf_docs/PNADB770.pdf","957 KB","008735 - USAID. Bur. for Policy and Program Coordination","","","English","application/pdf","PPCeval","","Clapp-Wincek, Cynthia|Croake, Katie|et al.","Development cooperation","Apr 2005","","","PPC evaluation working paper, no. 17","Assessment of USAID's global development alliances in the Bureau for Asia and the Near East","","PN-ADB-770","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0ODE5","Asia Regional",""
"","Task order no. 800","Special Evaluation","Documents","HNE-I-00-00-00076-00","","3/1/2005 12:00:00 AM","","Primary education|Literacy|Arithmetic|School attendance|Educational administration|Student performance|Evaluation methodology|Data collection|Quality of education","Jamaica","http://pdf.usaid.gov/pdf_docs/PNADC462.pdf","194 KB","000223 - Academy for Educational Development, Inc. (AED)","","008563 - USAID. Mission to Jamaica","English","application/pdf","Interim evaluation","","Lockheed, Marlaine|Harris, Abigail|et al.","Basic education","Mar 2005","","","","Impact of new horizons for primary schools on literacy and numeracy in Jamaica, 1999-2004","","PN-ADC-462","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg0ODky","Jamaica",""
"","Management and leadership program","Final Evaluation Report","Documents","HRN-A-00-00-00014-00","","3/1/2005 12:00:00 AM","","Primary health care|Reproductive health|Health care administration|Supervision|Health professional education|Supply management|Health delivery","Armenia","http://pdf.usaid.gov/pdf_docs/PDACD558.pdf","448 KB","000750 - Management Sciences for Health (MSH)","","011262 - USAID. Bur. for Global Health. Ofc. of Population and Reproductive Health","English","application/pdf","Final evaluation","","Topcuoglu, Ersin","Health care administration","Mar 2005","","","","Evaluation report : improving management and supervision systems in support of primary reproductive health care project Armenia","","PD-ACD-558","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1MDk3","Armenia",""
"","CRS/RW project number 676-00003","Final Evaluation Report","Documents","FFP-A-00-00-00086-00","","1/1/2005 12:00:00 AM","","Food security|Small farms|Disadvantaged groups|Development program management|Natural resource management|Lowland cropping|Hill soils|Erosion control|Livestock|Agricultural technology|Agricultural product marketing|HIV/AIDS|Farmer organizations","Rwanda","http://pdf.usaid.gov/pdf_docs/PDACD647.pdf","266 KB","007337 - Catholic Relief Services (CRS)","","008598 - USAID. Mission to Rwanda|010990 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Food for Peace (FFP)","English","application/pdf","People living with AIDS (PLWA)|Safety net programs|Final evaluation","","DeVries, Michael D.|Dushimimana, Abel|et al.","Food aid programs","11 Jan 2005","","","","Catholic Relief Services/Rwanda development assistance program (DAP) : food security program -- transfer authorization award no. FFP-A-00-00-00086-00 : final evaluation report","","PD-ACD-647","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1Mzc3","Rwanda",""
"","Fromer project title: PVO child survival grants program (CSGP)|Current project title: Child survival and health grants program|(CSHGP)|Contract listed on document cover as: FAO-A-00-00-0037-00","Final Evaluation Report","Documents","FAO-A-00-00-00037-00","","3/1/2005 12:00:00 AM","","Child survival activities|Private voluntary organizations|Maternal child health care|Breastfeeding|Nutrition improvement|Disease prevention and control|Respiratory diseases|Case management|Diarrhea|Immunizations|Pneumonia","Philippines","http://pdf.usaid.gov/pdf_docs/PDACD671.pdf","149 KB","007337 - Catholic Relief Services (CRS)","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","Final evaluation","","","Child survival","Mar 2005","","","","Maguindanao child survival project, Maguindanao, Philippines : final evaluation report","","PD-ACD-671","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NDA1","Philippines","9380500|9363114"
"","","Final Evaluation Report","Documents","","","4/1/2005 12:00:00 AM","","USAID|Strategic objectives|Democratization|Political participation|Rule of law|Accountability|Legislature|Public administration|Municipal level","Bolivia","http://pdf.usaid.gov/pdf_docs/PDACD699.pdf","58 KB","008515 - USAID. Mission to Bolivia","","","English","application/pdf","","","","Democratization","[28 Apr 2005]","","","","USAID/Bolivia strategic objective close out report : increased citizen support for the Bolivian democratic system","","PD-ACD-699","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NDg1","Bolivia",""
"","Cooperative agreement listed on cover as 623-A-00-00019-00","Final Evaluation Report","Documents","623-A-00-00019-00|623-A-00-01-00019-00","","4/1/2005 12:00:00 AM","","Reproductive health|Family planning services|Child survival activities|HIV/AIDS|Health education|Behavior change|Health professional education|Health care administration|Health service utilization","Kenya","http://pdf.usaid.gov/pdf_docs/PDACD704.pdf","252 KB","","","008565 - USAID. Mission to Kenya","English","application/pdf","Final evaluation","","Senlet, Pinar|Bwibo, Nimrod|et al.","Health delivery","15 Apr 2005","","","","Final evaluation of the AMKENI project","","PD-ACD-704","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1NDkx","Kenya",""
"","Project title: Food and nutrition technical assistance (FANTA)|Contract no. listed in document as HRN-A-00-98-00046-00","Special Evaluation","Documents","FFP-A-00-92-00052-00","","3/1/2005 12:00:00 AM","","Food for Peace Title II|Child nutrition|Maternal nutrition|Water supply|Sanitation|Income generation|Natural resource management|Maternal child health care","Bolivia","http://pdf.usaid.gov/pdf_docs/PDACD814.pdf","867 KB","000223 - Academy for Educational Development, Inc. (AED)","","008515 - USAID. Mission to Bolivia|011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","Interim evaluation","","Haeften, Roberta K. van|Woldt, Monica|et al.","Food aid programs","Mar 2005","","","","Mid-term evaluation for the FY 2002-2006 Bolivia Title II development assistance program","","PD-ACD-814","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg1ODUz","Bolivia","936309401"
"","SO number 688-0273","Final Evaluation Report","Documents","","","1/1/2005 12:00:00 AM","","Economic development|Agricultural production|Strategic objectives|Livestock|Cereal crops|Natural resource management|Microfinance","Mali","http://pdf.usaid.gov/pdf_docs/PDACD852.pdf","68 KB","008575 - USAID. Mission to Mali","","","English","application/pdf","Microfinance","","","Economic growth and development","[2005]","","","","Sustainable economic growth strategic objective (SEG SO) close-out report","","PD-ACD-852","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg2MDUw","Mali",""
"","'Final report'","Final Evaluation Report","Documents","","","2/1/2005 12:00:00 AM","","Small scale enterprises|Medium scale enterprises|Economic policy|Policy reform|Government departments|Organizational structure|Laws and legislation|Business formation|Policy analysis|IEC|Public awareness|Information networking","Bulgaria","http://pdf.usaid.gov/pdf_docs/PDACD854.pdf","129 KB","","","008519 - USAID. Mission to Bulgaria|011274 - USAID. Bur. for Economic Growth, Agriculture and Trade. Ofc. of Economic Growth","English","application/pdf","","","Silcox, Stephen C.|Lobron, Kristin|Nathanson, Neal","Small scale enterprises","22 Feb 2005","","","","Assessment of the Bulgarian enterprise growth and investment project (EGIP) (formerly the policy reform and advocacy strengthening project)","","PD-ACD-854","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg2MDUy","Bulgaria","9364212"
"","","Final Evaluation Report","Documents","","","5/1/2005 12:00:00 AM","","Democratization|Governance|Civil society|Political participation|Conflict resolution|Post conflict societies","Mozambique","http://pdf.usaid.gov/pdf_docs/PDACF015.pdf","64 KB","008580 - USAID. Mission to Mozambique","","","English","application/pdf","Final evaluation|Transparency","","","Democratization","11 May 2005","","","","USAID/Mozambique : strategic objective close out report -- government and civil society are effective partners in democratic governance at local and national levels","","PD-ACF-015","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg2MTcw","Mozambique",""
"","","Final Evaluation Report","Documents","FAO-A-00-98-00078-00","","1/1/2005 12:00:00 AM","","Health delivery|Maternal child health care|Child health care|Reproductive health|Health care coverage|Cost recovery|Economic self sufficiency|Human capacity development|Documentation","India","http://pdf.usaid.gov/pdf_docs/PDACF016.pdf","319 KB","006077 - Aga Khan Foundation U.S.A.","","010926 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Private and Voluntary Cooperation (PVC)","English","application/pdf","Final evaluation","","Ross, Susan Rae|Mankad, Dhruv|et al.","Health delivery","2005","","","","Final evaluation : Gujarat health system development project (GHSDP) : Sidhpur and Junagadh, India","","PD-ACF-016","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg2MTcx","India",""
"","","Special Evaluation","Documents","","","1/1/2005 12:00:00 AM","","Disaster relief|Drought|Seeds|Seed production|Agricultural markets","Ethiopia","http://pdf.usaid.gov/pdf_docs/PDACF020.pdf","109 KB","011982 - Checchi/Louis Berger Joint Venture","","010865 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Foreign Disaster Assistance (OFDA)","English","","Interim evaluation","","Gregg, Bill","Disaster relief and response","[2005]","","","","Evaluation of OFDA emergency seed relief drought response : Ethiopia, 2003-04","","PD-ACF-020","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg2MTc2","Ethiopia",""
"","","Special Evaluation","Documents","","","2/1/2005 12:00:00 AM","","Governance|Municipal level|Civil society|Political participation|Environmental education|Public awareness|Community development|Indigenous private voluntary organizations|Economic growth|Civic action|Democratization|Income generation","Serbia","http://pdf.usaid.gov/pdf_docs/PDACF026.pdf","386 KB","010870 - USAID. Mission to Montenegro and Serbia","","","English","application/pdf","Interim evaluation","","Czajkowska, Beata|Dunbar, Judith|et al.","Civil society","1 Feb 2005","","","","Assessment of Serbian community revitalization through democratic action activity (CRDA)","","PD-ACF-026","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg2MjMw","Serbia",""
"","Technical assistance and support contract (TASC2 Global Health)|Task order no. GHS-I-802-03-00040-00","Special Evaluation","Documents","690-A-00-03-00185-00|GHS-I-802-03-00040-00","","6/1/2005 12:00:00 AM","","HIV/AIDS|Disease prevention and control|Private organizations|Institution building|Institutional linkages|Access to services|Health delivery|Health care coverage|Organizational capacity|Prevention of mother-to-child transmission of HIV (PMTCT)|Quality of care|Voluntary counseling and testing (VCT) for HIV/AIDS","Malawi","http://pdf.usaid.gov/pdf_docs/PDACF130.pdf","344 KB","009664 - Initiatives, Inc.","","009644 - USAID. Bur. for Europe and the New Independent States. Ofc. of Environment, Energy and Urban Development. Energy & Infrastructure Div.|008573 - USAID. Mission to Malawi|011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","Interim evaluation","","Putnam, Eliot T., Jr.|Capps, Jean Meyer|Lewis, Ann Von Briesen","HIV / AIDS","Jun 2005","","","","Mid-term evaluation report : Save the Children's capacity building for quality HIV/AIDS services (Umoyo network)","","PD-ACF-130","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg2Njky","Malawi",""
"","Delivery order no. 813","Special Evaluation","Documents","HRN-I-00-98-00032-00","","1/1/2005 12:00:00 AM","","Maternal child health care|Project sustainability|Induced abortion|Family planning promotion programs|Youth|Men|Health outreach services|Medical education|Access to information|Best practices|Prevention of mother-to-child transmission of HIV (PMTCT)|Quality of care","Russia","http://pdf.usaid.gov/pdf_docs/PDACF131.pdf","506 KB","002615 - John Snow Public Health Group, Inc.","","010822 - USAID. Bur. for Global Health|008597 - USAID. Mission to Russia","English","application/pdf","Standards|Adolescents|Interim evaluation","","Cappa, Laurel A.|Rossi, Elaine E.","Maternal child health care","2005","","","","Mid-term evaluation report of the USAID/Russia maternal and child health initiative (MCHI) project : HRN-I-00-98-00032-00, delivery order no. 813","","PD-ACF-131","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg2Njkz","Russia",""
"","","Special Evaluation","Documents","EDH-I-00-03-00002-00","","6/1/2005 12:00:00 AM","","Basic education|Pilot projects|Educational innovations|Teacher training|Educational administration|Gender analysis|Community participation|Educational associations|Quality of education","Kyrgyzstan|Tajikistan|Uzbekistan","http://pdf.usaid.gov/pdf_docs/PDACF227.pdf","566 KB","009054 - DevTech Systems, Inc.","","008870 - USAID. Regional Mission for Central Asia","English","application/pdf","Development priorities|Pilot schools|Interim evaluation","","","Basic education","27 Jun 2005","","","","Evaluation of USAID basic education program and assessment of future programming priorities in education in Kyrgyzstan, Tajikistan and Uzbekistan","","PD-ACF-227","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg2OTUx","Central Asia Regional",""
"","","Special Evaluation","Documents","","","1/1/2005 12:00:00 AM","","Commercial law|Legal reform|Market economy|Investment|Development strategies","Tajikistan","http://pdf.usaid.gov/pdf_docs/PNADD580.pdf","64 KB","010890 - USAID. Bur. for Economic Growth, Agriculture and Trade. Ofc. of Agriculture and Food Security","","008870 - USAID. Regional Mission for Central Asia","English","application/pdf","","","Klissas, Nicholas","Laws and legislation","10 Jan 2005","","","","Tajikistan : assessment of USAID commercial law reform activities","","PN-ADD-580","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg2OTUy","Tajikistan",""
"","","Special Evaluation","Documents","115-O-00-05-00107-00","","4/1/2005 12:00:00 AM","","Judicial reform|Judiciary|Judges|Legal education|Educational needs|Legal publications|Mentoring|Records management","Kazakhstan","http://pdf.usaid.gov/pdf_docs/PDACF229.pdf","1,095 KB","009647 - USAID. Mission to Kazakhstan","","008870 - USAID. Regional Mission for Central Asia","English","application/pdf","Interim evaluation","","Remias, Richard A.","Rule of law","Apr 2005","","Requisition no. 5042","","Judicial reform activities evaluation for Kazakhstan","","PD-ACF-229","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg2OTU3","Kazakhstan",""
"","French ed.: PD-ACF-297","Final Evaluation Report","Documents","680-G-00-01-00162-00","","6/1/2005 12:00:00 AM","","Access to education|Girls|Community participation|Private voluntary organizations|Development strategies","Benin","http://pdf.usaid.gov/pdf_docs/PDACF296.pdf","152 KB","007696 - World Learning, Inc.","","008514 - USAID. Mission to Benin","English","application/pdf","Final evaluation","","Dongbehounde, Justin|Gautho, Francois","Girls' education","Jun 2005","","","","Community action for girls education : CAGE final evaluation, 2001-2005","","PD-ACF-296","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg3MTg4","Benin",""
"","English ed.: PD-ACF-296","Final Evaluation Report","Documents","680-G-00-01-00162-00","","6/1/2005 12:00:00 AM","","Access to education|Girls|Community participation|Private voluntary organizations|Development strategies","Benin","http://pdf.usaid.gov/pdf_docs/PDACF297.pdf","156 KB","007696 - World Learning, Inc.","","008514 - USAID. Mission to Benin","French","application/pdf","Final evaluation","","Dongbehounde, Justin|Gautho, Francois","Girls' education","Jun 2005","","","","Action communautaire pour l'education des filles : evaluation finale (2001-2005)","Community action for girls education : final evaluation (2001-2005)","PD-ACF-297","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg3MTg5","Benin",""
"","","Final Evaluation Report","Documents","HFP-A-00-02-00042-00","","5/1/2005 12:00:00 AM","","Social marketing|Maternal child health care|Commercial retail sale of contraceptives|Pharmaceuticals|Sales promotion|Health professionals|Community health workers|Networks|Health behavior|Health commodities|Medical supplies","India","http://pdf.usaid.gov/pdf_docs/PDACF308.pdf","341 KB","008309 - Population Services International (PSI)","","010926 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Private and Voluntary Cooperation (PVC)","English","application/pdf","Final evaluation","","","Maternal child health care","30 May 2005","","","","Final evaluation : social marketing strategies for maternal and child health in the States of Uttar Pradesh, Utteranchal & Jharkhand, India -- October 2002-May 2005","","PD-ACF-308","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjg3MjAw","India",""
