Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","Contract listed on cover as AEP-I-00-00-0024-00|Evaluation support services indefinite quantity contract|(Evaluation IQC)","Special Evaluation","Documents","AEP-I-00-00-00024-00","","2/1/2002 12:00:00 AM","","Private voluntary organizations|Matching funds|Maternal child health care|Impact assessment|Indigenous private voluntary organizations|Credit|Microenterprises|Partnerships|Health education|Business support services|Constraints|Microfinance","Philippines|Bolivia","http://pdf.usaid.gov/pdf_docs/PDABW555.pdf","511 KB","001995 - Meals for Millions/Freedom from Hunger Foundation|003970 - Management Systems International, Inc. (MSI)","","010926 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Private and Voluntary Cooperation (PVC)","English","application/pdf","Interim evaluation|Credit with education","","Vor der Bruegge, Ellen|Zivetz, Laurie","Maternal child health care","Feb 2002","","","USAID/PVC matching grant evaluation series","Improving maternal and child health impacts of credit with education : Freedom from Hunger and USAID/PVC","","PD-ABW-555","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2NTU2","Private & Voluntary Cooperation","9380158"
"","[Task] order no. 1|Evaluation support services indefinite quantity contract|(Evaluation IQC)","Special Evaluation","Documents","AEP-I-00-00-00024-00","","3/1/2002 12:00:00 AM","","Private voluntary organizations|Matching funds|Development program planning|Development program implementation|Institution building|Partnerships|Development program management|Food security|Households|Indigenous private voluntary organizations","Peru|Latin America|Andean Region","http://pdf.usaid.gov/pdf_docs/PDABW556.pdf","212 KB","010850 - CARE USA|003970 - Management Systems International, Inc. (MSI)","","010926 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Private and Voluntary Cooperation (PVC)","English","application/pdf","Interim evaluation","","Rewald, Michael|Goodin, Joan M.|Johnson, Ky","Private voluntary organizations","Mar 2002","","","USAID/PVC matching grant evaluation series","Partnership and livelihood security : matching grant no. FAO-0158-A-00-6051-00 between CARE USA and USAID/PVC -- final report","","PD-ABW-556","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2NTU3","Private & Voluntary Cooperation","9380158"
"","Task order 2|Evaluation support services indefinite quantity contract|(Evaluation IQC)","Special Evaluation","Documents","AEP-I-00-00-00024-00","","2/1/2002 12:00:00 AM","","Private voluntary organizations|Matching funds|Development program planning|Development program implementation|Institution building|Partnerships|Development program management|Microenterprises|Indigenous private voluntary organizations|Microfinance","Mexico|Romania","http://pdf.usaid.gov/pdf_docs/PDABW557.pdf","290 KB","011092 - Enterprise Development International (EDI)|003970 - Management Systems International, Inc. (MSI)","","010926 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Private and Voluntary Cooperation (PVC)","English","application/pdf","Interim evaluation","","Locklin, Lawrence|Carr, Harry","Small scale enterprises","Feb 2002","","","USAID/PVC matching grant evaluation series","Capacity building for microenterprise development in Mexico, Romania and US headquarters : matching grant FAO-A-00-99-00055-00 between Enterprise Development International and USAID/PVC","","PD-ABW-557","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2NTU4","Private & Voluntary Cooperation","9380158"
"","[Task] order 1|Evaluation support services indefinite quantity contract|(Evaluation IQC)","Special Evaluation","Documents","AEP-I-00-00-00024-00","","3/1/2002 12:00:00 AM","","Private voluntary organizations|Matching funds|Development program planning|Development program implementation|Institution building|Partnerships|Development program management|Microenterprises|Credit|Indigenous private voluntary organizations|Microfinance","Bolivia|Africa south of Sahara|Kenya","http://pdf.usaid.gov/pdf_docs/PDABW558.pdf","444 KB","011220 - PLAN International USA (Childreach)|003970 - Management Systems International, Inc. (MSI)","","010926 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Private and Voluntary Cooperation (PVC)","English","application/pdf","Interim evaluation","","Boyle, Philip|Schiller, John|McLaughlin, Delores","Credit","Mar 2002","","","USAID/PVC matching grant evaluation series","Institutional strengthening of credit and microenterprise programming : matching grant FAO-0158-A-00-6047-00 between Plan International USA (Childreach) and USAID/PVC","","PD-ABW-558","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2NTU5","Private & Voluntary Cooperation","9380158"
"","Task order # 2|Evaluation support services indefinite quantity contract|(Evaluation IQC)","Special Evaluation","Documents","AEP-I-00-00-00024-00","","4/1/2002 12:00:00 AM","","Private voluntary organizations|Matching funds|Development program planning|Development program implementation|Institution building|Partnerships|Development program management|Natural resource management|Protected environmental areas|Consensus building|Indigenous private voluntary organizations","","http://pdf.usaid.gov/pdf_docs/PDABW559.pdf","708 KB","007244 - The Nature Conservancy (TNC)|003970 - Management Systems International, Inc. (MSI)","","010926 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Private and Voluntary Cooperation (PVC)","English","application/pdf","Interim evaluation","","Libby, Michelle|Pieter, Titayanto|et al.","Natural resources management","Apr 2002","","","USAID/PVC matching grant evaluation series","Building constituencies for protected areas : matching grant FAO-A-00-97-00061-00 between the Nature Conservance [i.e. Conservancy] and USAID/PVC","","PD-ABW-559","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2NTYw","Private & Voluntary Cooperation","9380158"
"","","Final Evaluation Report","Documents","","","5/1/2002 12:00:00 AM","","Disaster reconstruction|Cyclones|Disaster preparedness","Nicaragua","http://pdf.usaid.gov/pdf_docs/PDABW567.pdf","531 KB","008584 - USAID. Mission to Nicaragua","","","English","application/pdf","Final evaluation|Hurricane Mitch","","","Disaster recovery","31 May 2002","","","","Closeout report : USAID/Nicaragua special objective : Hurricane Mitch reconstruction program","","PD-ABW-567","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2NTk5","Nicaragua",""
"PACR of USAID/El Salvador's Hurricane Mitch Activity (6/99-9/01). The project closed well ahead of schedule at the end of FY 2001, having achieved a number of impressive results in four areas, as noted below. First, USAID helped El Salvador's economy to recover in the Mitch areas most affected.  Over 5,500 Mitch-affected farmers received agricultural inputs and TA in soil preparation, along with training in planting, management, harvesting, and marketing strictly via organic methods, planting 2,297 hectares with high-value crops. Second, USAID restored and expanded access to basic community services. A total of 51 small infrastructure projects were carried out, including shelters in schools, dispensaries, bridges, and small rural roads, benefitting 79,250 persons in 182 communities; local communities participated most enthusiastically.  In addition, some 500 homes were built, reaching 3,000 persons in 33 communities and using design standards aimed at mitigating the effects of flooding and other natural disasters.  Also, 79 schools were repaired or rebuilt and another 4 were re-equipped, helping 212 communities and nearly 19,000 students; beneficiary communities donated construction materials, equipment, and labor.  Further, 4,500 replacement desks were delivered to 59 schools and 420 solar panels were installed in 198 community facilities. Sanitary seals and hand pumps were provided for 1,146 wells, providing water services to over 9,500 individuals; 5,342 latrines were built; and 13 potable water systems were put in place serving over 23,000 residents; and community health education was provided.  Local water committees were established and community members trained to provide for sustainability. A total of 136 KM of rural roads were repaired, benefitting more than 176,000 people; also, 205 KM of electrical distribution lines benefitting nearly 6,000 families were put in place. Principal partners included:  for potable water, CARE, with the local NGO CALMA furnishing related education; for rural roads, the General Directorate of Highways of the Ministry of Public Work (MOP); for electrical distribution lines, the Rural Electrification Unit within the Technical Secretariat for External Financing (SETEFE) of the Ministry of Foreign Affairs; and, for all other activities, the Cooperative Housing Foundation (CHF). Third, the Mission, working again with CHF, provided a multi-faceted program in improved environmental management, focusing on the affected Lempa and Grande de San Miguel flood plains.  Conservation activities were carried out in 36 micro-watersheds with the total area reached by such activities amounting to 197 hectares. Activities in solid waste management focused on 10 communities and included community-led marches, campaigns, and clean ups, emphasizing at least in part the dengue epidemic.  A total of 533 hectares were re- forested, including 297 hectares from trees produced in community tree nurseries.  Roughly 3,200 people received training in environmental management. Finally, to help prepare the country for future natural disasters, 3,015 community members (48% of them women) received training in disaster vulnerability, disaster preparedness, and implementation of early warning systems.  Emergency committees charged with producing disaster preparedness plans were established in 118 communities, which also received workshops in the areas of first aid, rescue techniques, shelter management, and methodologies for the evaluation of damage and needs. Further, 36 hectares of environmental risk mitigation work was carried out in the Municipality of Berlin; its community was most proactive in its support of the initiative, providing equipment. Twelve municipal emergency plans were reviewed and improved, and 146 disaster preparedness trainers were trained.  An important focus of disaster mitigation work was the strengthening of emergency management systems at the departmental, municipal, and community levels through the provision of equipment and training.  Finally, the U.S. Army Corps of Engineers (USACE) developed a master flood control plan for the Lempa and Rio Grande de San Miguel watersheds, comprising specific initiatives for 12 municipalities. Other sections of the report discuss Mission efforts to ensure program sustainability, improve host country capability to resist corruption and improve transparency and accountability, along with the coordination of the program at both the donor and U.S. government agency levels.  Lessons learned are detailed in the areas of disaster mitigation, community participation, accountability, implementing partners, contracting, and cost-sharing.","","Final Evaluation Report","Documents","","","6/1/2002 12:00:00 AM","","Disaster reconstruction|Cyclones|Economic recovery|Community services|Environmental management|Natural resource conservation|Disaster preparedness|Human capacity development|Community self help|Disaster planning|Project sustainability|Political corruption|Donor coordination|Private voluntary organizations|Indigenous private voluntary organizations","El Salvador","http://pdf.usaid.gov/pdf_docs/PDABW568.pdf","44 KB","008540 - USAID. Mission to El Salvador","","","English","application/pdf","Final evaluation|Hurricane Mitch","","","Disaster recovery","[7 Jun 2002]","","","","USAID/El Salvador Hurricane Mitch reconstruction : completion report -- special objective : 'reduced vulnerability of the rural poor to natural disasters in targeted areas['] (SpO 519-007)","","PD-ABW-568","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2NjAw","El Salvador",""
"","Project title: PVO child survival grants program (CSGP)","Final Evaluation Report","Documents","","","3/1/2002 12:00:00 AM","","Child survival activities|Private voluntary organizations|Immunizations|Diarrhea|Case management|Respiratory diseases|Maternal health care|Infant health care|HIV/AIDS|Community participation|Human capacity development|IEC|Behavior change|Indigenous private voluntary organizations|Health facilities|Health workers|Health professional education|Care of the newborn|Pneumonia","South Africa","http://pdf.usaid.gov/pdf_docs/PDABW570.pdf","377 KB","005108 - Medical Care Development International (MCDI)","","010926 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Private and Voluntary Cooperation (PVC)|008605 - USAID. Mission to South Africa","English","application/pdf","Final evaluation","","McGrath, Edmund","Child survival","Mar 2002","","","","Ndwedwe District [South Africa] child survival project : cooperative agreement no. FAO-A-00-97-00025-00 -- final evaluation report","","PD-ABW-570","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2NjAz","South Africa","9380500"
"","Task order no. AEP-I-803-00-00022-00|Evaluation indefinite quantity contract (Evaluation IQC)","Special Evaluation","Documents","AEP-I-00-00-00022-00","","3/1/2002 12:00:00 AM","","Democratization|Civil society|Attitude change|Political participation|Elections|Governance|Women|Social status|Case studies|Municipal level|Farmers|Poor|Universities and colleges|Communities|Associations|Indigenous private voluntary organizations|Institution building","Dominican Republic","http://pdf.usaid.gov/pdf_docs/PNACP943.pdf","1,955 KB","011982 - Checchi/Louis Berger Joint Venture|009054 - DevTech Systems, Inc.","","008537 - USAID. Mission to Dominican Republic","English","application/pdf","Interim evaluation","","","Civil society","Mar 2002","","","","Assessment of USAID civil society programs in the Dominican Republic","","PN-ACP-943","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2NjEz","Dominican Republic",""
"","","Special Evaluation","Documents","FAO-A-00-99-00026-00","","4/1/2002 12:00:00 AM","","Child survival activities|Maternal child health care|Child mortality|Breastfeeding|Reproductive health|Indigenous private voluntary organizations|Human capacity development|Behavior change|Contraceptive prevalence|Diarrhea|Integrated management of childhood illnesses (IMCI)","Uzbekistan","http://pdf.usaid.gov/pdf_docs/PDABW578.pdf","228 KB","006986 - People-to-People Health Foundation, Inc. Project HOPE","","010926 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Private and Voluntary Cooperation (PVC)","English","application/pdf","Interim evaluation","","Tawfik, Linda","Child survival","Apr 2002","","","","Increasing the quality of child survival and maternal care services in the Navoi Oblast of Uzbekistan : mid-term evaluation","","PD-ABW-578","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2NjI1","Uzbekistan","9380500"
"","","Final Evaluation Report","Documents","","","1/1/2002 12:00:00 AM","","Maternal child health care|Rural areas|Health delivery|Health care administration|Advocacy|Access to services|Quality of care","Guatemala","http://pdf.usaid.gov/pdf_docs/PDABW583.pdf","30 KB","008550 - USAID. Mission to Guatemala","","","English","application/pdf","Final evaluation","","","Maternal child health care","[2002]","","","","Project assistance completion report (PACR) : better health for rural women and children -- cooperative agreement no. 520-A-00-97-00060-00","","PD-ABW-583","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2NjM2","Guatemala","5200428"
"","Task order no. 809|Project title: Implementing policy change, phase II","Final Evaluation Report","Documents","","","1/1/2002 12:00:00 AM","","Educational policy|Policy reform|Project replication|Project sustainability","Guatemala","http://pdf.usaid.gov/pdf_docs/PDABW584.pdf","22 KB","009384 - USAID. Mission to Guatemala. Central American Programs","","","English","application/pdf","Final evaluation","","","Education policy","[2002]","","","","Project assistance completion report (PACR) : support to education policy reform in Guatemala, phase 1 : contract OUT-AEP-I-809-95-00034-00, implementing policy change project, task order 809","","PD-ABW-584","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2NjM3","Guatemala","9365470"
"","Project title: Training in reproductive health III (TRH III)","Special Evaluation","Documents","HRN-A-00-98-00041-00","","2/1/2002 12:00:00 AM","","Health professional education|Medical education|Nurses|Nurse midwives|Paramedical midwives|Family planning services|Reproductive health|Curriculum|Occupational qualifications|Development program evaluation|Project sustainability","Philippines","http://pdf.usaid.gov/pdf_docs/PNACP968.pdf","379 KB","007525 - JHPIEGO Corp.","","010921 - USAID. Bur. for Global Health. Ofc. of Population","English","application/pdf","","","Pons, Melahi|Rawlins, Barbara|Brechin, Susan J. Griffey","Family planning education","Feb 2002","","","JHPIEGO technical report 16 (JHP-16)","Institutionalization of reproductive health preservice education in the Philippines : an evaluation of programmatic efforts, 1987-1998","","PN-ACP-968","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2NjUz","Nepal","936306901"
"","Task order no. 810|Related document: PN-ACP-986|Evaluation support services indefinite quantity contract|(Evaluation IQC)","Special Evaluation","Documents","AEP-I-00-00-00024-00","","6/1/2002 12:00:00 AM","","Natural resource conservation|Biological diversity|Natural resource management|Natural resource utilization|Business enterprises","Kenya","http://pdf.usaid.gov/pdf_docs/PDABW589.pdf","984 KB","003970 - Management Systems International, Inc. (MSI)","","008565 - USAID. Mission to Kenya","English","application/pdf","Interim evaluation","","Lent, Drew|Fox, Michael|et al.","Environmental protection and conservation","17 Jun 2002","","","","USAID/Kenya SO 5 : conservation of resources through enterprise (CORE) -- mid-term evaluation final report","","PD-ABW-589","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2NjU4","Kenya",""
"Summative evaluation of a project to increase girls' attainment in basic literacy and education in Malawi (GABLE project, 1991-2001). GABLE, particularly as extended/amended, achieved its objectives of creating a policy environment for sustainable and effective schools and classroom practice while putting into wider practice innovative and effective interventions at the community level.  GABLE contributed very positively to achieving the strategy and objectives of strategic objective (SO) 4 and had a significant impact on its intermediate results.  Specific findings are noted below. Educational quality.  (1) Teachers trained under GABLE practice what they have learned; teaching is characteristically more interactive and more creative than in non- GABLE schools; teachers value their training immensely, have more confidence in their professional activity, and desire to receive more such formation.  (2) The school cluster system and the mentor teacher program, developed in the Quality Education through Supporting Training (QUEST) (sub)project; are among the most successful components of GABLE; support to institutionalize these local support systems is necessary for sustained classroom reform.  (3) Pupil performance at standards 1-4 of the GABLE-targeted schools has been enhanced by 20%, as proposed, in mathematics and Chichewa, less in English reading comprehension.  (4) The rate of pupil dropout has decreased by about the 10% projected in every district and at each standard in GABLE-associated schools; the targeted 10% reduction in the pupil repetition rate was not achieved because of the increased attention given by teachers to pupil adequate performance and readiness for promotion.  (5) The institutional partnerships established within GABLE have been highly productive in researching avenues (e.g., continuous assessment, gender-appropriate curricula) for enhancing the literacy and numeracy teaching strategies at standards 1-4. Community involvement.  (1) GABLE has responded directly and successfully to the strategy of involving communities in school construction, supervision, and management through its training and support program for school committees, parent-teacher associations (PTAs), and community leaders; the contribution of Creative Associates International (CAII) and the Creative Center for Community Mobilization (CRECCOM) to this process was outstanding. (2) Community training has been successful, though the level of community participation in school improvement varies.  More systematic support, facilitation, and monitoring of community practices in school involvement are required for this result to be sustained. Also, there is a risk that if expectations are not met within a reasonable amount of time, local communities will become frustrated and discouraged.  (3) A strategic plan with measurable performance indicators is needed to measure the overall effectiveness of CRECCOM activities; a management information system (MIS) is also needed.  CRECCOM has placed too much emphasis on process and inputs. Gender equity.  (1) GABLE has enhanced the Government of Malawi's commitment to girls' education and fostered educational policy reforms, culminating in the incorporation of gender equity throughout the Policy Investment Framework (PIF).  (2) GABLE has created a conducive and enabling environment for learning among boys and girls via its Social Mobilization Campaign (SMC) and SMC-Education Quality (EQ) activities. (3) Major attitudinal changes towards girls and their education under SMC and SMC-EQ have led to increased access for girls, abridging the gender gap in primary education, reducing dropouts, and improving performance.  (4) A GABLE special unit developed gender-appropriate primary education curriculum for use in standards; these training materials and the training of educators in their use have all improved the learning environment for girls.  (5) Nonetheless, some gender disparities remain; there are still fewer girls in the higher standards of primary education as well as in secondary schools overall, and there continues to be fewer female teachers. Role of government.  (1) The government and its concerned ministries at the central, divisional, district, and zonal levels have successfully appropriated ownership of GABLE.  (2) The ongoing awareness, support, and collaboration of the senior administrators and professional staff of these ministries have greatly facilitated GABLE implementation.  (c) The Ministry of Education, Science, and Technology (MOEST) has successfully developed the PIF, established a Planning Unit, and installed an education monitoring information systems (EMIS) for assessing the strategic policies of GABLE. A total of 22 lessons are detailed regarding the sensitization, orientation, and participation of stakeholders and program/project objectives, activities, and management.","Contract listed on document as OUT-HNE-I-802-00-00075-00-00","Final Evaluation Report","Documents","OUT-HNE-I-802-00-00075-00|HNE-I-00-00-00075-00","","5/1/2002 12:00:00 AM","","Access to education|Equity|Girls|Literacy instruction|Basic education|Strategic objectives|Educational policy|Educational reform|Educational delivery|Educational innovations|Teacher training|Student performance|School dropouts|Community participation|Educational materials|Curriculum design|Management information systems|Development program monitoring|Host country cooperation|Government departments|Gender analysis|Partnerships|Public awareness|Attitude change|Quality of education","Malawi","http://pdf.usaid.gov/pdf_docs/PDABW640.pdf","468 KB","008360 - Mitchell Group, Inc.","","008573 - USAID. Mission to Malawi","English","application/pdf","Final evaluation","","Hebert, Paul|Millsap, William|El-Sanabary, Nagat","Girls' education","30 May 2002","","","","Summative evaluation of USAID/Malawi's girls' attainment in basic literacy and education (GABLE), (project no. 612-0240)","","PD-ABW-640","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2ODQw","Malawi","6120240"
"Evaluates project to increase children's access to high-quality basic education (QUEST project), implemented by Save the Children Federation (SCF)/US in the Districts of Mangochi, Balaka, and Blantyre Rural, Malawi.  No evaluation period is provided. Overall, SC/US has achieved its central aim -- to decentralize action to improve the quality of education at the zone, cluster,  and school level -- and has for the most part achieved its targets for enhancing the access, quality, and efficiency of primary education in the three target districts.  QUEST has also contributed substantially to the Mission's strategic objective (SO) 4 strategy and its two intermediate results, and to the goals of the Ministry of Education, Science, and Technology's (MOEST's) revised sector strategy as presented in the Policy Investment Framework (PIF).  Specific results are noted below. (1) MOEST officials at all levels are keenly aware of QUEST and strongly support it.  At non-central levels, education officials are directly involved in implementation by advising and monitoring activities and by administering the QUEST Fund.  (2) Thirty-three new community schools have been established with enrollments of 11,387 pupils, 69% of the target of 16,500.  Construction is 64% complete.  (3) QUEST-trained teachers practice what they learn in classrooms.  Teaching in QUEST schools is characteristically more interactive and more creative than in non-QUEST schools.  Teachers value QUEST training enormously, have more confidence as a result, and would like to participate in even more training. (4) The teaching of literacy and numeracy, though improved, does not maximize pupils' opportunities to apply new skills and concepts and rarely provides opportunities for creative thinking, self-initiated learning, and problem-solving. Exploring novel and effective ways to enhance the teaching and learning of literacy and numeracy in primary classrooms is critical. (5) It should not be assumed that teachers can develop adequate learning environments simply as a result of training.  Some materials are required over and beyond those that can be produced locally, particularly for literacy enhancement.  (6) Avenues for supplying materials that can be used for teaching need to be explored further. (7) Teachers are knowledgeable about continuous assessment, but their ability to use such information to guide their day-to-day practices and to engage pupil responsibility in learning needs to be strengthened. (8) The School Cluster System (SCS) and Mentor Teacher Program (MTP) are among QUEST's most successful components and should be institutionalized.  (9) Community training has been successful, though community involvement in school improvement varies. More systematic support, facilitation, and monitoring of community practices in school involvement is required for this result to be sustained. (10) The target of 20% gain in pupil performance was met in the first 2 years of the project for the majority of subjects in standards 1-4. This should be taken as, overall, successful achievement of the performance indicator for school quality.  With the exception of standard 4 Chichewa, after 2 years, pupils in QUEST schools outperformed those in non-QUEST schools in mathematics, Chichewa (words in passages), and English (words in passages).  (11) The rate of pupil dropout decreased in all QUEST districts for standards 1-4 over the first 2 years of the project, with the targeted 10% reduction in pupil dropout approximated in standard 1 and 2 for Balaka and Blantyre Rural. Results for the final year of QUEST will not be obtainable until 2003.  (12) The integrated curriculum pilot study showed that this method effected a performance advantage for Chichewa and mathematics, but not English. (13) QUEST's partnership with the Malawi Institute of Education (MIE) and the Improving Education Quality (IEQ) project/Malawi has been extremely productive. Encouragement of these partnerships to enhance literacy and numeracy teaching strategies in junior primary schools is advised.  (13) QUEST accomplishments are not considered sustainable at this time.  It would be premature to discontinue the support to the districts until more sustainable reform is achieved.  Two avenues for effecting sustained change include:  (a) enhancing and institutionalizing the SCS and MTP and linking these system to Malawi's current and future teacher education programs; and (b) further enhancing community participation until a measure of sustained involvement is achieved. A total of 28 lessons learned are detailed in five areas: the sensitization and orientation of stakeholders; the training of teachers, parents, and local leaders; the supervision of teachers; the QUEST Term Plan/Initiative program; and the construction of village-based schools and housing for teachers.","Contract listed on document as OUT-HNE-I-802-00-00075-00-00","Special Evaluation","Documents","OUT-HNE-I-802-00-00075-00|HNE-I-00-00-00075-00","","4/1/2002 12:00:00 AM","","Access to education|Literacy instruction|Basic education|Primary education|Educational reform|Educational administration|Decentralization|Educational delivery|Educational innovations|Teacher training|Building construction|Student performance|School dropouts|Community participation|Educational materials|Curriculum design|Mentoring|Government departments|Partnerships|Project sustainability|Private voluntary organizations|Quality of education","Malawi","http://pdf.usaid.gov/pdf_docs/PDABW641.pdf","301 KB","008360 - Mitchell Group, Inc.","","008573 - USAID. Mission to Malawi","English","application/pdf","Interim evaluation","","Hebert, Paul|Randolph, Elizabeth|Udedi, Bertha","Educational delivery","18 Apr 2002","","","","Comprehensive evaluation of quality education through supporting teaching (QUEST), (project no. 612-0267)","","PD-ABW-641","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2ODQx","Malawi","6120267"
"","Task order 814|Evaluation indefinite quantity contract (Evaluation IQC)","Special Evaluation","Documents","AEP-I-00-00-00023-00","","7/1/2002 12:00:00 AM","","Universities and colleges|Institutional linkages|Institution building|Legislature","Indonesia","http://pdf.usaid.gov/pdf_docs/PDABW678.pdf","1,963 KB","000436 - Development Associates, Inc.","","008558 - USAID. Mission to Indonesia","English","application/pdf","Interim evaluation","","Paget, Roger|Cook, Thomas|et al.","Legislative strengthening","Jul 2002","","","","Evaluation of the university collaboration and parliamentary assistance activity : IRIS [institutional reform and the informal sector] in Indonesia","","PD-ABW-678","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjY2OTI0","Indonesia",""
