Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"EVALUATES PERFORMANCE FROM MID-1961 TO AUG 1969 OF A SERIES OF PROJECT AGREEMENTS FOR TEN YRS OF TEACHER EDUC IN KENYA, TANZANIA & UGANDA. EVAL IS CONCERNED WITH COOPERATN AMONG EAST AFRICAN GOVTS (GEA), THE COLLEGES OF UNIV OF EAST AFRICA & THE US GOVT TO ENABLE GEA TEACHER EDUC SYSTEMS TO MEET EDUC GOALS & MANPOWER NEEDS OF THEIR ECON DEVEL PROGS. ASSISTANCE TO THE TEACHER EDUCATION FOR EAST AFRICA (TEEA) PROG WAS PROVIDED THROUGH A CONTRACT WITH TEACHER'S COLLEGE OF COLUMBIA UNIV (TCCU) TO SUPPLY TUTORS TO THE TEACHER TRNG COLLEGES & STAFF EDUCATORS TO THE INSTITS OF EDUC, AND TO SUPPORT AN ADMIN HDQTRS STAFF. PROJECT FLEXIBILITY & SCOPE PERMITTED DEVEL, IMPLEMENTATN, REVIEW, REFINEMENT & CONTINUING OPERATION OF PRE-SERVICE & IN-SERVICE PROGS STAFFED BY COMPETENT US PERSONNEL. FINANCING WAS ADEQUATE FOR A WELL-CONCEIVED, GOAL-ORIENTED PROG SUITED TO GEA REQUIREMENTS. MAJOR STRENGTHS OF TCCU CONTRACT WERE THE INSTIT'S WILLINGNESS TO ACCEPT LONG-TERM ASSIGNMENT OF TOP-RANKING PROFESSORS, TO SECURE COOPERATN OF GEA COUNTRIES & TO PARTICIPATE IN A REGIONAL TEACHER TRNG PROG. THE STAFF EDUCATORS WERE EFFECTIVE IN CURRIC DEVEL, IMPLEMENTATN, COORDINATN & EVAL, IN UPGRADING IN-SERVICE ELEMENTARY TEACHERS, & IN SELECTION & UTILIZATION OF AUDIO-VISUAL & OTHER INSTRUCTIONAL MTRLS. MAIN DEFICIENCIES OF PROJECT AGREEMENT ARE FAILURE TO SPELL OUT CONCISELY THE NATURE & EXTENT OF RESPONSIBILITIES OF REGIONAL & COUNTRY USAID EDUC ADVISORS & FAILURE TO DIFFERENTIATE BETWEEN BILATERAL & REGIONAL CONTRACT ACTIVITIES. TUUC CONTRACT DEFICIENCIES INCLUDED ILL-DEFINED RESPONSIBILITIES & AUTHORITY, AS WELL AS LACK OF EVAL GUIDEPOSTS. RECOMMENDATNS INCLUDE PLANNING FOR AN EAST AFRICAN REGIONAL PLANNING UNIT WITH PLANNING & COORDINATN RESPONSIBILITIES; LEADERSHIP TRNG FOR NATIONAL & INTERNATIONAL LEADERS, PRINCIPALS & SUPERVISORS OF TEACHERS COLLEGES. EXTENSION CENTERS SHOULD BE ESTABLISHED, COMBINED WITH INTERNSHIPS IN THE US & OPPORTUNITIES TO OBTAIN US DEGREES. THE PRESENT 1971 TERMINATION DATE SHOULD BE REVIEWED ACCORDING TO THE DIFFERING SITUATIONS IN THE THREE GEA COUNTRIES. QUANTITATIVE GOALS & INPUTS FOR FUTURE PROGS SHOULD BE ESTABLISHED.","Evaluation period: 1 Jul 1966-31 Dec 1969","Special Evaluation","Documents","","","8/1/1969 12:00:00 AM","","Teacher education|Educational materials|Teacher training|On the job training|Curriculum|Educational reform|Curriculum design|Secondary education|Tutors|Beneficiary interviews","East Africa","http://pdf.usaid.gov/pdf_docs/PDAAA530A1.pdf","1,141 KB","000035 - U.S. Agency for International Development (USAID)","","","English","application/pdf","Sector level evaluation|Evaluation team|Indepth evaluation","","HOLMES, FRANK L.|HARRIS, FRED E.","Teacher education","15 Aug 1969","","","","EVALUATION OF PROJECT AGREEMENT ""TEACHER EDUCATION FOR EAST AFRICA"" (07/69-08/69)","","PD-AAA-530-A1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTc1NjIz","East Africa (Regional Dev Office)","6180617"
"AID PPC/SMAD OFFICIAL'S REPORT AND RECOMMENDATION OF THE PROPOSED LAND REFORM ACTIVITIES IN PROJECT SUPPORTING THE DEVELOPMENT OF GERAN, A SPECIAL GROUP FOR THE RATIONALIZATION OF THE NE BRAZILIAN SUGAR AGRO-INDUSTRY. PROJECT AIMS AT ASSISTING GERAN TO DEVELOP THE CAPABILITY TO CARRY OUT AGRO-INDUSTRIAL DIVERSIFICATION, MODERNIZATION, AND LAND REFORM. AID/W OFFICIAL DECLARES CONDITIONS RIPE FOR LAND REFORM PROGRAM IN ZONA DA MATA REGION VISITED AND EXPRESSES HOPE THAT SUCH REFORM EFFORTS NOT BE ""LOST IN THE OPERATING SHUFFLE OF GERAN."" THE AREA POSSESSES ABUNDANT LABOR RESOURCES, RELATIVELY CHEAP LAND, ACCESSIBLE ROADS, AND GOOD CLIMAT AND NATURAL RESOURCES. HIGH FOOD PRICES AND A DEFICIT IN FOOD PRODUCTION SHOULD PROVIDE PRODUCTION INCENTIVES. OFFICIAL PROPOSES AID SUPPORT OF LAND PARCELIZATION AND FAMILIARIZATION OF GERAN AUTHORITIES WITH LAND REFORM MODELS ELSEWHERE IN LATIN AMERICA. HE SUGGESTS THAT A SELECTION PROCESS BE UTILIZED TO OBTAIN PARCELIZATION PARTICIPANTS WITH LABOR UNIONS AND/OR COOPS BEING GIVEN FINAL SELECTION AUTHORITY. GIVEN THE QUALIFICATIONS OF THOSE THEN SELECTED, AID OFFICIAL FEELS THAT MUCH LESS EMPHASIS NEED INITIALLY BE PLACED ON FORMAL TRAINING PROGRAMS. GIVEN ACCESS TO RESOURCES, ADEQUATE INCENTIVES AND A MODEST AMOUNT OF TECHNICAL ASSISTANCE, MOST LAND REFORM PARTICIPANTS SHOULD BE ABLE TO MAKE IT ON THEIR OWN. ONLY A VERY MODEST AMOUNT OF CAPITAL IS RECOMMENDED FOR HOUSING AND ROAD IMPROVEMENTS; MORE MIGHT BE REQUIRED FOR WATER SYSTEMS FOR HOME & LIVESTOCK USE. OFFICIAL RECOMMENDS THAT AID OBTAIN A FULL-TIME COORDINATOR TO HANDLE GERAN QUESTIONS AND AT LEAST 3 TECHNICIANS TO ASSIST GERAN WITH LAND REFORM QUESTIONS: A GENERAL ECONOMIST AND/OR MGMT SPECIALIST; A LAND REFORM POLICY EXPERT; AND AN AGRICULTURAL CREDIT SPECIALIST. OFFICIAL RECOMMENDS CONSIDERATION BE GIVEN TO INITIATION OF AID PROJECTS IN THE AREAS OF PRODUCTION CREDIT FOR SETTLERS, CONSUMPTION CREDIT IN THE FORM OF PL480 FOOD AID, AND A ""LAND SALE GUARANTEE"" PROGRAM, INDUCING THE COMMERCIAL SALE OF LAND BY LANDOWNERS TO PEASANT ORGANIZATIONS.","","Special Evaluation","Documents","","","9/1/1969 12:00:00 AM","","Agricultural diversification|Agricultural credit|Land tenure|LAND REFORM|Feasibility studies|Development project design|Development project implementation|Development project evaluation|Management operations|Agricultural management|Agricultural training|Agricultural education|Institution building|Agricultural policy|Agricultural planning|Sugar|Food industry|SUGAR CANE|Financial management|Agricultural technology","Brazil","http://pdf.usaid.gov/pdf_docs/PDAAA285E1.pdf","275 KB","003221 - USAID. Ofc. of Program and Policy Coordination","","","English","application/pdf","PPCeval","","ADAMS, DALE W.","Land reform","24 Sep 1969","","","","OBERSERVATIONS ON GARAN'S PROPOSED LAND REFORM ACTIVITIES (8/27-9/10/69)","","PD-AAA-285-E1","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTc1NzU2","Brazil","512024904"
"","","Special Evaluation","Documents","","","1/1/1969 12:00:00 AM","","Participants|Student evaluation|Evaluation methodology|Interviews","","http://pdf.usaid.gov/pdf_docs/PNAAS394.pdf","157 KB","000257 - American University, Washington. Development Education and Training Research Institute","","","English","application/pdf","","","","Basic education","1969","","","","AID evaluation committee briefing, 16 July 1969 : principal findings and recommendations, first annual analysis - exit interview data AID/OIT participants","","PN-AAS-394","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg2NDgy","",""
"","","Special Evaluation","Documents","","","10/1/1969 12:00:00 AM","","Transportation system repair|Rail transportation","Vietnam","http://pdf.usaid.gov/pdf_docs/PDABA647.pdf","112 KB","008623 - USAID. Mission to Vietnam","","","English","application/pdf","","","","","2 Oct 1969","","","","Project review : railway rehabilitation (DOD) 730-11-330-296","","PD-ABA-647","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjEwNzQw","Vietnam (South), Republic of","7300296"
"","","Special Evaluation","Documents","","","12/1/1969 12:00:00 AM","","Educational administration|Universities and colleges","Uganda","http://pdf.usaid.gov/pdf_docs/PDABA775.pdf","1,463 KB","008618 - USAID. Mission to Uganda","","","English","application/pdf","","","Ottley, Rex A.","","5 Dec 1969","","","","Institution building at Makerere University","","PD-ABA-775","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjExMDUz","East Africa (Regional Dev Office)","6180623"
"","","Special Evaluation","Documents","AID/ea-51","","1/1/1969 12:00:00 AM","","Agricultural development","Laos","http://pdf.usaid.gov/pdf_docs/PNABJ156.pdf","4,570 KB","002101 - Ohio State University. Dept. of Agricultural Economics and Rural Sociology. Agricultural Finance Program","","000035 - U.S. Agency for International Development (USAID)","English","application/pdf","Final evaluation","","Jones, Ted L.|Frazier, Russell D.|Henning, William L., Jr.","Agricultural development","Jan 1969","","","AFC Research Publication, no. 130","Evaluation of the Agricultural Development Organization of Laos","","PN-ABJ-156","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjE4Mjc3","Laos",""
"","","Special Evaluation","Documents","","","11/1/1969 12:00:00 AM","","Public safety|Police services","Laos","http://pdf.usaid.gov/pdf_docs/PDABJ408.pdf","2,320 KB","003222 - USAID. Ofc. of Public Safety (OPS)","","008567 - USAID. Mission to Laos","English","application/pdf","Final evaluation","","Goin, Lauren J.|Leister, Charles","Governance","Nov 1969","","","","Evaluation of the public safety program, USAID/Laos","","PD-ABJ-408","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjM0NDc5","Laos","4390072|4390028"
"","Cited in USAID historical material bibliography","Special Evaluation","Documents","","","1/1/1969 12:00:00 AM","","Evaluation|Personnel|Training|USAID","","http://pdf.usaid.gov/pdf_docs/PNABT534.pdf","1,993 KB","008477 - USAID. Review Committee on AID Training","","","English","application/pdf","","","Herder, Robert W.|Harr, John D.|Sheppard, William J.","Management training","Jan 1969","","","","Review of A.I.D. training","","PN-ABT-534","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjM2MTU0","AID Administrator",""
"","'An evaluation report to the Agency for International Development|and the Treasury Department'|Cover date: August 1969","Special Evaluation","Documents","","","7/1/1969 12:00:00 AM","","Government departments|Cooperation|Technical assistance|Revenues|Economic systems","USA","http://pdf.usaid.gov/pdf_docs/PDACL925.pdf","1,640 KB","000035 - U.S. Agency for International Development (USAID)|001683 - U.S. Dept. of the Treasury","","","English","application/pdf","","","Roseman, Alvin|Descartes, Sol Luis|Welch, Ronald B.","Public administration","Jul 1969","","","","Interagency collaboration in U.S. technical assistance on revenue systems","","PD-ACL-925","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzAzMDY5","US",""
"","","Special Evaluation","Documents","","","3/1/1969 12:00:00 AM","","USAID|Government departments|Development cooperation|Participants|Technical cooperation","USA","http://pdf.usaid.gov/pdf_docs/PDACL976.pdf","10,908 KB","001244 - U.S. Dept. of Agriculture","","000035 - U.S. Agency for International Development (USAID)","English","application/pdf","","","","Agricultural education","28 Mar 1969","","","","Evaluation report summary and recommendations of the general agreement between the Department of Agriculture and the Agency for International Development","","PD-ACL-976","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzAzMzA0","US",""
"","Handwritten on cover: CD-AAC-424 -- 517-11-710-021|Originally labeled as 'secret' -- declassified 11 Feb 2000|Cover title","Special Evaluation","Documents","","","4/1/1969 12:00:00 AM","","Governance|Public safety|Training|Police|Public administration|Police services|Institution building|Communications technology","Dominican Republic","http://pdf.usaid.gov/pdf_docs/PDACM629.pdf","2,568 KB","003222 - USAID. Ofc. of Public Safety (OPS)","","","English","application/pdf","","","Goin, Lauren J.|Ellena, Peter|Tate, Lawrence","Governance","Apr 1969","","","","Evaluation of the public safety project, USAID Dominican Republic","","PD-ACM-629","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA1MDU1","Dominican Republic",""
"","Handwritten on cover: 514-11-710-066 -- 514-11-710-054|Later evaluation: PD-ACS-363","Special Evaluation","Documents","","","6/1/1969 12:00:00 AM","","Governance|Civil society|Rule of law|Development program evaluation|Security|Public safety|Police|Police services|Public administration|Vocational training","Colombia","http://pdf.usaid.gov/pdf_docs/PDACM630.pdf","5,852 KB","003222 - USAID. Ofc. of Public Safety (OPS)","","","English","application/pdf","","","","Governance","Jun 1969","","","","Evaluation of AID public safety program in Colombia","","PD-ACM-630","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzA1MDU4","Colombia",""
"","Includes copy of transmittal cable from mission to AID/Wasington","Special Evaluation","Documents","","","10/1/1969 12:00:00 AM","","","Tunisia","http://pdf.usaid.gov/pdf_docs/PDACR396.pdf","3,002 KB","008616 - USAID. Mission to Tunisia","","","English","application/pdf","","","","Food aid programs","1 Oct 1969","","","","Task force report on the P.L. 480, Title II, 'food-for-work' (LCSD) program in Tunisia 1966-1969","","PD-ACR-396","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzE1ODYw","Tunisia",""
