Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","Project title: Rational pharmaceutical management plus (RPM+)|Basic support for institutionalizing child survival (BASICS)","Special Evaluation","Documents","HRN-A-00-00-00016-00","","2/1/2007 12:00:00 AM","","Disease prevention and control|Malaria|Disease treatment|Pharmaceuticals|Supply management|Health workers|Distribution|Home health care","Rwanda","http://pdf.usaid.gov/pdf_docs/PDACJ621.pdf","945 KB","000750 - Management Sciences for Health (MSH)","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","Interim evaluation","","Barat, Lawrence|Schubert, Joan|et al.","Malaria","Feb 2007","","","","External evaluation of the pilot phase of the home-based management of malaria program in Rwanda : final report","","PD-ACJ-621","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk3MDk1","Rwanda","936310402"
"","","Special Evaluation","Documents","391-A-00-03-01000-00","","1/1/2007 12:00:00 AM","","Educational delivery|Educational administration|Sector restructuring|Impact assessment|Career development|Literacy instruction|Community participation|Communications technology|Best practices|Information and communications technology (ICT)","Pakistan","http://pdf.usaid.gov/pdf_docs/PDACJ650.pdf","936 KB","011117 - RTI International","","008588 - USAID. Mission to Pakistan","English","application/pdf","Ex post evaluation|Success stories","","","Basic education","[2007]","","","","Education sector reform assistance (ESRA) program : best practices, success stories, and lessons learned during program implementation","","PD-ACJ-650","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk3MTc5","Pakistan",""
"","","Final Evaluation Report","Documents","","","2/1/2007 12:00:00 AM","","Peace|Conflict resolution|Internal conflict|Governance|Municipal level|Accountability|Public awareness|Civil society|Conflict prevention","Sri Lanka","http://pdf.usaid.gov/pdf_docs/PDACJ689.pdf","134 KB","008606 - USAID. Mission to Sri Lanka","","","English","application/pdf","Final evaluation|Peace building|Transparency","","Timberman, David G.","Civil society","28 Feb 2007","","","","Evaluation of the AED peace support program (phase III) and the TAF-ICMA transparent and accountable local governance (TALG) program","","PD-ACJ-689","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk3Mjk3","Sri Lanka",""
"","Project title: MEASURE evaluation phase II","Special Evaluation","Documents","GPO-A-00-03-00003-00","","3/1/2007 12:00:00 AM","","HIV/AIDS|Disease prevention and control|Youth|Health education|Sexual abstinence|Human sexual behavior|Central funding","Haiti|Kenya|Tanzania|Mozambique|Ethiopia","http://pdf.usaid.gov/pdf_docs/PDACJ712.pdf","374 KB","000821 - University of North Carolina at Chapel Hill. Carolina Population Center","","013626 - U.S. President's Emergency Plan for AIDS Relief (PEPFAR)|011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","Sexual promiscuity|Sexual partners|Interim evaluation|Abstinence-be faithful-use condoms (ABC) strategy","","Speizer, Ilene|Lopez, Carla","HIV / AIDS","Mar 2007","","SR-07-34","","Field assessment of emergency plan centrally-funded HIV prevention programs for youth","","PD-ACJ-712","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk3Mzcx","Ctr for Population, Health & Nutrition","936308308"
"","Project title: Implementing AIDS prevention and control (IMPACT)|At head of title: IMPACT project experience and lessons learned|Also known as: Implementing AIDS prevention and care (IMPACT)","Special Evaluation","Documents","HRN-A-00-97-00017-00","","1/1/2007 12:00:00 AM","","Disease prevention and control|HIV/AIDS|Human sexual behavior|Behavior change|IEC|Strategic planning|Communication media|Peer teaching|Arts|Evaluation|Impact assessment|Voluntary counseling and testing (VCT) for HIV/AIDS","Kenya","http://pdf.usaid.gov/pdf_docs/PDACJ728.pdf","736 KB","009154 - Family Health International (FHI)","","010929 - USAID. Bur. for Global Health. Ofc. of HIV/AIDS","English","application/pdf","Strategic behavioral communications (SBC)|Ex post evaluation","","Mwarogo, Peter","HIV / AIDS","2007","","","","From behavior change communication to strategic behavioral communication on HIV in Kenya, 1999-2006","","PD-ACJ-728","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk3NDE3","Kenya","936309002"
"","Democracy and governance analytical support and implementation|services|Task order 9","Special Evaluation","Documents","DFD-I-00-04-00228-00","","6/1/2007 12:00:00 AM","","Minority groups|Disadvantaged groups|Ethnic groups|Socioeconomic development|Development assistance|Development strategies|Development programs|USAID|Best practices","Romania","http://pdf.usaid.gov/pdf_docs/PDACJ762.pdf","447 KB","003970 - Management Systems International, Inc. (MSI)","","010864 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Democracy and Governance","English","application/pdf","Roma|Gypsies|Development goals","","Thorup, Cathryn L.|Mihalache, Cristi|et al.","Population groups","Jun 2007","","","","Roma programs financed by the U.S. Government : best practices and lessons learned","","PD-ACJ-762","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk3NDkw","Romania",""
"","","Special Evaluation","Documents","","","4/1/2007 12:00:00 AM","","HIV/AIDS|Tuberculosis|Disease prevention and control|Integrated health care|Information centers|Health research|Disease detection|Disease treatment|Drug therapy|Disease testing|Voluntary counseling and testing (VCT) for HIV/AIDS","Uganda","http://pdf.usaid.gov/pdf_docs/PDACJ776.pdf","1,028 KB","003970 - Management Systems International, Inc. (MSI)","","008618 - USAID. Mission to Uganda","English","application/pdf","Isoniazid prophylactic therapy (IPT)|Patient follow ups|Interim evaluation","","Ssemafumu, Edward|Mabirizi, David|et al.","HIV / AIDS","4 Apr 2007","","","","Evaluation of the integration of isoniazid prophylactic therapy (IPT) in HIV/AIDS prevention and control programs at the AIDS Information Center (AIC) Uganda : final report","","PD-ACJ-776","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk3NTE4","Uganda",""
"","Contributing to study: 1. Food Development Center of the National Food Authority, 2. Dept. of Food Sciences & Nutrition of the College of Home Economics, University of the Philippines, & 3. Dept. of Food Science & Technology of Leyte State University|Project title: Peanut collaborative research support program (Peanut CRSP)|Part 1: PD-ACJ-803","Special Evaluation","Documents","LAG-G-00-96-00013-00|LAG-G-00-96-90013-00","","4/1/2007 12:00:00 AM","","Agricultural research|Research collaboration|Peanuts|Impact assessment|Agricultural technology|Fortified foods|Vitamin A|Food sanitation|Convenience foods|Business enterprises","Philippines","http://pdf.usaid.gov/pdf_docs/PDACJ804.pdf","4,134 KB","007356 - University of Georgia. Georgia Experiment Station. Peanut CRSP Management Entity","","010890 - USAID. Bur. for Economic Growth, Agriculture and Trade. Ofc. of Agriculture and Food Security","English","application/pdf","Impact evaluation|Peanut butter|Product shelf life|Peanut brittle|Cookies|Food stabilizers","","Lustre, Alicia O.|Palomar, Lutgarda S.|et al.","Agricultural research","Apr 2007","","","Peanut CRSP monograph series, no. 9","Impact assessment of peanut-CRSP projects in the Philippines : part 2","","PD-ACJ-804","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk3NTQz","Philippines",""
"","Evaluated project title: Quality assurance project II (QAP II)|Evaluated project title: Basic support for institutionalizing child|survival (BASICS)|Document produced under the Quality assurance/workforce development|(QA/WD) project, successor to QAP II","Special Evaluation","Documents","GPH-C-00-02-00004-00","","2/1/2007 12:00:00 AM","","Public health care|Child health care|Quality control|Health care administration|Management operations|Operations research|Project sustainability|Health research|Health care reform|Integrated management of childhood illnesses (IMCI)|Quality of care","Niger","http://pdf.usaid.gov/pdf_docs/PDACJ787.pdf","667 KB","004486 - University Research Corp. (URC) Center for Human Services","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","Ex post evaluation","","Djibrina, Sabou|Edson, Wendy Newcomer|et al.","Health delivery","Feb 2007","","","Quality assurance project operations research results","The Niger QAP/BASICS joint project : an evaluation of QA activities two years later","","PD-ACJ-787","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk3NTUz","Niger","936599202|9366006|936310405"
"","Project title: HIV operations research (HORIZONS)","Special Evaluation","Documents","HRN-A-00-97-00012-00","","6/1/2007 12:00:00 AM","","HIV/AIDS|Maternal child health care|Disease prevention and control|Health care coverage|Health education|Peer teaching|Mentoring|Counseling services|Family planning behavior|Mothers|Child feeding practices|Disease testing|Prevention of mother-to-child transmission of HIV (PMTCT)","South Africa","http://pdf.usaid.gov/pdf_docs/PDACJ855.pdf","311 KB","000974 - Population Council","","013626 - U.S. President's Emergency Plan for AIDS Relief (PEPFAR)|010929 - USAID. Bur. for Global Health. Ofc. of HIV/AIDS","English","application/pdf","Interim evaluation|Peer support|People living with AIDS (PLWA)|Nevirapine","","Baek, Carolyn|Rutenberg, Naomi|et al.","HIV / AIDS","Jun 2007","","","","Key findings from an evaluation of the mothers2mothers program in KwaZulu-Natal, South Africa","","PD-ACJ-855","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk3NzMz","South Africa","936309001"
"","Project title: Monitoring and evaluation performance program, phase|II (MEPP II)|Annexes: PD-ACJ-881","Final Evaluation Report","Documents","267-C-00-05-00508-00","","5/1/2007 12:00:00 AM","","Civil society|Civic education|Human rights|Women's rights|Political corruption|Information centers|Advocacy|Project sustainability|Stakeholder participation","Iraq","http://pdf.usaid.gov/pdf_docs/PDACJ880.pdf","546 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","011765 - USAID. Mission to Iraq","English","application/pdf","Final evaluation|Political systems in transition","","Webb, Kathleen|Biddle, Stark|et al.","Civil society","24 May 2007","","","","Building on transition : Iraq civil society program (ICSP) final evaluation -- final report","","PD-ACJ-880","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk3ODA5","Iraq",""
"","Project title: Monitoring and evaluation performance program, phase|II (MEPP II)|Main evaluation: PD-ACJ-880","Final Evaluation Report","Documents","267-C-00-05-00508-00","","5/1/2007 12:00:00 AM","","Civil society|Civic education|Human rights|Women's rights|Political corruption|Information centers|Advocacy|Project sustainability|Stakeholder participation","Iraq","http://pdf.usaid.gov/pdf_docs/PDACJ881.pdf","914 KB","001891 - International Business and Technical Consultants, Inc. (IBTCI)","","011765 - USAID. Mission to Iraq","English","application/pdf","Final evaluation|Political systems in transition","","Webb, Kathleen|Biddle, Stark|et al.","Civil society","24 May 2007","","","","Building on transition : Iraq civil society program (ICSP) final evaluation -- final report : consolidated annexes","","PD-ACJ-881","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk3ODEw","Iraq",""
"","","Special Evaluation","Documents","674-O-00-06-00023-00","","3/1/2007 12:00:00 AM","","Economics education|Racial groups|Human capacity development|Economic policy|Economic analysis|Institution building|Government departments|Educational centers|Organizational capacity","South Africa","http://pdf.usaid.gov/pdf_docs/PDACK299.pdf","444 KB","012750 - Manto Management (Pty) Ltd.","","008605 - USAID. Mission to South Africa","English","application/pdf","Historically Black Colleges and Universities (HBCUs)|Impact evaluation","","Solomon, David|Moodley, Juliann","Economic policy","5 Mar 2007","","","","USAID/South Africa's economic capacity building impact assessment : final report","","PD-ACK-299","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk4OTAz","South Africa",""
"","","Final Evaluation Report","Documents","HFP-A-00-01-00022-00","","6/1/2007 12:00:00 AM","","Rural populations|Poor|Private enterprises|Business support services|Entrepreneurship|Management training|Economic competition|Youth|Business planning|Economic participation|Globalization","Africa south of Sahara|Latin America","http://pdf.usaid.gov/pdf_docs/PDACK304.pdf","254 KB","002241 - TechnoServe, Inc.","","010926 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Private and Voluntary Cooperation (PVC)","English","application/pdf","Final evaluation","","Harris, Timm|Londner, Steven|Cely, Carolina","Rural areas / rural development","27 Jun 2007","","","","TechnoServe/USAID/PVC matching grant : final evaluation -- cooperative agreement no. HFP-A-00-01-00022-00 : 'extending globalization's opportunities to the rural poor'","","PD-ACK-304","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk4OTA4","Ctr for Population, Health & Nutrition",""
"","Evaluation project title: Africa liaison program initiative (ALPI)|French summary: PD-ACK-328","Special Evaluation","Documents","","","1/1/2007 12:00:00 AM","","USAID|Private voluntary organizations|Indigenous private voluntary organizations|Partnerships|Development cooperation|Coordinating|Information networking|Teamwork|Advocacy","Africa south of Sahara","http://pdf.usaid.gov/pdf_docs/PDACK327.pdf","406 KB","005081 - InterAction","","000004 - USAID. Bur. for Africa","English","application/pdf","","","Long, Carolyn M.","Development cooperation","Jan 2007","","","","The Africa liaison program initiative II (2003-2006) evaluation","","PD-ACK-327","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk4OTM2","Africa Regional",""
"","Task order no. 809|Strengthening democracy and good governance|Decentralization, participatory government, and public management|(decentralization) indefinite quantity contract (IQC)","Special Evaluation","Documents","AEP-I-809-00-00016-00|AEP-I-00-00-00016-00","","5/1/2007 12:00:00 AM","","Governance|Local level|Provinces|Human capacity development|Institution building|Civic education|Gender analysis","Afghanistan","http://pdf.usaid.gov/pdf_docs/PDACK340.pdf","524 KB","001600 - Associates in Rural Development, Inc. (ARD)","","008504 - USAID. Mission to Afghanistan|010864 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Democracy and Governance","English","application/pdf","","","","Governance","May 2007","","","","Afghanistan local governance assistance project (ALGAP) : lessons learned review","","PD-ACK-340","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk4OTUw","Afghanistan",""
"","Evaluated projtect title: Okavango integrated river basin|management (IRBM)","Special Evaluation","Documents","690-P-00-06-00118-00","","7/1/2007 12:00:00 AM","","Aquatic resource management|River basins|Cooperative management|International cooperation|Regional participation|Biological diversity|Institution building|Multilateral organizations|Information management|Transboundary areas","Angola|Botswana|Namibia|Southern Africa","http://pdf.usaid.gov/pdf_docs/PDACK369.pdf","227 KB","006390 - U.S. Dept. of Energy. Oak Ridge National Laboratory (ORNL)","","012599 - USAID. Mission to Southern Africa","English","application/pdf","Interim evaluation","","Andreini, Marc|Murenga, Kumbulani|Wilbanks, Tom","Natural resources management","10 Jul 2007","","","","Mid-term programmatic evaluation of USAID/Southern Africa's program to 'improve management of shared river basins'","","PD-ACK-369","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk5MDAz","Regional Ctr for Southern Africa (RCSA)",""
"","","Special Evaluation","Documents","AFP-G-00-05-00025-00","","1/1/2007 12:00:00 AM","","Partnerships|Public administration|Municipal level|Indigenous private voluntary organizations|Economic development|Democratization|Agricultural product marketing|Maternal child health care|Mental health care|Business enterprises|Irrigated farming|Community facilities|Land reclamation","Latin America","http://pdf.usaid.gov/pdf_docs/PDACK382.pdf","421 KB","008336 - Strategies for International Development","","010989 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of American Schools and Hospitals Abroad (ASHA)","English","application/pdf","Nongovernmental organizations (NGO)","","Kraft, Karen|Johnson, Abigail|et al.","Development cooperation","2007","","","","Building democracy from the bottom up : lessons from Latin America -- how NGO and local governments can partner to carry out development projects and build democracy as well","","PD-ACK-382","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk5MDM0","Latin American Regional",""
"","Project title: Community revitalization through democratic action|(CRDA)","Final Evaluation Report","Documents","169-A-00-01-00125-00","","10/1/2007 12:00:00 AM","","Microenterprises|Small scale enterprises|Medium scale enterprises|Economic development|Economic impact|Business formation|Employment|Business support services","Serbia","http://pdf.usaid.gov/pdf_docs/PDACK370.pdf","858 KB","013649 - Mercy Corps","","010870 - USAID. Mission to Montenegro and Serbia","English","application/pdf","Final evaluation","","Vukovic, Bosiljka|Hempfling, Craig","Small scale enterprises","Oct 2007","","","","Assessment : micro, small & medium enterprise development activities for Serbia CRDA 2005-2007","","PD-ACK-370","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=Mjk5MDY5","Serbia",""
