Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"Evaluates project to support agricultural development in Haiti. Midterm evaluation covers the period 7/83-5/86 and is based on review of existing data and on site visits. The project, which for political reasons has been made independent of its original home in the Faculty of Agriculture and Veterinary Medicine, has a bright future if needed mid-course corrections are made. Achievements include designing (and testing at the departmental level) an agricultural information system based on a national agricultural statistics survey (NASS) and establishing a potentially valuable comprehensive resource inventory and evaluation system (CRIES), although CRIES is so new and complex that a systematic campaign is needed to mobilize its potential for future users.  More importantly, farming systems research and extension (FSR&E), despite two major successes, has focused exclusively on on-farm, agronomic testing and has lacked input from project socioeconomists (who were placed in a separate unit).  As a result, the project has not fully characterized farming systems within zones nor identified farmer problems and constraints.  Further, extension efforts have not yet studied rural institutions and their effect on technology adoption. The NASS, an ambitious effort, lacks the expertise needed to assure quality data.  Initial efforts have suffered from serious technical flaws.  The questionnaire is written in the wrong language (French), is overcrowded, at times conceptually unclear, and demands excessive interviewer training.  Pretests have been inadequate, and data verification is nowhere attempted.  No indepth, topical surveys - needed to verify the range of responses and as an aid in data interpretation - are planned. Until these defects are remedied, work on the NASS should be halted; the project is in a privileged position to carry out smaller surveys with more direct bearing on FSR&E. Four major lessons were learned.  (1) FSR is effective only when interdisciplinary.  The project's attempt to complement on-farm agronomic testing with a separate, city-based socioeconomic survey was fundamentally flawed and largely failed.  (2) The choice of four different zones in two geographically distant regions made it very difficult to establish interdisciplinary local FSR teams.  (3) Lack of a full-time administrator can distract the TA team leader from primary tasks.  (4) The project has let quantitative work dominate most of its socioeconomic analysis, to the neglect of the more comprehensive analysis needed for FSR&E.  This resulted from the unwise attempt to build two entirely different tasks - data collection and FSR&E - into one project.  Such an attempt should not be repeated. For USAID/H's response to the evaluation, see the abstract of PD-AAU-024.","Attached to PD-AAU-024","Special Evaluation","Documents","","","5/1/1986 12:00:00 AM","","Agricultural development|Agricultural production|CRIES|Farming systems research|Agricultural extension|Agricultural surveys|Project change","Haiti","http://pdf.usaid.gov/pdf_docs/XDAAU024A.pdf","10,118 KB","000490 - University of Florida. Institute of Food and Agricultural Sciences","","008554 - USAID. Mission to Haiti","English","application/pdf","Indepth evaluation|Onsite evaluation|Evaluation team|Social science evaluation|Interim evaluation","","Locher, Uli|Broekhuyse, Jan|et al.","","May 1986","","","","Agricultural development support II (project A.D.S.-II) : midterm evaluation","","XD-AAU-024-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMTg0","Haiti","5210092|9364099"
"","Attached to PD-KAI-175","Final Evaluation Report","Documents","","","4/1/1986 12:00:00 AM","","Agroforestry|Agricultural research|Agricultural extension|Farmer training","Haiti","http://pdf.usaid.gov/pdf_docs/XDKAI175A.pdf","32,264 KB","008554 - USAID. Mission to Haiti","","","English","application/pdf","Indepth evaluation|Onsite evaluation","","","","Apr 1986","","","","Agroforestry outreach project (521-0122) : end-of-project evaluation","","XD-KAI-175-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMTg2","Haiti","5210122"
"","Attached to PD-KAI-175","Special Evaluation","Documents","","","4/1/1986 12:00:00 AM","","Agroforestry","Haiti","http://pdf.usaid.gov/pdf_docs/XDKAI175B.pdf","4,205 KB","002364 - University of Maine","","008554 - USAID. Mission to Haiti","English","application/pdf","Indepth evaluation","","Grosenick, Gerold","","Apr 1986","","","Working paper series/University of Maine, no. 6","Economic evaluation of the agroforestry outreach project","","XD-KAI-175-B","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMTg3","Haiti","5210122"
"","Attached to PD-KAI-175|Project title: Forestry support program (FSP)","Special Evaluation","Documents","RSSA BST-5519-R-AG-2188","","1/1/1986 12:00:00 AM","","Agroforestry","Haiti","http://pdf.usaid.gov/pdf_docs/XDKAI175C.pdf","4,195 KB","001203 - U.S. Dept. of Agriculture. Ofc. of International Cooperation and Development|000408 - U.S. Dept. of Agriculture. Forest Service|000185 - USAID. Bur. for Science and Technology. Ofc. of Forestry, Environment and Natural Resources","","008554 - USAID. Mission to Haiti","English","application/pdf","Indepth evaluation","","Palmer, John E.","","[1986]","","","","Evaluation of technical performance : agroforestry outreach project (521-0122)","","XD-KAI-175-C","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMTg4","Haiti","5210122"
"","Attached to PD-KAI-175","Special Evaluation","Documents","","","3/1/1986 12:00:00 AM","","Varietal research|Agroforestry|Agricultural extension|Agricultural research","Haiti","http://pdf.usaid.gov/pdf_docs/XDKAI175D.pdf","8,121 KB","","","008554 - USAID. Mission to Haiti","English","application/pdf","Indepth evaluation","","Talbot, James J.","","Mar 1986","","","","Evaluation of the research components of the agroforestry outreach project in Haiti","","XD-KAI-175-D","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMTg5","Haiti","5210122"
"","Attached to PD-AAU-027","Special Evaluation","Documents","","","3/1/1986 12:00:00 AM","","Natural resource management|Agricultural development|Natural resource conservation|Beneficiary count|Beneficiary interviews","Honduras","http://pdf.usaid.gov/pdf_docs/XDAAU027A.pdf","5,691 KB","008555 - USAID. Mission to Honduras","","","English|Spanish","application/pdf","Indepth evaluation|Pre evaluation data|Onsite evaluation|Social science evaluation|Evaluation team","","","Natural resources management","Mar 1986","","","","Honduras natural resources management project : second evaluation report","","XD-AAU-027-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMTk1","Honduras","5220168"
"","Attached to PD-AAU-028","Special Evaluation","Documents","","","6/1/1986 12:00:00 AM","","Road construction|Agricultural markets|Access roads","Congo DR","http://pdf.usaid.gov/pdf_docs/XDAAU028A.pdf","1,426 KB","008626 - USAID. Mission to Zaire","","","English","application/pdf","Indepth evaluation|Onsite evaluation","","Clark, Allen","Agricultural markets","Jun 1986","","","","Evaluation of agricultural marketing development project (660-0026 and 660-0028)","","XD-AAU-028-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMTk3","Congo DR","6600026|6600028|660T026|660T045"
"","Attached to PD-AAU-031","Final Evaluation Report","Documents","","","6/1/1986 12:00:00 AM","","Agricultural management|Management development|Institution building|Beneficiary count|Beneficiary interviews|Sampling method","Egypt","http://pdf.usaid.gov/pdf_docs/XDAAU031A.pdf","4,635 KB","001759 - American University in Cairo. Social Research Center","","008539 - USAID. Mission to Egypt","English","application/pdf","Indepth evaluation|Final EOPS|Evaluation team|Social science evaluation","","Hopkins, Nicholas S.|Feteha, Mohammed|et al.","Agricultural management","Jun 1986","","","","Final evaluation : agricultural management development project (Center for Agricultural Management Development), project 263-0116","","XD-AAU-031-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMjAx","Egypt","2630116"
"","Attached to PD-AAU-032","Special Evaluation","Documents","","","2/1/1986 12:00:00 AM","","Secondary schools|Agricultural schools|Curriculum design|Personnel development|Educational materials|Institution building|Beneficiary interviews","Yemen","http://pdf.usaid.gov/pdf_docs/XDAAU032A.pdf","2,099 KB","008624 - USAID. Mission to Yemen","","","English","application/pdf","Indepth evaluation|Evaluation team|Onsite evaluation","","Pettibone, Timothy J.|Aboul-Seoud, Khairy H.","","Feb 1986","","","","Instructional improvement at the Ibb Secondary Agricultural Institute : an internal evaluation","","XD-AAU-032-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMjAz","Yemen","279005202"
"Evaluates project co-sponsored with the French Aid and Cooperation Fund (FAC) to combat childhood communicable diseases in the Congo via an Expanded Program of Immunization (EPI) and oral rehydration therapy (ORT) and malaria control programs. External evaluation covers the period 5/84-4/86 and is based on document review, meetings with key personnel, and site visits. Project achievements include:  (1) the availability of ORT and vaccinations in almost all of the fixed maternal/child health centers in Brazzaville, Pointe-Noire, and Loubomo; (2) an increase in the percentage of children under 1 receiving all vaccinations and a subsequent reduction in the number of pertussis and polio cases; and (3) collection of baseline data for use in project development.  Project personnel are competent and enthusiastic.  On the negative side are the slow start of the malaria control program (which will probably prove the project's most recalcitrant aspect) and of health education efforts; the sometime inadequacy of vaccination techniques (using the same needle for many children); the need to improve quality control in procuring and distributing medical supplies; and a serious delay in implementing in-country training due to the unavailability of short-term TA, financial restrictions, and the lack of a training coordinator. Major problems are two.  The first, severely threatening project sustainability, is the economic crisis which makes it doubtful that Government of the Congo (GOC) will be able to make any 1986 contribution to the project, much less assume full fiscal responsibility by 5/88. From the start, GOC contributions have been lower than called for, and in response both FAC and A.I.D. have reduced their funding.  A.I.D., in fact, has frozen its funds as of 1/86.  A project extension and self-financing through user fees are key recommendations.  In any event, project achievements to date warrant continued support from the Ministry of Health and Social Welfare (MHSA), despite the drastic GOC cutbacks in its operating budget. The second major problem is the lack of a coordinated management structure.  For example, MHSA's National Primary Health Care Program, created in 1985, has operated in separation from the Direction of Preventive Medicine, the MHSA office overseeing the project.  Greater central-level supervision of regional and district personnel is also needed.  These problems (magnified by the lack of national EPI, ORT, and malaria policies) are exemplified in less than successful attempts to vaccinate children in Pointe Noire and Loumobo against measles. For USAID/Kinshasa's response to evaluation recommendations, see abstract of PD-AAU-030.","Work order no. 14|Companion project evaluation summary: PD-AAU-030|Project title: Africa child survival initiative-Combatting|childhood communicable diseases (ACSI-CCCD)","Special Evaluation","Documents","PDC-1406-I-00-4062","","5/1/1986 12:00:00 AM","","Disease prevention and control|Child health care|Communicable diseases|Immunizations|Oral rehydration therapy|Malaria|Host country cooperation|Project sustainability|Financial resources|Management operations|Coordinating|Supervision|Beneficiary count","Congo PR","http://pdf.usaid.gov/pdf_docs/PDAAU035.pdf","5,513 KB","004864 - Westinghouse Public Applied Systems","","008532 - USAID. Mission to the People's Republic of the Congo|000013 - USAID. Bur. for Africa. Ofc. of Regional Affairs","English|French","application/pdf","Indepth evaluation|Onsite evaluation|Evaluation team","","Harvey, Mary L.|DeWolfe, Robert|et al.","Child survival","15 May 1986","","","","Evaluation of combatting childhood communicable diseases project in the Peoples Republic of the Congo","","PD-AAU-035","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMjA2","Africa Regional","6980421"
"Presents final Mission report on a 1978-85 project to increase the ability of the University College of Swaziland's (UCOS) Department of Extra-Mural Studies (DEMS) to provide mid-level training. The project fell far short of its grandiose aims.  Inservice diploma courses in adult education and management were discontinued due, respectively, to low enrollment and staffing problems, while the provision of academic tutorial assistance to UCOS extension courses in business and education has been halted by a lack of demand which has forced DEMS to shift its focus from mature students to school leavers who probably should be taking trade and technical courses instead.  The objective to have UCOS student volunteers promote development by teaching academically certified adult education courses in rural areas was ill-conceived.  It was unlikely that students could provide such training or that, as first generation students in a university based on the British academic system, they would be willing to return to their roots in order to effect beneficial change there. The Project Paper never even addressed the inappropriateness of mounting sophisticated programs for rural people.  Finally, while a student hostel, classrooms, and block of offices were built as planned, the facilities are being used for UCOS rather than DEMS purposes, as there was little demand from DEMS for their use (as noted as early as the 6/80 PES). Perhaps DEMS' greatest accomplishment was its preparation, in compliance with a candid assessment by the National Association of Schools of Public Affairs and Administration, of a Five-Year Plan focused on providing management training to small, rural enterprises rather than, as in the past, to larger private sector firms and parastatals.  USAID/S has already received positive feedback on this shift in DEMS' program emphasis. The project suffered from several design and implementation flaws. Originally designed to serve Botswana, Lesotho, and Swaziland, the project was developed at a time when the triad of universities in these three countries was beginning to dissolve. Further, DEMS was headed by a non-Swazi, although the nature of its work almost demands Swazi leadership.  Only one U.S. institution (the University of Massachusetts) responded to the 4/79 RFP and its performance was below par almost from the start. Also, a new Work Plan should have been devised after the 6/82 PES; U.S. Masters programs for the three participants were inadequately planned; and the lack of U.S. technical advisors (despite the contract with a U.S. institution) directly affected the USAID/S-DEMS relationship and the degree of commitment USAID/S was able to extract from the advisors.","","Final Evaluation Report","Documents","","","5/1/1986 12:00:00 AM","","Institution building|Educational development|Educational extension programs|Universities and colleges|Teacher education|Adult education|Management training|Rural development","Swaziland","http://pdf.usaid.gov/pdf_docs/PDBBC954.pdf","205 KB","008609 - USAID. Mission to Swaziland","","","English","application/pdf","Final EOPS","","","","[21 May 1986]","","","","Project completion report : University College of Swaziland","","PD-BBC-954","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMjQ2","Swaziland","6450081"
"Evaluates CARE project to improve nutrition among preschoolers in the Congo by providing nutrition and health education training, materials, and commodities, and by conducting research and evaluation.  Special evaluation covers the year 1985 (the first of the project's 3 years and the year to which A.I.D. funding was limited) and is based on document review, site visits, and interviews with project and Government of Congo (GOC) personnel. The training and materials development components are ahead of schedule and have expanded into new areas.  The project has established a broad base of well-trained health workers, training 315 animateurs in malnutrition and 415 health agents in the use of growth charts.  It has also produced teaching manuals and curricula, posters, flipcharts, radio programs, songs, and an updated growth chart; ordered maternal/child health clinic supplies; and, due to the inadequacy of the supervisors chosen during Phase I (1980-83), begun training the supervisors of the animateurs. and nutritional status surveys have not been performed, but a scientifically rigorous study by an outside research team is planned for 1986.  It will be used for long-term assessment and a as a model for evaluation. Despite much collaboration with GOC institutions, the project remains a free-standing organization with no significant sustaining support expect through the CARE project staff.  It is seeking to integrate its nutritional messages and programs into the curricula of schools for health workers and eventually into the existing health infrastructure. This integration is essential for the long-term sustainability of the project, which as it is is much too costly and lacks adequate top-level GOC support. Three lessons were learned.  (1) To be accepted, health messages must be specifically targeted, clear, limited in number, and delivered through several media.  They must also be discussed and debated with the target audience so that underlying misconceptions and resistance may be aired.  Educational materials must be extensively field-tested and revised.  (2) Supervisors can be effective only if they have access to their employees (animateurs), have authority over them, and are trained in the work that the employees perform.  (3) Training programs requiring significant travel by either trainers or trainees are not cost-effective.  A structure is needed to enable local supervisors to train animateurs at their place of work. There should be minimal travel and supervision by central staff.","Attached to PD-BBD-224","Special Evaluation","Documents","","","3/1/1986 12:00:00 AM","","Child nutrition|Nutrition education|Paramedical education|Educational materials","Congo PR","http://pdf.usaid.gov/pdf_docs/XDBBD224A.pdf","2,250 KB","008626 - USAID. Mission to Zaire","","","English|French","application/pdf","Indepth evaluation|Onsite evaluation","","Greenberger, Lauren","","29 Mar 1986","","","","Project evaluation of the CARE/Congo nutrition education project","","XD-BBD-224-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMjQ5","Congo PR [formerly Congo]","6790006"
"Evaluates project to institutionalize the Centre National de Coordination de la Formation (CENACOF) as a development training center in Zaire.  Mid-term threshold evaluation covers the period through 5/86 and is based on a thorough document review and interviews with concerned personnel. The project is about a year behind in realizing outputs planned in the 8/85 revision, which extended the project from 4 to 7 years.  The Executive Management Committee (EMC) has been established, but is not operating effectively.  CENACOF has developed a core of 5 qualified trainers and has a growing reputation as a training institute, but needs more trainers who will also participate in research, evaluation, and consultancies, as well as an increased Zairian cadre of subject matter specialists. CENACOF's future legal status is still in doubt, and should be settled as soon as possible. The program to train 250 Government of Zaire (GOZ) trainers and 950 development managers is increasingly effective and should be completed by the end of the project.  However, there is no evidence that the training of trainers is having a multiplier effect, that CENACOF has helped GOZ technical departments or other development organizations develop their own training services, or that the 3-week seminar for Training of Trainers in Management provides sufficient training.  The question of the marketing of CENACOF services urgently requires attention.  Also, CENACOF still needs to coordinate Zairian training programs and to develop a systematic training plan for its own staff. Construction of a training center, which was to have begun in 7/85 and which will be financed through counterpart funds (limited to $1 million equivalent), has been delayed by USAID/Z's doubts about CENACOF's management and organizational ability. (CENACOF-USAID/Z relations have in general been strained.)  No progress has been made on the planned development data base. Experiential methods used in the U.S. Department of Agriculture/CENACOF seminars have been well received and in the long term can significantly improve development project management.  However, since this improvement depends on the organizational climate to which the trainee returns, CENACOF should give more attention to organizational training and development both in structuring its training program and in carrying out needs assessments and research. The availability of GOZ financial support (out of P.L. 480 counterpart funds) will be crucial during the next few years as CENACOF endeavors to build its client base and increase user fees.","Attached to PD-BBD-110","Special Evaluation","Documents","","","6/1/1986 12:00:00 AM","","Education for development|Training centers|Institution building|Teacher training|Management training|Development administration","Congo DR","http://pdf.usaid.gov/pdf_docs/XDBBD110A.pdf","2,587 KB","006434 - Devres, Inc.","","008626 - USAID. Mission to Zaire","English","application/pdf","Indepth evaluation|Onsite evaluation","","Baron, Albert R.","","Jun 1986","","","","Development manpower training project (660-0068) : threshold evaluation","","XD-BBD-110-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMjUx","Congo DR","6600068"
"Presents final Mission report on a Phase I (1/80-9/85) of a project to develop a Liberian agricultural research (AR) system capable of conducting adaptive and applied research on food and cash crops, cooperating with extension service and other agencies in developing food production technology, and establishing linkages with regional and international AR institutions. Despite a late start due to the 1980 coup (which led to two project extensions) and associated difficulties in recruiting the Louisiana State University (LSU) TA team, the project succeeded in transforming the moribund Central Agricultural Experiment Station into a semi-autonomous Central AR Institute (CARI) conducting research in crop, animal, and soil science.  LSU provided roughly the planned level of TA (mostly long-term) and 70% of planned participant training was provided; shortfall in the latter was due to the unavailability of qualified candidates for long-term training and lack of Government of Liberia travel funds for short-term trainees, although the level of counterpart funding exceeded that anticipated.  Training included M.Sc. and Ph.D. training for 11 CARI staff, 7 of whom will complete their studies under Phase II.  The project also equipped CARI laboratories and a field service unit, greatly expanded the research library, developed CARI administrative systems, and helped CARI develop working relationships with AR institutes. On the negative side, the project remains very weak in getting research results to the field.  While CARI staff participated as resource people for extensionist training programs, the planned formal training program and extension publication series did not materialize. The extension advisor was not replaced after the original extensionist's tour expired, counterparts were in overseas training during most of the project, and a draft extension plan was not implemented due to a change of the Minister of Agriculture. Important progress has been made in many project areas, although the conditions expected for end-of-project are more applicable to the full 15-year project than to this initial 5-year phase. Efforts during Phase II (the first year of which overlapped with the last year of Phase I) will focus on continued recruitment and training of high quality research scientists, focusing on rice, cassava, and legume research.","","Final Evaluation Report","Documents","","","4/1/1986 12:00:00 AM","","Institution building|Research centers|Agricultural research|Agricultural extension|Applied research|Cash crops|Food crops|Personnel development|Research equipment|Participants","Liberia","http://pdf.usaid.gov/pdf_docs/PDBBD173.pdf","286 KB","008570 - USAID. Mission to Liberia","","","English","application/pdf","Final EOPS|Pre evaluation data","","Flynn, John B.","Agricultural research","Apr 1986","","","","Agriculture research and extension : project completion report 1980-1985","","PD-BBD-173","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMjUy","Liberia","6690135"
"","","Special Evaluation","Documents","","","2/1/1986 12:00:00 AM","","Agricultural development|Rural development","Mali","http://pdf.usaid.gov/pdf_docs/PDBBD362.pdf","2,189 KB","008575 - USAID. Mission to Mali","","","English","application/pdf","Indepth evaluation","","","","Feb 1986","","","","Operation Haute Vallee (688-0210) : internal evaluation","","PD-BBD-362","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMjUz","Mali","6880210"
"Presents external final evaluation of a 1980-88 project to upgrade the Honduran health care system.  The evaluation, which was conducted early to ensure continuity with a proposed follow-on project, is based on document review, discussions with project and other concerned personnel, and site visits. Honduran health status has improved over the life of the project, as evidenced by a decline in morbidity from immuno-preventable diseases and also, probably, in malaria incidence.  The Ministry of Health (MOH) has substantially expanded coverage and improved services in its priority programs, which are consistent with the international child survival strategy. The project has achieved its primary and still appropriate target of improving MOH administrative support and management systems, by, inter alia, establishing a cold chain maintenance system and - through creation of a special MOH commission which resulted in the project's chief cost-saving effort - a system to procure and deliver medical supplies.  The MOH is paying greater attention, mainly at the central level, to management operations and has begun to develop information systems for several of them. Efforts to train MOH personnel and to upgrade the MOH supply system have improved health care at the regional, health center, and - through the training of community health workers by project-trained personnel - community levels and have also improved area-to-health center supervision.  Project-supported promotional campaigns have increased awareness of health services and appropriate treatment. The project's wide-ranging and complex nature has given it wide latitude in choosing targets of opportunity and in continuing to work in the face of obstacles.  This very latitude, however, has resulted in a failure to follow through on some basic elements, e.g., developing an adequate storage capacity and basic information systems, and ensuring supervisory follow-up between levels of service and management.  A lag in cost recovery also seems due in part to the project's complexity. Management-oriented projects such as this require a high level of administrative oversight in order to ensure that the workload does not exceed managerial capacity. Assuming a gradual decline in A.I.D. funding, the project's financial sustainability is questionable.  The high level of official commitment to project goals and objectives seems to be offset by recent financial commitments to physicians (via the Estatuto Medico) and by rising hospital costs.  Finally, major construction is not within the present capacity of the MOH - barely 5% of A.I.D. funds allotted for construction were spent.","Work order no. 81|Companion project evaluation summary: PD-AAX-075","Special Evaluation","Documents","PDC-1406-I-00-4064-00","","8/1/1986 12:00:00 AM","","Health delivery|Health care administration|Logistics|Institution building|National level|Government departments|Project sustainability","Honduras","http://pdf.usaid.gov/pdf_docs/PDAAU066.pdf","5,070 KB","000436 - Development Associates, Inc.","","008555 - USAID. Mission to Honduras","English|Spanish","application/pdf","Indepth evaluation|Evaluation team|Onsite evaluation|Pre evaluation data","","Edmonds, Scott|Marnane, Patrick|et al.","","Aug 1986","","","","Final evaluation of the Honduras health sector I project","","PD-AAU-066","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMjY4","Honduras","5220153|9361406"
"","Attached to PD-AAU-069|Work order no. 34","Special Evaluation","Documents","522-9103-I-00-3110-00","","3/1/1986 12:00:00 AM","","Rural areas|Appropriate technology|Agricultural equipment|Small scale enterprises|Beneficiary count|Beneficiary interviews|Sampling method","Honduras","http://pdf.usaid.gov/pdf_docs/XDAAU069A.pdf","7,626 KB","001798 - Winrock International","","008555 - USAID. Mission to Honduras","English","application/pdf","Indepth evaluation|Impact evaluation|Evaluation team|Social science evaluation|Pre evaluation data","","Fitch, James B.|Nesman, Edgar G.|et al.","","8 Mar 1986","","","","Impact evaluation of the Honduras rural technologies project","","XD-AAU-069-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMjc5","Honduras","5220157"
"Evaluates project to increase access to markets by farmers in Zaire's central Bandundu region by upgrading the road and river transportation network.  Initial evaluation, which precedes the arrival of the TA team, covers the period 6/84-2/86 is based on site visits and discussions with personnel from USAID/Z, the Office des Routes, and other recipient organizations. Implementation has begun in a timely fashion, despite a delay in establishing the Project Management and Monitoring Unit (PMMU). USAID/Z has arranged for the procurement of commodities and short-term TA and has begun to work on a number of project components, particularly water transport.  Good office space has been located and renovated for the PMMU.  The project has shown that design should be an on-going activity in projects such as this, given its experimental nature and the changing governmental and private sector environment.  Also, special provisions such as short-term TA and equipment must be built into the project in order to develop a capacity in host country research institutions to participate in monitoring and evaluation. On the negative side, liaison between USAID/Z staff responsible for projects in the Bandundu area (for instance, with the complementary Area Food and Market Development project - 6600102) could be strengthened. Lessons learned are that:  (1) the use of Mission implementation is a sure way of maintaining design momentum, especially where the Mission must rely on outside services, but should be resisted as first priority in the period before contractor arrival must be given to obtaining TA and commodities; and (2) the time necessary to field the TA team could be reduced in some cases if, as suggested in A.I.D. Handbook 3, the design team drafted a PIO/T and the project officer were involved in preparing the PP and PIO/T. Recommendations for project management and USAID/Z and/or PMMU follow-up are reflected in action decisions (see abstract for PD-AAT-424); recommendations offered for PMMU guidance - once it is established - can be found in the body of the report.","Attached to PD-AAT-424","Special Evaluation","Documents","","","3/1/1986 12:00:00 AM","","Development project implementation|Regional development|Transportation infrastructure|Water transportation|Farm to market roads|Limited data plus","Congo DR","http://pdf.usaid.gov/pdf_docs/XDAAT424A.pdf","2,662 KB","008626 - USAID. Mission to Zaire","","","English","application/pdf","Evaluation team|Onsite evaluation","","Reid, Elizabeth|Hermann, Chris|Papworth, Hugh","Agricultural markets","Mar 1986","","","","Initial evaluation : agricultural marketing development project, 660-0098","","XD-AAT-424-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMzAw","Congo DR","6600098"
"","Attached to PD-AAU-090","Special Evaluation","Documents","","","3/1/1986 12:00:00 AM","","natural resource inventories|Mineral resources|Petroleum|Groundwater|Information management","Egypt","http://pdf.usaid.gov/pdf_docs/XDAAU090A.pdf","1,266 KB","008539 - USAID. Mission to Egypt","","","English","application/pdf","Indepth evaluation|Evaluation team|Interim evaluation","","Creedon, Daniel|Kingman, Owen|et al.","","Mar 1986","","","","Interim evaluation of the minerals, petroleum and groundwater assessment project","","XD-AAU-090-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTkzMzI2","Egypt","2630105"
