Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"The ProJustice Program was funded by the United States Agency for International Development (USAID) to address challenges faced by the Congolese judiciary while supporting reforms initiated by the Government of the Democratic Republic of the Congo (GoDRC), as set forth in the 2006 constitution. &nbsp;Tetra Tech DPK implemented the ProJustice Program over the course of five years (September 2008&ndash;September 2013) with a budget of US $20,484,410. &nbsp;The main objective of the program was to develop an accessible and empowered justice system through improved judicial management, lower costs of access to justice, and a more informed and engaged public. &nbsp;ProJustice was designed around four main components, each with a corresponding core objective: (1) supporting the establishment of new judicial institutions; (2) more effective and transparent management of the judiciary and Ministry of Justice (MoJ); (3) more effective, transparent, and accessible court operations in pilot jurisdictions; and (4) increasing access to justice for vulnerable populations. &nbsp;This final performance evaluation helps to assess the validity of the program design and assumptions as well as the overall performance of the ProJustice Program, and to gauge the present landscape of the judiciary in the DRC. &nbsp;The specific objectives of this evaluation exercise are to: (1) make an overall independent assessment of the past performance of the ProJustice Program, with particular attention to the impact of program actions against its pre-established goals and objectives; and (2) identify key lessons learned and propose practical recommendations for the program and USAID/DRC for future rule of law (RoL) strategies. &nbsp;The evaluation found that the approach used by the program on both the supply and the demand sides of the justice system appears to have had a positive effect on the Congolese judicial institutions. &nbsp;With the exception of activities conducted under a fifth component, &ldquo;Windows of Opportunity,&rdquo; all four program components have been deemed appropriate, based upon data emerging from the evaluation. &nbsp;Several adjustments have been proposed to better support the justice sector and provide target communities with access to fair and transparent justice. &nbsp;The evaluation exercise and data confirm that the approach taken by the program was relevant and appropriate, addressing the needs and critical issues that the program set out to achieve. &nbsp;Although there were opportunities for improvement, overall the ProJustice project was successful in meeting its objectives. &nbsp;(Excerpt, modified)","Cover title: Final evaluation : ProJustice program in the Democratic Republic of the Congo|'USAID Contract Number AID-RAN-I-00-09-00015, Task Order Number AID-660-TO-13-00001'","Final Evaluation Report","Documents","AID-660-TO-13-00001|RAN-I-00-09-00015-00","","1/1/2014 12:00:00 AM","","","Congo DR","http://pdf.usaid.gov/pdf_docs/PA00JQFV.pdf","1,183 KB","011492 - Development & Training Services, Inc. (dTS)","","009951 - USAID. Mission to Democratic Republic of the Congo|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","","Rule of law","22 January 2014","","","","ProJustice program in the Democratic Republic of the Congo : final evaluation","","PA-00J-QFV","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ1MzIw","Congo DR",""
"Funded by the Millennium Challenge Corporation (MCC), through its Threshold Project on Immunization (MCC-TPI), Imunizasaun Proteje Labarik (IPL) provides support to the Democratic Republic of Timor-Leste's Ministry of Health (MOH) with the aims of improving immunization coverage and strengthening routine immunization services. &nbsp;The main project goal is to reach the MCC 'Immunization Coverage' target indicator, which is defined as the average of DPT3 and measles coverage rates in a number of countries receiving MCC support. &nbsp;At project start-up, the MCC target indicator to be reached over the project lifetime was an average DPT3 /measles coverage rate of 81.5%. &nbsp;The evaluation team undertook a qualitative assessment as directed by the statement of work (SOW) for the assignment, and designed a data collection and analysis approach to answer the following four evaluation questions: (1) to what extent has the project achieved its objective of improving the enabling environment for FP/RH in the three target states; (2) which advocacy activities were successful and had a positive impact and which ones had no or limited impact, and why; (3) what roles did traditional, religious and political leaders play in improving the enabling environment for FP/RH in the target states, and how has the development Research Projects Center (dRPC) contributed to this [and] how were these roles different for traditional/religious and political leaders in terms of effectiveness; and (4) what effect did the project's activities have on women and men from the community differently? &nbsp;Based on available data, it appears that IPL has achieved its main purpose of assisting the MOH to reverse a decline in national immunization coverage rates. &nbsp;The project has initiated a wide range of initiatives aimed at supporting and strengthening immunization services, and although a direct link between these activities and increased coverage cannot be proved, it seems likely that together, these have resulted in the rise in coverage rates observed. &nbsp;(Excerpt, modified)","Submitted as: MCHIP Timor Leste IPL program review|Evaluated task order: Imunizasaun proteje labarik (IPL) = Immunization protects children|Project title: Maternal and child health integrated program (MCHIP)","Final Evaluation Report","Documents","GHS-A-00-08-00002-00","","1/1/2014 12:00:00 AM","","","Timor-Leste","http://pdf.usaid.gov/pdf_docs/PA00JQFX.pdf","553 KB","005553 - John Snow, Inc. (JSI)|007525 - JHPIEGO Corp.","","011704 - Millennium Challenge Corp. (MCC)|011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","","","","Immunization","[January 2014[","","","","Review of 'imunizasaun proteje labarik' project in the Democratic Republic of Timor-Leste : program review report, 17 September-21 October 2013","","PA-00J-QFX","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ1MzIy","",""
"","","Final Evaluation Report","Documents","Contract No. AID-518-C-13-00002","","1/1/2014 12:00:00 AM","","","Ecuador","https://dec.usaid.gov/dec/GetDoc.axd?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ1MzY2&pID=NTYw&attchmnt=VHJ1ZQ==&uSesDM=False&rIdx=NDQ3Mjky","","OIKOS CORPORATION","","USAID/ECUADOR","Spanish|English","application/x-zip-compressed","","","MARCO ENCALADA, ALFREDO CARRASCO, ESTEBAN SUAREZ, RAMIRO MONTALVO","Environmental protection and conservation","FEBRUARY 21, 2014","","","","EVALUATION OF USAID/ECUADOR'S PROTECTING WATER RESOURCES TO CONSERVE BIODIVERSITY","","PA-00J-QHH","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ1MzY2","",""
"","USAID cooperative agreement number listed on document as 442-A-09-00001|Project title: Accountability in governance and politics (A-GAP)","Special Evaluation","Documents","442-A-09-00001-00|AID-442-A-09-00001","","2/1/2013 12:00:00 AM","","","Cambodia","http://pdf.usaid.gov/pdf_docs/PA00JQN9.pdf","3,967 KB","006844 - National Democratic Institute for International Affairs (NDI)|009831 - Consortium for Elections and Political Process Strengthening (CEPPS)","","008523 - USAID. Mission to Cambodia","English","application/pdf","","","","Government reform","February 2013","","","","Constituency dialogues and citizen engagement in Cambodia : findings from a mixed methods impact evaluation","","PA-00J-QN9","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ1NDcy","Cambodia",""
"","","Final Evaluation Report","Documents","AID-OAA-M-11-00021","","1/1/2012 12:00:00 AM","","","Egypt","http://pdf.usaid.gov/pdf_docs/PA00JQP8.pdf","685 KB","The Cadmus Group, Inc.","","","English","application/pdf","","","","Environmental management","4 December 2012","","","","GEMS AS01 Cairo Environmental Compliance Final Workshop Report","","PA-00J-QP8","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ1NDk5","",""
"USAID/Nepal's Ghar Ghar Maa Swasthya (GGMS) Program, or Healthy Homes, seeks to assist Nepal's government in expanding the depth, reach, and impact of the private sector in social marketing, by providing a subsidized supply of maternal and child health (MCH), family planning (FP), and HIV prevention products and services.&nbsp; The purpose of the mid-term evaluation was to review the GGMS project progress during the first 33 months of the project period.&nbsp; The evaluation team has made recommendations for modifications and mid-course corrections for the second half of the project.&nbsp; Specifically, this evaluation has examined how successful the GGMS partnership has been in building Nepal Contraceptive Retail Sales Company Ltd.'s (CRS's) capacity to achieve self-sustainability.&nbsp; The evaluation questions for the mid-term evaluation were: (1) how effective has the GGMS program partnership been in building CRS' capacity to operate as a more independent, local social marketing organization; (2)&nbsp; given any barriers to capacity development are any changes to the current technical assistance (TA) structure or additional TA direction recommended, and (3) are there any revisions that should be made in the expectations or demands of CRS?&nbsp; The evaluation team concluded that, overall, GGMS activities have been effective in promoting and expanding quality FP, MCH, and HIV products and services.&nbsp; The annual Couple Years of Protection (CYP) figures achieved exceeded the targets with a monthly CYP of about 30,000 during the first 33 months of the program.&nbsp; Overall, the results are positive as the CYP met the projected goals.&nbsp; (Excerpt, modified)&nbsp;","Evaluated project title: Ghar ghar maa swasthya (GGMS)","Special Evaluation","Documents","AID-367-O-13-00009","","1/1/2014 12:00:00 AM","","Family planning services|Contraceptive distribution|Contraceptive agents and devices|Access to services|Social marketing|Commercialization|Urban areas|Behavior change|Rural areas|Quality of care|Medical supplies|Disease prevention and control","Nepal","http://pdf.usaid.gov/pdf_docs/PA00JQSV.pdf","927 KB","040819 - Population, Health, and Development (PHD) Group","","008583 - USAID. Mission to Nepal","English","application/pdf","","","Yagya Bahadur Karki|Gyanu Shrestha|et al.","Family planning services","January 2014","","","","Mid-term evaluation of USAID/Nepal's ghar ghar maa swasthya (GGMS) program : final report","","PA-00J-QSV","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ1NjAw","Nepal",""
"","'Prepared under Task Order No: SOL-278-13-0001'|Evaluated project title: Institutional support and strengthening program (ISSP)","Special Evaluation","Documents","","","12/1/2013 12:00:00 AM","","Water resources|Investment|Governance|Decision making|Sector policy|Cost-effectiveness|Legal reform|Access to resources|Regulations|Regulatory reform|Wells|Licensing|Irrigation","Jordan","http://pdf.usaid.gov/pdf_docs/PA00JQT3.pdf","964 KB","008414 - Mendez England and Associates","","008564 - USAID. Mission to Jordan|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","","Water supply engineering","11 December 2013","","","","End-of-project evaluation of the institutional support and strengthening program (ISSP)","","PA-00J-QT3","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ1NjA2","Jordan",""
"","Evaluated task order: Water reuse and environmental conservation (WREC)","Special Evaluation","Documents","AID-278-TO-13-00004|RAN-I-00-09-00018-00|AID-RAN-I-00-09-00018","","12/1/2013 12:00:00 AM","","Water use|Natural resource conservation|Water conservation|Wastewater|Renewable energy resources|Water treatment|Waste recycling|Water pollution|Economic growth|Industrial efficiency","Jordan","http://pdf.usaid.gov/pdf_docs/PA00JQT5.pdf","809 KB","008414 - Mendez England and Associates","","008564 - USAID. Mission to Jordan|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","","Water supply engineering","11 December 2013","","","","Mid-term evaluation of the water reuse and environmental conservation (WREC) project","","PA-00J-QT5","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ1NjA4","",""
"This report presents the findings from the baseline impact evaluation of the Georgia New Economic Opportunities (NEO) Component 2 (Rural Economic Development) and 3 (Assistance to Vulnerable Households) interventions.&nbsp; NEO is a four-year project based in Georgia with the objectives of improving rural incomes, reducing poverty levels, improving food security, addressing production constraints among small-scale agricultural producers, assisting internally displaced persons (IDP) to maintain their households, and aiding communities distressed by natural or other disasters.&nbsp; The purpose of the baseline evaluation round is to establish and report the original conditions among treatment and control households at or near the beginning of project activities.&nbsp; After completing follow-up research rounds, the evaluators will compare the relevant changes that have occurred over time among treatment and control households.&nbsp; The&nbsp; future impact evaluation of the NEO Component 2-3 interventions is designed to provide rigorous and credible evidence to answer the following: (1) what was the overall impact of NEO's rural economic development component on increasing incomes and creating jobs in targeted communities [and] to what degree did the component increase productivity and/or profitability of targeted farms/businesses; (2) what was the impact of providing grants vs. other types of assistance as a means of addressing project goals; (3) what was NEO's impact on increasing access to financial services for underserved agricultural and non-agricultural rural producers, processors, and service providers; (4) what was the resulting impact of micro-grants, in-kind support, cash-for-work, and capacity-building interventions provided to highly vulnerable households toward sustainably alleviating poverty; and (5) did the project affect men and women in the communities differently?&nbsp; (Excerpt, modified)","Project title: New economic opportunities (NEO)","Special Evaluation","Documents","AID-114-C-12-00004","","1/1/2014 12:00:00 AM","","","Georgia","http://pdf.usaid.gov/pdf_docs/PA00JQT7.pdf","2,776 KB","012776 - Banyan Global","","","English","application/pdf","","","Woller, Gary|Sommerville, Patrick|et al.","Agricultural development","3 January 2014","","","","Impact evaluation of the Georgian new economic opportunities (NEO) project : report on the baseline impact evaluation of NEO's component 2 and 3 activities","","PA-00J-QT7","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ1NjEw","Georgia",""
"","","Final Evaluation Report","Documents","FFP-A-00-03-00089","","1/1/2008 12:00:00 AM","","","Madagascar","http://pdf.usaid.gov/pdf_docs/PA00JQTZ.pdf","689 KB","007337 - Catholic Relief Services (CRS)","","007648 - USAID. Ofc. of Food for Peace (FFP)","English","application/pdf","","","","","September 2008","","","","Final FELANA Evaluation: Global Report","","PA-00J-QTZ","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ1NjMx","",""
"","","Final Evaluation Report","Documents","FFP-A-00-04-00066","","1/1/2008 12:00:00 AM","","","Malawi","http://pdf.usaid.gov/pdf_docs/PA00JQVM.pdf","785 KB","007337 - Catholic Relief Services (CRS)","","010990 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Food for Peace (FFP)","English","application/pdf","","","","","December 2008","","","","Final Evaluation, I-LIFE Malawi Development Assistance Program","","PA-00J-QVM","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ1NjQ5","",""
