Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","Cost Benefit Analysis Report for Selected USAID/ Ethiopia Value Chains|Project title: Learning, evaluation, and analysis project (LEAP)","Special Evaluation","Documents","AID-OAA-C-11-00169","","1/1/2013 12:00:00 AM","","","Ethiopia","http://pdf.usaid.gov/pdf_docs/PA00JP32.pdf","952 KB","Optimal Solutions Group, LLC;|Cambridge Resources International Inc.","","013891 - USAID. Bur. for Economic Growth, Education and Environment. Ofc. of Economic Policy","English","application/pdf","","","Glenn P. Jenkins, Cost-Benefit Manager;|Richard Barichello, Senior Cost-Benefit Analyst;|Mikhail Miklyaev, Cost-Benefit Analyst;|Mergia Bekele, Local Consultant","Agricultural development","April 2013","","","","COST-BENEFIT ANALYSIS OF THE DAIRY VALUE CHAIN IN ETHIOPIA AGRICULTURAL GROWTH PROGRAM (AGP) - LIVESTOCK MARKET DEVELOPMENT (LMD) FINAL REPORT","","PA-00J-P32","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ0MjMz","",""
"","Cost Benefit Analysis Report for Selected USAID/ Ethiopia Value Chains|Project title: Learning, evaluation, and analysis project (LEAP)","Special Evaluation","Documents","AID-OAA-C-11-00169","","1/1/2013 12:00:00 AM","","","Ethiopia","http://pdf.usaid.gov/pdf_docs/PA00JP34.pdf","458 KB","Optimal Solutions Group, LLC;|Cambridge Resources International, Inc.","","013891 - USAID. Bur. for Economic Growth, Education and Environment. Ofc. of Economic Policy","English","application/pdf","","","Glenn P. Jenkins, Cost-Benefit Manager;|Richard Barichello, Senior Cost-Benefit Analyst;|Mikhail Miklyaev, Cost-Benefit Analyst;|Kate Pankowska, Cost-Benefit Analyst","Agricultural development","October, 2013","","","","Cost-Benefit Analysis of the Meat Value 	Chain in Ethiopia, Graduation with Resilience to Achieve Sustainable Development- (GRAD) Project- Final Report","","PA-00J-P34","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ0MjM1","",""
"","","Final Evaluation Report","Documents","AID-520-O-13-00038","","1/1/2013 12:00:00 AM","","","Guatemala","http://pdf.usaid.gov/pdf_docs/PA00JP35.pdf","2,593 KB","University Alberto Hurtado, Centro de Investigación y Desarrollo Educacional (CIDE)","","","Spanish|English","application/pdf","","","Alejandra Andrea Falabella Ambrosio, Maria Jose Valdebenito Infante, Viviana Galdames Franco, Aida Walqui","Education (General)","November 2013","","","","FInal Evaluation of Education Reform in the Classroom (ReAula) Project","","PA-00J-P35","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ0MjM2","",""
"The leadership development for family planning/reproductive health for political office holders, traditional and religious leaders project developed leadership and improved the enabling environments for Family Planning and Reproductive Health (FP/RH) in northern Nigeria. &nbsp;This project was a behavioral change communications and advocacy activity. &nbsp;It was designed to develop messages about FP/RH that were more acceptable within the communities where the project operated (in the states of Niger, Sokoto and Zamfara), and then deliver those messages through traditional and religious leaders. &nbsp;It also developed a consensus among political leaders on the importance of FP/RH issues, and these trained leaders then built human capacity, renovated health facilities, and advocated for more adequate funding. &nbsp;The evaluation team undertook a qualitative assessment and designed a data collection and analysis approach to answer the following four evaluation questions: (1) to what extent has the project achieved its objective of improving the enabling environment for FP/RH in the three target states, (2) which advocacy activities were successful and had a positive impact and which ones had no or limited impact, and why, (3) what roles did traditional, religious and political leaders play in improving the enabling environment for FP/RH in the target states, and how has the development Research Projects Center (dRPC) contributed to this [and] how were these roles different for traditional/religious and political leaders in terms of effectiveness; and, (4) what effect did the project&rsquo;s activities have on women and men from the community differently? &nbsp;The team found all the output indicators have been achieved except for two, i.e., public proclamations in support of RH/birth spacing by the political leaders (PLs) and traditional and religious leaders (TRLs), and mentoring. &nbsp;(Excerpt, modified)","Evaluated project title: Leadership development for family planning/reproductive health for political office holders, traditional and religious leaders|Project title: Project title: Monitoring and evaluation management services II (MEMS II)","Final Evaluation Report","Documents","620-M-00-11-00001-00","","2/1/2014 12:00:00 AM","","","Nigeria|Niger|Ghana","http://pdf.usaid.gov/pdf_docs/PA00JP52.pdf","1,314 KB","008360 - Mitchell Group, Inc.","","008586 - USAID. Mission to Nigeria","English","application/pdf","","","","Family planning behavior","12 February 2014","","","","The leadership development for family planning/reproductive health for political office holders, traditional and religious leaders project : end-of-project performance evaluation final report","","PA-00J-P52","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ0Mjg5","",""
"The Partnership for Advancing Reforms in the Economy (PARE) activity was launched to advance financial sector development in Bosnia &amp; Herzegovina (BiH).&nbsp; While a broad range of financial subsectors and institutions were covered, the primary focus was on strengthening banking supervision and deposit insurance, the topics of this evaluation.&nbsp; The evaluation focused on the two primary areas of focus of the PARE activity: advancing systems, practices, and professional capabilities for banking supervision, and for deposit insurance. &nbsp;Specifically, it was charged with addressing five key questions: (1) to what extent has PARE contributed to the Banking Supervision Agencies (BSAs) abilities to move toward gradual implementation and enforcement of a regulatory framework that is compliant with Basel II/III and relevant EU Directives; (2) to what extent has PARE contributed to improving the overall capacity of the BiH deposit insurance agency and its compliance with International Association of Deposit Insurers (IADI) standards; (3) what were the main obstacles to implementing PARE and how did the activity address them; (4) how well was PARE's implementation coordinated/synchronized with other donors' activities aimed at helping BiH more effectively supervise and maintain the stability of the financial system in BiH; and (5) based upon the expert opinions of PARE counterparts and key stakeholders, what priority reforms in the BiH financial services sector (specifically banking) need to be addressed?&nbsp; This evaluation contains performance analyses of each of the five key questions arranged by findings, conclusions and recommendations.&nbsp; (Excerpt, modified)","Cover date: October 2013|Cover title: Performance evaluation report : Bosnia & Herzegovina partnership for advancing reforms in the economy (PARE) activity|Header title: USAID PARE evaluation report|Submitted as: Partnership for advancing reforms in the economy (PARE) evaluation report|Evaluated project title: Partnership for advancing reforms in the economy (PARE)","Final Evaluation Report","Documents","AID-168-O-13-00041","","1/1/2014 12:00:00 AM","","","Bosnia and Hercegovina","http://pdf.usaid.gov/pdf_docs/PA00JP6T.pdf","530 KB","","","009954 - USAID. Mission to Bosnia and Herzegovina","English","application/pdf","","","King, David T.|Fronczak, Nancy|Mangafic, Jasmina","Economic administration","7 January 2014","","","","Performance evaluation : USAID Bosnia & Herzegovina PARE activity","","PA-00J-P6T","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ0MzM5","",""
"","Project title: Uganda program for human and holistic development (UPHOLD)|Related document: UPHOLD external evaluation briefing book (PD-ACY-173)","Special Evaluation","Documents","617-A-00-02-00012-00","","1/1/2007 12:00:00 AM","","","Uganda","http://pdf.usaid.gov/pdf_docs/PDACY172.pdf","549 KB","008751 - JSI Research and Training Institute","","008618 - USAID. Mission to Uganda","English","application/pdf","","","Stevens-Muyeti1, Rianne|Miller Del Rosso, Joy","Maternal child health care","2007","","","","Uganda community-based growth promotion : program review","","PD-ACY-172","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ0MzQy","Uganda",""
"","","Special Evaluation","Documents","","","","","","Vietnam","http://pdf.usaid.gov/pdf_docs/PA00JP8T.pdf","1,439 KB","000977 - Population Services International (PSI)|007883 - Population Services International (PSI)|008309 - Population Services International (PSI)","","","English","application/vnd.openxmlformats-officedocument.wordprocessingml.document","","","","Health (General)","2/8/2014","","","","FINAL_OUTLET_SURVEY_VIETNAM_CONDOM_MARKET_2013_ENG","","PA-00J-P8T","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ0Mzk1","",""
"","","Special Evaluation","Documents","","","","","","Vietnam","http://pdf.usaid.gov/pdf_docs/PA00JP8V.pdf","1,439 KB","000977 - Population Services International (PSI)|007883 - Population Services International (PSI)|008309 - Population Services International (PSI)","","","Vietnamese","application/vnd.openxmlformats-officedocument.wordprocessingml.document","","","","Health (General)","02/08/2014","","","","FINAL_OUTLET_SURVEY_REPORT_2013_Vietnam_VN","","PA-00J-P8V","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ0Mzk2","",""
"Approximately 67% of the national cattle population (5.2 million) and 85% of the national goat population (3.4 million) is owned by smallholder, communal agro-pastoralists in Zimbabwe.&nbsp; The Southern Africa Rangeland and Grazing Training Program (SARGTP) is a holistic land and livestock management (HLLM) project collaboration between Africa Centre for Holistic Management (ACHM), Land O' Lakes (LOL)/Zimbabwe, Land O' Lakes/Zambia, and Africare/Zambia.&nbsp; This program is may be viewed as a coping strategy to enhance resiliency of agro-pastoralists to more effectively manage the natural asset base - rangelands and rain fed croplands adjacent to homesteads - across the southern African region.&nbsp; The evaluation examines the effectiveness of community livestock keeper training to improve grazing lands, water, and livelihood/food security.&nbsp; Based on evidence collected it is clear that HLLM is an approach with considerable appeal for many communities frequently facing disaster due to drought and desertification so long as four major technical preconditions are in hand: (1) sufficient water availability for livestock to facilitate joint herding, or ""bunching,"" the bringing together of livestock owned by individual families into a collective herd; (2) enough grazing availability in areas where HLLM is first applied to enable livestock owners to rationalize giving HLLM a go; (3) access to input markets to enhance the purchases of commercial stock feed (maintenance and fattening), drugs, chemicals, and output markets to facilitate livestock sales, income generation, and in particular to destock in early stages of drought; and (4) community consensus based on analysis of costs benefits and risks of HLLM leading to consensual buy-in.&nbsp; The overall finding in the SARGTP evaluation is that: (1) risk reduction and resiliency have been improved to some degree&nbsp; through HLLM training provided through ACHM directly to beneficiary communities in Zimbabwe, as well as through ACHM to other NGO implementing partners and communities in both Zimbabwe and Zambia, (2) when targeted appropriately, HLLM as currently packaged is pertinent to many communities in the southern Africa region as a disaster and risk reduction approach, and (3) to scale up HLLM in the sub-region, a shift in focus is needed from the current approach relying on awareness raising/community mobilization/HLLM training, to one where more sophisticated upstream analysis of prevailing land use patterns and governance arrangements is used to optimally frame HLLM implementation.&nbsp; (Excerpt, modified)","'The Southern Africa Rangeland and Grazing Training Program (SARGTP) was evaluated by the AMEX International, Inc. to consider livestock grazing management training programs funded by USAID/OFDA and implemented by  various NGO partners since 2007. The evaluation covers holistic land and livestock management (HLLM)  experience among Africa Centre for Holistic Management (ACHM), Land O’ Lakes (LOL)/Zimbabwe, Land O’ Lakes/Zambia, and Africare/Zambia .  The evaluation intends to examine the effectiveness of community livestock keeper training to improve grazing lands, water, and livelihood/food security.'|Evaluated project title: Southern Africa rangeland and grazing training program (SARGTP)","Final Evaluation Report","Documents","AID-OAA-TO-13-00039|AID-RAN-I-00-09-00008|RAN-I-00-09-00008-00","","1/1/2014 12:00:00 AM","","","Zambia|Zimbabwe|Southern Africa","http://pdf.usaid.gov/pdf_docs/PA00JPC8.pdf","2,177 KB","006007 - AMEX International, Inc.","","000624 - USAID. Ofc. of U.S. Foreign Disaster Assistance (OFDA)|013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research","English","application/pdf","","","Brown, Michael|Carr, Dammika","Livestock","17 January 2014","","","","Southern Africa rangeland and grazing training program evaluation : final report","","PA-00J-PC8","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ0NDYz","",""
"","","Final Evaluation Report","Documents","AID 669-A-00-11-00015","","","","","Liberia","http://pdf.usaid.gov/pdf_docs/PA00JPGF.pdf","2,587 KB","000251 - American Institutes for Research (AIR)","","","English","application/pdf","","","Daniel Sherman|Kathryn Fleming|Hannah Reeves|Burhan Ogut|Matthew Murray","Access to education","12/31/2013","","","","MCC/USAID/EQUIP1 Liberia - Girls' Opportunities to Access Learning (GOAL) Project - Endline Research Findings","","PA-00J-PGF","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ0NTUy","",""
"","Project title: Maternal and Child Health Integrated Program (MCHIP)","Final Evaluation Report","Documents","GHS-A-00-08-00002-00","","1/1/2013 12:00:00 AM","","","Burkina Faso","http://pdf.usaid.gov/pdf_docs/PA00JPJP.pdf","3,913 KB","Jhpiego Corp.","","","French","application/vnd.openxmlformats-officedocument.presentationml.presentation","","","","Maternal child health care","2013","","","","Atelier de Cloture de MCHIP: Contribution de MCHIP a la Lutte contre le Paludisme au Burkina Faso","End of project workshop presentation on MCHIP’s contribution to the fight against malaria in Burkina Faso","PA-00J-PJP","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ0NjE1","",""
"","Project title: Maternal and Child Health Integrated Program (MCHIP)","Final Evaluation Report","Documents","GHS-A-00-08-00002-00","","1/1/2013 12:00:00 AM","","","Burkina Faso","http://pdf.usaid.gov/pdf_docs/PA00JPJQ.pdf","32 KB","Jhpiego Corp.","","","French","application/vnd.openxmlformats-officedocument.wordprocessingml.document","","","","Maternal child health care","2013","","","","Rapport de L’atelier de Cloture du Programme Integer de Santé Maternelle et Infantile (MCHIP) au Burkina Faso","Report on the end of project workshop for MCHIP","PA-00J-PJQ","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ0NjE2","",""
"","Project title: Maternal and Child Health Integrated Program (MCHIP)","Final Evaluation Report","Documents","GHS-A-00-08-00002-00","","","","","Indonesia","http://pdf.usaid.gov/pdf_docs/PA00JPN8.pdf","1,628 KB","Jhpiego Corp.","","","English","application/pdf","","","","Maternal child health care","06/30/2013","","","","MCHIP Indonesia Final Report 2012","MCHIP Indonesia Final Report 2012","PA-00J-PN8","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ0Njg3","",""
"","Project title: Family advancement for life and health (FALAH)","Special Evaluation","Documents","391-A-00-07-01092-00","","3/1/2012 12:00:00 AM","","","Pakistan","http://pdf.usaid.gov/pdf_docs/PDACY201.pdf","804 KB","000974 - Population Council","","008588 - USAID. Mission to Pakistan","English","application/pdf","","","Mahmood, Arshad|Arshad, Muhammad Jamil|Sadiq, Maqsood","Family planning services","March 2012","","","","Situation analysis of health facilities with special reference to family planning services in Pakistan","","PD-ACY-201","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MzQ0NzY3","Pakistan",""
