Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"Evaluates project to strengthen the Cameroon Cooperative Credit Union League's (CCCUL's) financial and technical capabilities and to establish a pilot network of small farmer production credit unions (SFPCU's). Special evaluation covers the period 1981-6/84 and is based on document review, site visits, and interviews with project and credit union (CU) staff and with CU members. The project has been successful, due largely to the dedication of CU members who see the CCCUL as a private, voluntary, and social movement and to the fact that donor inputs are fully integrated into the existing CCCUL system.  CCCUL/CU technical and financial skills have been upgraded through:  66 inservice seminars provided by CCCUL for 1,026 CU officers and 592 bookkeepers; on-the-job and formal courses for 59 CCCUL fieldworkers; and overseas and U.S. long- and short-term training for 8 CCCUL officials.  Also, the project has conducted a training needs assessment and distributed educational materials to member CU's. Further efforts to strengthen CCCUL have included:  developing 10 of 15 planned job descriptions and an employee performance appraisal system; producing accounting and auditing procedure manuals; initiating work on a 5-year plan; liquidating 11 nonviable CU's and merging 11 others into 5 stronger CU's; and opening a dialogue between CCCUL and Cameroon's other major CU association to plan their eventual merger. The SFPCU component has established 15 of 28 planned CU's, trained 45 officers and 9 fieldworkers, and resulted in an 85% increase in the average value of agricultural loans and a savings growth in SFPCU's 16% higher than in rural non-pilot CU's.  Its production impact, however, has been less than expected.  Capital shortages have proven to be less of a production constraint than have a lack of technical knowledge, input supply, markets, suitable prices for farm outputs, etc. Although to reach full financial viability by the project's end (currently CCCUL is 97.4% self-sufficient), CCCUL may not be able to hire needed staff or to offer member CU's attractive interest rates, it is concluded that achieving 100% viability would greatly benefit CCCUL's institutional credibility and should be attempted.  Twenty-two recommendations are included.","Attached to PD-AAP-855","Special Evaluation","Documents","","","6/1/1984 12:00:00 AM","","Credit unions|Credit cooperatives|Financial management|Institution building|Agricultural production credit|Beneficiary interviews","Cameroon","http://pdf.usaid.gov/pdf_docs/XDAAP855A.pdf","10,391 KB","008524 - USAID. Mission to Cameroon","","","English","application/pdf","Indepth evaluation|Onsite evaluation|Pre evaluation data|Peace Corps|Evaluation team|Interim evaluation","","","","30 Jun 1984","","","","Cameroon credit union development project : mid-term evaluation report","","XD-AAP-855-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTgzNjM2","Cameroon","6310044"
"Evaluates project to prepare a national energy assessment and to strengthen the Government of Sudan's (GOS') National Energy Administration (NEA), a unit of the Ministry of Energy and Mining. Final special evaluation covers the period 1/81-3/84 and is based on document review, site visits, and interviews with A.I.D., GOS, contractor, and other project-related personnel. The project was a resounding success.  The NEA, barely existent prior to the project, was established as a viable GOS energy planning and policy development unit and organizational reforms were instigated within the National Electricity Corporation and the General Petroleum Corporation as a result of project activities.  Interinstitutional linkages (e.g., committees to study specific energy issues) were developed among government, private sector, academic, and other energy-related entities. Although training was given lower priority than the energy assessment, NEA staff skills in data collection/analysis and planning were upgraded through on-the-job and classroom courses (for an unspecified number of personnel) and U.S. Master's programs for three; additional training was provided through the U.S. Department of Energy's Petroleum Training Program. The National Energy Assessment was completed, providing baseline data for the National Energy Plan (currently under development as part of the follow-on Energy Planning and Management Project) and identifying key issues for policy analysis.  The latter included: petroleum and electricity supply, allocation, pricing, and investment; renewable resource commercialization; and foreign exchange availability.  The project was influential in effecting energy policy changes in pricing, allocation, investment, and demand management strategies (especially in the petroleum and electricity sectors); it also effectively argued the merits of the price mechanism for allocating scarce resources. Project success was due largely to strong A.I.D., GOS, and contractor commitment.  Although project management and quality control could have been tighter and the NEA should have been given more project input, the TA staff collaborated well with their counterparts and were especially effective in institution building.","","Special Evaluation","Documents","","","6/1/1984 12:00:00 AM","","Institution building|Energy planning|Energy policy|Policy analysis|Policy making","Sudan","http://pdf.usaid.gov/pdf_docs/PDAAP875.pdf","7,833 KB","000743 - Arthur D. Little, Inc.","","008607 - USAID. Mission to Sudan|000184 - USAID. Bur. for Science and Technology. Ofc. of Energy","English","application/pdf","Final EOPS|Indepth evaluation|Onsite evaluation","","","","15 Jun 1984","","","","Evaluation of Sudan energy policy and planning project (SEPAP)","","PD-AAP-875","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTgzNjcw","Sudan","6500059"
"Evaluates P.L. 480 program in Tunisia.  Special evaluation covers the period through 7/84; no methodology is given. With regard to Title I activities to increase Tunisia's agricultural growth rate:  (1) Significant progress has been made in fertilizer scheduling and expansion of the distribution network, but planning and operations still tend to be cautious and shortages are still occurring at critical times.  Consumption of ammonium nitrate fertilizer was short of target by 15% in 1982-83 and 18% in 1983-84.  Phosphate consumption has, on the other hand, exceeded targets; Tunisian farmers must pay twice as much for nitrogen as they do for phosphate, due to higher subsidies for the latter.  (2) Private distribution efforts are generally proceeding well.  Thanks to badly needed increases in incentives to private dealers, many distributors have gone back into the retail fertilizer business; technical fertilizer information has been provided to private dealers.  (3) Construction of new fertilizer storage facilities is underway. (4) Extensive discussions have taken place regarding the potential use of low-cost alternative fertilizers such as DAP, which is manufactured, but not sold, in Tunisia.  (5)  Research on soil fertilizer response is moving slowly, due mostly to lack of trained staff.  More attention should be given to studies in this area and to research on forage and grain legumes and on other cereals; collaborative programs should be emphasized.  (6) Local currency allocations to the APMANE Small Farmer Credit project (6640302) have expanded rapidly; other allocations have been made, inter alia, to the Office of Cereals (used mostly for weed control and storage), the Office of Family Planning, and to the agricultural cooperative fund.  Agricultural research funding has increased some 60% between 1982 and 1984, but it is uncertain whether this is a result of local currency allocations. The Title II feeding program is now fully funded by the Tunisian government, as per the 1980 agreement. Recommendations address the above issues.  Annexes include a proposed implementation plan for 1985 and a discussion of future self-help and local programming directions; the need to continue the P.L. 480 multisectoral approach is stressed.  Other annexes deal with the economic analysis of fertilizer costs.","","Special Evaluation","Documents","PDC-1406-I-03-1138-00","","8/1/1984 12:00:00 AM","","Food for Peace Title I|Local currency|Fertilizers|Pricing|Fertilizer distribution|Agricultural development|Limited data plus","Tunisia","http://pdf.usaid.gov/pdf_docs/PDAAP876.pdf","804 KB","003002 - Ronco Consulting Corp.","","008616 - USAID. Mission to Tunisia","English","application/pdf","Limited data plus","","Newberg, Richard","","Aug 1984","","","","1984 PL-480 program evaluation : Tunisia","","PD-AAP-876","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTgzNjcx","Near East Regional","2980150|664PL01|664PL02"
"Evaluates project implemented by the Cooperative League of the United States of America (CLUSA) to train farmer co-op members in the Gambia in skills necessary for their participation in the operation of local co-ops.  Special evaluation covers the period 7/80-4/84 and is based on a review of the final (1984) joint CLUSA/Government of the Gambia (GOTG) evaluation. The project successfully established a comprehensive member education program (MEP) and trained MEP field officers, known as Cooperative Inspectors-Education (CIE's), in nonformal education techniques and numeracy.  To date, 24 CIE's have conducted 6-month functional numeracy courses in 40 villages, trained co-op committee members in 36 co-op marketing societies, initiated 18 radio learning groups, and worked with women's Cooperative Thrift and Credit Societies.  All of these activities were conducted at the village level, with farmer members. The MEP exceeded expectations in developing materials and training staff, but given the project's short time frame, its overly ambitious farmer training goals could not be met. Although the project probably raised the consciousness and sensitivity of the GOTG toward farmer co-ops, it did not - and probably could not - increase GOTG support (due to inadequate means).  The MEP will erode quickly without donor support. Proposals by CLUSA and the Livestock Marketing Board (LMB) for co-ops in this sector have merit, but are inadequate in scope to have much impact.  Livestock marketing will be unable to expand significantly until the LMB overcomes key problems - inadequate infrastructure at buying points, lack of transport and operating funds, poor buying procedures, and inadequately trained staff. Constraints outside LMB control included GOTG pricing policy and strong market demand in Senegal, which fosters illicit exports across the border. The project should be terminated 9/30/84 as scheduled and the co-op mechanism made an integral part of downstream linkages in the Agricultural Research and Diversification Project (6350219). The GOTG should explicitly state that the Gambian produce and livestock boards' prices are support levels and that farmers may sell to anyone. Attached is a 5/31/84 rebuttal to the evaluation from a CLUSA cooperative education advisor.","","Special Evaluation","Documents","AID/afr-G-1677","","5/1/1984 12:00:00 AM","","Agricultural cooperatives|Farmer training|Cooperative development organizations|Livestock|Agricultural product marketing|Limited data","Gambia","","","008545 - USAID. Mission to The Gambia","","","English","","Pre evaluation data","","Miller, Duncan","","8 May 1984","","","","Gambia cooperative development evaluation","","PD-AAP-877","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTgzNjcy","Gambia","6350208"
"Provides contractor evaluation of a pilot project to train community health workers (CHW's) and village midwives (VM's) to provide nutrition education and infant growth monitoring in Sudan's Kordofan region. Special evaluation covers the period 1981-11/83 and is based on structured interviews with CHW's, VM's, and mothers and on anthropometric analysis. Despite difficulties, the project appears to be working. Illiterate CHW's and VM's have been trained to monitor children's growth, recognize clinical signs of malnutrition, and educate mothers about appropriate feeding practices and preventing dehydration.  The CHW's have weighed and measured children and monitored infant growth in 10 villages; in 5 of these villages, nutrition education has been provided as well. The interview data show that the mothers understand the activities of the CHW, know what a growth chart is used for, and maintain an adequate duration of breastfeeding.  Knowledge among mothers of oral rehydration therapy is widespread and oral rehydration salts are readily available in the villages. However, the CHW's have conducted little or no follow-up of children ""at risk"".  In addition, children in a nearby hospital were treated with intravenous solutions in an unsanitary environment despite the availability of oral rehydration salts. Recommendations are made regarding the UNICEF growth chart, timing of child weighing sessions, the provision of oral rehydration therapy, and CHW reporting and supervision.","","Special Evaluation","Documents","AID/DSAN-C-0209","","1/1/1984 12:00:00 AM","","Primary health care|Community health care|Child nutrition|Nutrition education|Infant nutrition|Community health workers|Paramedical education|Growth monitoring|Beneficiary interviews|Limited data","Sudan","http://pdf.usaid.gov/pdf_docs/PDAAP902.pdf","2,460 KB","000657 - Education Development Center, Inc. (EDC) International Nutrition Communication Service","","000189 - USAID. Bur. for Science and Technology. Ofc. of Nutrition","English","application/pdf","Limited data","","Lockwood, Richard M.","","Jan 1984","","","INCS consultant report series","Sudan, October 31-November 20, 1983 : evaluation study of a pilot project in community based growth monitoring and nutrition education in South Kordofan Province","","PD-AAP-902","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTgzOTAw","Sudan","9311010"
"Evaluates nutrition education component of a population project in Jamaica.  Special evaluation (1984) supplements interim evaluation (1980) and is based on review of the media campaign, clinic visits, and interviews with Ministry of Health and USAID/J project personnel, officials from concerned international organizations, and mothers and children. Contrary to what was stated in the 1980 evaluation, the weak effect of the project's media campaign on eating/feeding habits has been mainly due not to unsatisfactory field contact with the target population - community health aides and nutrition assistants were well prepared and supportive of media messages - but to an inadequate understanding of Jamaican food behavior. The baseline social research which supported the project was superficial (in an effort to be broadly based), and later research aimed at determining food-related knowledge, attitude, and beliefs was poorly designed, addressing rational rather more emotional and psychological attitudes and neglecting cultural attitudes (e.g., that only cooked food is food, that a meal must contain meat) and facts (e.g., that Jamaican women crave green fruits during pregnancy, the impact of status and superstition on food choices, the correlation between a mother's ability to provide cooked food and her own sense of adequacy).  As a result, message design did not directly address the audience, tending to lecture instead of motivate change. Recommendations are, inter alia, to:  conduct an uninterrupted 1-year media campaign on the same issues (breastfeeding, expectant mothers' nutritional needs, anemia, weaning foods, and clinic attendance) but in a more clearly defined way; focus field activities in smaller areas; direct project efforts to those nutritionally most at risk; make media messages reassuring and confidence-building and confine messages largely to radio; rally greater support from hospital staffs, national opinion leaders, the private food industry, and Jamaican research and training institutions; improve training by increasing observational visits to model social marketing programs elsewhere and by conducting workshops to help field personnel develop ways to make mothers more comfortable in participating in the program.","","Special Evaluation","Documents","AID/DSAN-C-0209","","1/1/1984 12:00:00 AM","","Nutrition education|Child nutrition|Maternal nutrition|Nutrition research|Mass media|Learning motivation|Beneficiary interviews","Jamaica","http://pdf.usaid.gov/pdf_docs/PDAAP903.pdf","696 KB","000657 - Education Development Center, Inc. (EDC) International Nutrition Communication Service","","000189 - USAID. Bur. for Science and Technology. Ofc. of Nutrition","English","application/pdf","Indepth evaluation|Pre evaluation data|Evaluation team|Onsite evaluation","","Dichter, Thomas W.|Campbell-Lindzey, Star","","1984","","","INCS consultant report series","Jamaica, February 5-20, 1984 : evaluation of the Nutrition Education Programme Component of the Jamaica Population Project II and recommendations and strategy for a future Nutrition Education Programme Component of the Health Management Improvement Project","","PD-AAP-903","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTgzOTAx","Jamaica","9311010"
"Evaluates project implemented by the International Service for National Agricultural Research (ISNAR) to strengthen the management of African agricultural research.  Special evaluation covers the period 9/82-8/84 and is based on document review, site visits, and interviews with ISNAR staff. The project, with some modifications, is well on schedule.  ISNAR has completed country studies in Zimbabwe, Sudan, and Cameroon to determine specific research management needs; developed 8 case studies (most rated as average, some as excellent) on management issues (vs. the targeted 10; 3-4 more and accompanying teaching notes for all case studies are planned); and, using lectures, group discussions, and the case studies, conducted well-received management workshops for African research directors and scientists at the International Institute of Tropical Agriculture in Nigeria for 1 week (a trial workshop held in 1982), at the Eastern and Southern African Management Institute in Tanzania (7/83) for 26 participants (2 weeks), and at the Mananga Agricultural Management Center in Swaziland (7/84) for 18 participants (4 weeks). Additional workshops are planned for Cameroon (9/84), Mali (2/85), and possibly Kenya. However, due to difficulties on the part of both ISNAR and A.I.D. there has been a serious cash flow problem throughout the project; e.g., ISNAR did not receive initial project funding until 6/83 due to delays in satisfying the condition precedent that it have a properly accountable financial system.  Also, although ISNAR's project modifications (i.e., reducing the country studies from the planned 4-5 to 3; reducing the number and increasing the length of workshops) are appropriate, A.I.D. was not properly consulted about nor notified of the changes. Finally, ISNAR has not prepared its planned work agenda; has failed to submit a quarterly report for April-June 1983; and contracted 2 workshop consultants at an excessive cost. Recommendations include to continue the project and consider an extension pending the outcome of a final impact evaluation; also, ISNAR should submit a letter to A.I.D. justifying the project changes and increase its collaboration with African institutions.","Attached to PD-AAP-920","Special Evaluation","Documents","","","9/1/1984 12:00:00 AM","","Agricultural research|Management development|Research management|Management training","Nigeria|Africa south of Sahara","http://pdf.usaid.gov/pdf_docs/XDAAP920A.pdf","2,856 KB","000013 - USAID. Bur. for Africa. Ofc. of Regional Affairs","","","English","application/pdf","Indepth evaluation|Evaluation team|Onsite evaluation","","Gulley, James L.|Rattan, Travis|et al.","Agricultural research","Sep 1984","","","","Strengthening the management of agricultural research in Africa : a staff development approach (698-0445); mid-project evaluation report, phase I : program evaluation, phase II : financial and project management evaluation","","XD-AAP-920-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTgzOTk1","Africa Regional","6980445"
"","Attached to PD-AAP-922","Special Evaluation","Documents","","","1/1/1984 12:00:00 AM","","Agricultural production credit|Small farms|Agricultural production|Agricultural inputs|Beneficiary count|Beneficiary interviews","Tunisia","","","008616 - USAID. Mission to Tunisia","","","English","","Indepth evaluation|Evaluation team|Onsite evaluation|Pre evaluation data","","","","1984","","","","Joint evaluation of the small farmer - supervised credit project (APMANE), Tunisia","","XD-AAP-922-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTgzOTk4","Tunisia","6640302"
"Evaluates subproject (SP) to develop a family planning training and outreach program in Egypt for newly graduated physicians in ten Egyptian governorates.  Special evaluation covers the period 8/81-5/84 and is based on document review, site visits, and interviews with USAID/E, University of Alexandria High Institute of Public Health (HIPH), and Government of Egypt (GOE) personnel and with trainees. Although the SP has developed training plans and educational materials, only 63 pre-service trainers from eight governorates (vs. a planned 240 from 10 governorates) have received two weeks (vs. a planned three) of Stage 1 family planning training at the Abbis II Health Center; a projected 80 will have been trained by the end of the project, only 33% of the target.  Stage 2 training has been provided to 160 physicians in eight governorates by 29 of the pre-service trainers and 19 HIPH staff; Stage 2 output is expected to reach only 15-20% of the target.  Training has been hampered by:  (1) for the Stage 1 course, insufficient qualified trainees due to governorate-level staffing shortages, the GOE's failure to provide candidates, and the reluctance of physicians to leave private practices for the period required for Stage 1 training; and (2) for the Stage 2 course, the transfer of already-trained pre-service trainers, and inadequate governorate training facilities (and limited GOE funding for renovation or construction), training supplies, and equipment (e.g., pelvic models, films, slides).  Although trainees report satisfaction with the training, its effectiveness has been handicapped by the inability of trainees to observe or practice IUD insertions on live patients. Finally, although a community family planning outreach program has been established at Abbis II, its application has been inconsistent, supervision by health center medical staff inadequate, and medical supplies chronically lacking. Lessons learned are the importance of direct and indirect host government support to project success and of basing design targets on a realistic assessment of available human resources and facilities. Several recommendations are given.","Attached to PD-AAP-923","Special Evaluation","Documents","","","5/1/1984 12:00:00 AM","","Family planning|Physician education|Teacher training|Beneficiary interviews","Egypt","http://pdf.usaid.gov/pdf_docs/XDAAP923A.pdf","1,471 KB","008539 - USAID. Mission to Egypt","","","English","application/pdf","Indepth evaluation|Onsite evaluation","","Voulgaropoulos, E.","","May 1984","","","","Project evaluation report : family planning pre-service training for doctors subproject (PIL #28)","","XD-AAP-923-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg0MDAw","Egypt","2630029"
"","Attached to PD-AAP-924","Special Evaluation","Documents","","","5/1/1984 12:00:00 AM","","Agricultural production|Poultry|Eggs|Poultry housing|Beneficiary interviews","Yemen","","","008624 - USAID. Mission to Yemen","","001400 - Yemen. Ministry of Agriculture|000387 - Consortium for International Development (CID)","English","","Evaluation team|Onsite evaluation|Indepth evaluation","","Morrow, Robert B.|Cook, Robert E.","Agricultural education","May 1984","","","","Evaluation : poultry extension and training subproject, (279-0052) agricultural development support project","","XD-AAP-924-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg0MDAy","Yemen","279005203"
"Evaluates component (of a small farmer development project) to resettle 5,000 landless Guatemalan farm families in the undeveloped region of Ixcan.  Special evaluation covers the period to 1/84 and is based on document review, site visits, and interviews with project personnel and beneficiaries. The project has encountered many unforeseen developments.  Early on, support services from the National Institute for Agrarian Reform (INTA) were totally lacking, and lack of cooperation among participating entities nearly closed the project; these problems should have been anticipated at the design stage.  In addition, the military closed the project for some months during 1982. Since that time, however, the situation has much improved. To date, 2,000 families have been settled in the 50 targeted settlements, only 32 of which, however, are completed.  Although roads and trails were not completed prior to settlement by colonists, as was planned, the road system in the western part of Ixcan was virtually completed by 1/84, but no roads were completed in the eastern area due to its marshy terrain.  Four schools have been built, but three others remain unfinished and under litigation between INTA and a private contractor. Construction - funds for which were reallocated from a proposed land use study - has not been labor-intensive, as planned, but a CARE Food for Work project has been very effective in sponsoring self-help activities.  Further, only one of the participating cooperative federations, FECOAR, successfully carried out resettlement activities, and only one settlement had a functioning cooperative in 1/84, although cooperatives were to have been established in each settlement.  Also, pressure from the military caused the project to replace the planned health centers with a hospital at Playa Grande, which is, moreover, understaffed and underequipped. Although extreme poverty and poor health and sanitation are still high in the settlements, over $1 million in BANDESA loans has enabled settlers to begin clearing land and to cultivate annual and perennial crops; community organization is vigorous, and hopes for the future are high.  For recommendations, see the abstract of the attached PES (PD-AAP-925).","Attached to PD-AAP-925","Special Evaluation","Documents","","","1/1/1984 12:00:00 AM","","Small farms|Agricultural land settlement|Colonization programs|Landlessness|Beneficiary count|Beneficiary interviews","Guatemala","http://pdf.usaid.gov/pdf_docs/XDAAP925A.pdf","1,849 KB","008550 - USAID. Mission to Guatemala","","","English","application/pdf","Indepth evaluation|Onsite evaluation","","Dennis, Philip A.|Elbow, Gary S.|Heller, Peter L.","","Jan 1984","","Office of Rural Development report no. 9","","Evaluation of the Ixcan colonization project (520-T-026), Guatemala","","XD-AAP-925-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg0MDA0","Guatemala","5200233"
"Evaluates projects to increase dryland wheat production in Turkey, Jordan, Morocco, and Tunisia.  Summary evaluation covers the period from inauguration of the first project in Tunisia in 1965 to completion of the last in Turkey in 1982 and is based on 3 A.I.D. impact evaluations, a Rockefeller Foundation study, and an 11/83 A.I.D. workshop. All four projects achieved some measure of success, although effects on wheat yield were clearly positive only in Turkey and Tunisia; limited yield increases may have occurred in Jordan and Morocco.  Successful achievement of yield increases was not related to the type of technology transferred (in Turkey and Jordan, focus was on improved cultural practices; in Tunisia and Morocco, on high-yield varieties), but was correlated with length of assistance (10 years in Tunisia, nearly 15 in Turkey, 7 in Morocco, and 7 in Jordan - the latter including a 3-year hiatus), with rainfall levels, and with institution-building efforts. In both Turkey and Tunisia, great emphasis was put on training scientists and developing research and extension organizations capable of continuing work on wheat production technologies.  In contrast, the Morocco project was terminated due to the government's inability to support institution-building activities, while in Jordan institutional development never really got underway and the host government wheat production unit disbanded when the project ended. Price policies influenced the projects' success in complex ways. It appears that price incentives can increase yields as long as farmers have the technological capacity to respond and that there must be an institutional structure (in the broadest sense - providing research, information, inputs, market accessibility, etc.) which can support a production response to favorable prices. Farmer adoption of technology was strongly related to the risks thereof, which was related in turn to rainfall variability. Also, adoption might have been better had the projects:  (1) not neglected crop-livestock relationships (e.g., the value of weeds and wheat straw as animal feed); and (2) taken into account external changes - in labor costs and land tenure - affecting farmer resources.","","Special Evaluation","Documents","","","1/1/1984 12:00:00 AM","","Dry farming|Agricultural productivity|Yield increase|Wheat","Tunisia|Jordan|Morocco|Turkey","http://pdf.usaid.gov/pdf_docs/PDAAP932.pdf","600 KB","","","000133 - USAID. Bur. for Near East. Ofc. of Technical Support","English","application/pdf","Final EOPS|Indepth evaluation|Pre evaluation data|Ex post evaluation","","Hogan, Edward B.|Furtick, William","","1984","","","","Summary evaluation : four wheat production projects in four Near East and North Africa countries","","PD-AAP-932","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg0MDEw","Turkey","2770444|2780139|6640205|6080058"
"","Attached to PD-AAP-951","Special Evaluation","Documents","","","8/1/1984 12:00:00 AM","","Development banks|Economic development|Technical assistance|Institution building|Limited data plus","Eastern Caribbean","http://pdf.usaid.gov/pdf_docs/XDAAP951A.pdf","3,097 KB","002263 - Touche Ross and Co.","","001757 - USAID. Bur. for Latin America and the Caribbean. Regional Development Ofc.","English","application/pdf","Onsite evaluation|Pre evaluation data","","","","Aug 1984","","","","Caribbean development bank : technical assistance fund; second evaluation","","XD-AAP-951-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg0MDQ1","Caribbean Regional","5380016"
"","Attached to PD-AAP-952","Special Evaluation","Documents","","","6/1/1984 12:00:00 AM","","Nonformal education|Vocational training|Youth|Beneficiary interviews|Limited data","Dominica|Saint Lucia|Barbados|Eastern Caribbean","http://pdf.usaid.gov/pdf_docs/XDAAP952A.pdf","3,852 KB","001757 - USAID. Bur. for Latin America and the Caribbean. Regional Development Ofc.","","","English","application/pdf","Onsite evaluation|Multi country evaluation|Interim evaluation","","","","Jun 1984","","","","O.A.S./AID regional non-formal skills training project : mid term evaluation","","XD-AAP-952-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg0MDQ3","Caribbean Regional","5380073"
"Evaluates project to help the Caribbean Confederation of Credit Unions (CCCU) develop and implement programs for member CU leagues and affiliated unions to mobilize local savings for development.  Second special evaluation covers the period 3/82-1/84 and is based on document review, site visits, and discussions with USAID, CU National Association, and league personnel. The CCCU has achieved most institutional development objectives; membership growth has exceeded targets, and annual savings per member has nearly doubled.  Virtually all CCCU financial management systems have been documented and implemented, and an operating budget, an information system, and a 5-year plan are being developed.  Emphasis is now on developing asset management capabilities.  The CCCU has established its credibility with governments and leagues but lacks a clear public image, especially at the CU level. CCCU has provided leagues with 5 manuals, standard operating forms and technical papers, and 5,000 reprints of CU information booklets for distribution.  Leagues, however, lack the capabilities to market CCCU products, which are often seen as too sophisticated and not relevant to participating territories. CCCU has completed institutional analyses of 13 leagues, all 15 leagues have received increased TA for CU management and planning, and a Caribbean exchange program has been developed. CCCU training services have been highly rated, although more emphasis is needed for on-the-job training and the training of trainers, and staff retention has been a problem. Some leagues have made financial progress, but only 5 will be financially self-sufficient by project end and guidelines for financial structures have yet to be developed.  There has been widespread demand for additional capital to complement CU funds and develop a regional CU finance system, but many CU's do not meet investment standards, and criteria linking external funds to internal capitalization need to be developed. In other areas, the country development program has initiated its new ""partners"" approach and improved its monitoring system and CU management capabilities; a CU needs identification study for Dominica has been completed; and standardized audit and meeting procedures are being developed (only 3 leagues were unable to complete 1981 audits).","Attached to PD-AAQ-014","Special Evaluation","Documents","","","2/1/1984 12:00:00 AM","","Credit unions|Institution building|Financial resources","Eastern Caribbean","http://pdf.usaid.gov/pdf_docs/XDAAQ014A.pdf","3,989 KB","001757 - USAID. Bur. for Latin America and the Caribbean. Regional Development Ofc.","","","English","application/pdf","Indepth evaluation|Evaluation team|Onsite evaluation|Pre evaluation data|Multi country evaluation","","Marion, J. Peter|Mitchell, Ruth Anne","","Feb 1984","","","","Caribbean confederation of credit unions regional development project : second evaluation report","","XD-AAQ-014-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg0MDUy","Caribbean Regional","5380014"
"","Attached to PD-AAP-959","Special Evaluation","Documents","","","6/1/1984 12:00:00 AM","","Agricultural technology|Appropriate technology|Small farms|Beneficiary interviews","Egypt","http://pdf.usaid.gov/pdf_docs/XDAAP959A.pdf","6,328 KB","003002 - Ronco Consulting Corp.","","","English","application/pdf","Indepth evaluation|Pre evaluation data|Onsite evaluation|Evaluation team|Social science evaluation","","Harmon, David P., Jr.|Campbell, Joseph K.|et al.","","30 Jun 1984","","","","Evaluation : small scale agricultural activities project, Egypt","","XD-AAP-959-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTg0MDU2","Egypt","2630096"
